date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,home,15580,817,Youngstown St.,9,True,2,4,-2,loss,2 - 4,5004570,716,1,6.0,0,7,4,4,3,0,0,26,22,0,0,0,1,0,0,0,0,0,1,0,78,9,7,0,1,0,1,0,0,2309283,2021
03/03/2021,away,15580,8,Alabama,9,True,1,9,-8,loss,1 - 9,5013341,716,1,2.2,0,2,0,0,1,1,0,11,10,0,0,0,0,1,0,0,2,1,0,0,37,3,4,0,0,0,2,0,0,2309283,2021
03/09/2021,home,15580,625,Samford,9,True,5,6,-1,loss,5 - 6,5019997,716,1,6.0,0,5,4,4,2,5,0,24,21,1,1,0,1,1,0,0,0,0,0,1,90,7,5,0,0,0,1,3,0,2309283,2021
03/19/2021,home,15580,253,Ga. Southern,9,True,1,8,-7,loss,1 - 8,5030063,716,1,3.2,0,5,3,3,2,7,0,18,16,0,0,0,0,2,0,0,0,0,0,0,88,1,3,0,0,0,3,2,0,2309283,2021
03/26/2021,home,15580,128,UCF,9,True,3,6,-3,loss,3 - 6,5037792,716,1,4.1,0,3,1,1,4,7,0,19,15,0,0,0,0,0,0,0,0,0,0,0,90,0,5,0,0,0,2,1,1,2309283,2021
04/02/2021,away,15580,646,South Alabama,9,True,3,6,-3,loss,3 - 6,5045059,716,1,4.2,0,5,4,3,4,2,0,23,18,0,0,1,0,1,1,0,0,0,0,0,84,4,6,0,1,0,1,0,0,2309283,2021
04/06/2021,away,15580,625,Samford,9,True,3,4,-1,loss,3 - 4,5048877,716,1,1.0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,2309283,2021
04/10/2021,home,15580,670,Texas St.,9,True,1,3,-2,loss,1 - 3,5052715,716,1,2.2,0,3,0,0,0,3,0,10,10,1,0,0,0,0,0,0,0,0,0,0,39,2,2,0,0,0,2,1,0,2309283,2021
04/17/2021,away,15580,254,Georgia St.,9,True,5,7,-2,loss,5 - 7,5058999,716,1,2.0,0,4,4,3,1,1,0,11,9,0,0,0,1,0,0,0,0,0,1,0,30,3,1,0,1,0,2,0,0,2309283,2021
04/20/2021,away,15580,315,Jacksonville St.,9,True,1,6,-5,loss,1 - 6,5062380,716,1,1.0,0,1,1,1,0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,14,2,0,0,0,0,4,0,0,2309283,2021
04/25/2021,home,15580,27,App State,9,True,12,2,10,win,12 - 2,5067031,716,1,2.0,0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,32,2,2,0,0,0,2,1,0,2309283,2021
05/02/2021,away,15580,234,Florida St.,9,True,2,4,-2,loss,2 - 4,5072149,716,1,2.0,0,2,2,2,0,2,0,8,8,0,0,0,2,0,0,0,0,0,0,0,35,3,1,0,1,0,2,1,0,2309283,2021
