date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,home,15580,1320,Presbyterian,10,True,2,1,1,win,2 - 1,5004831,37,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,4,0,0,2471706,2021
02/28/2021,home,15580,697,Texas A&M,9,True,6,1,5,win,6 - 1,5010940,37,1,0,1.0,0.0,1,1,1,1,2,0,5,3,1,0,0,0,1,0,0,0,0,0,1,29,0,1,0,0,0,4,1,0,2471706,2021
03/07/2021,home,15580,67,Boston College,10,True,9,11,-2,loss,9 - 11,5018283,37,1,0,0.2,0.0,4,5,5,0,0,0,7,6,0,0,0,0,0,1,0,0,0,0,0,30,0,2,0,0,0,4,0,0,2471706,2021
03/14/2021,home,15580,32,Little Rock,9,True,6,12,-6,loss,6 - 12,5025617,37,1,0,0.1,0.0,3,4,4,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,4,0,0,2471706,2021
03/21/2021,away,15580,433,Ole Miss,9,True,11,19,-8,loss,11 - 19,5033373,37,1,0,0.0,0.0,2,3,2,3,0,0,5,2,0,0,0,0,0,0,0,1,1,0,0,22,0,0,0,0,0,4,0,0,2471706,2021
03/27/2021,home,15580,334,Kentucky,9,True,4,6,-2,loss,4 - 6,5039675,37,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,5,0,0,2471706,2021
04/13/2021,away,15580,255,Georgia Tech,9,True,7,3,4,win,7 - 3,5055659,37,1,0,0.1,0.0,1,1,1,2,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,2471706,2021
04/21/2021,home,15580,315,Jacksonville St.,10,True,8,7,1,win,8 - 7,5063043,37,1,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,7,0,0,2471706,2021
05/12/2021,away,15580,625,Samford,9,True,1,6,-5,loss,1 - 6,5077478,37,1,0,1.0,0.0,2,1,1,0,1,0,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,2471706,2021
05/18/2021,home,15580,487,North Ala.,9,True,14,6,8,win,14 - 6,5079617,37,1,0,0.2,0.0,1,1,1,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,3,0,0,2471706,2021
