date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,home,15860,519,Ohio,9,True,14,2,12,win,14 - 2,5211420,10411,1,1,6.0,0.0,2,1,1,3,5,0,23,19,1,0,0,0,1,0,0,0,0,0,1,89,8,4,1,0,0,1,1,0,2314550,2022
03/01/2022,away,15860,147,Clemson,9,True,5,8,-3,loss,5 - 8,5220353,10411,1,1,0.2,0.0,3,4,4,2,2,0,7,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2314550,2022
03/06/2022,home,15860,812,Xavier,9,True,4,7,-3,loss,4 - 7,5226529,10411,1,1,7.0,0.0,3,4,1,0,7,0,27,25,0,0,0,1,0,1,0,0,0,0,1,90,6,8,0,0,0,1,1,0,2314550,2022
03/13/2022,home,15860,505,Northern Ky.,9,True,6,4,2,win,6 - 4,5233547,10411,1,1,4.1,0.0,6,1,1,3,2,0,21,17,2,0,0,0,0,0,0,0,0,0,0,78,4,5,0,0,0,1,1,0,2314550,2022
04/05/2022,away,15860,255,Georgia Tech,9,True,4,27,-23,loss,4 - 27,5256674,10411,1,0,0.2,0.0,4,3,3,0,1,0,6,6,1,0,0,1,1,0,0,0,0,0,0,23,0,1,0,0,0,4,1,0,2314550,2022
04/20/2022,away,15860,1092,Gardner-Webb,9,True,12,5,7,win,12 - 5,5270171,10411,1,1,2.0,0.0,2,1,1,0,3,0,8,8,1,0,0,1,0,0,0,0,0,0,0,31,2,1,1,0,0,1,1,0,2314550,2022
04/24/2022,home,15860,488,N.C. A&T,9,True,6,3,3,win,6 - 3,5274419,10411,1,0,2.0,0.0,1,0,0,0,2,0,7,6,0,0,0,0,0,0,0,2,1,1,0,24,4,0,0,0,1,3,0,0,2314550,2022
04/30/2022,home,15860,1092,Gardner-Webb,9,True,4,1,3,win,4 - 1,5280300,10411,1,1,5.0,0.0,4,1,1,1,5,0,19,18,0,0,0,1,0,0,0,0,0,0,0,59,4,5,1,0,0,1,0,0,2314550,2022
05/07/2022,away,15860,363,Longwood,9,True,15,6,9,win,15 - 6,5285485,10411,1,1,4.0,0.0,5,3,2,3,6,0,20,17,0,0,0,0,2,0,0,0,0,0,0,86,2,4,0,0,0,1,0,0,2314550,2022
05/14/2022,home,15860,456,UNC Asheville,9,True,3,11,-8,loss,3 - 11,5287645,10411,1,1,1.2,0.0,5,4,3,2,1,0,13,10,0,0,0,0,1,1,0,0,0,0,0,58,4,0,0,1,0,1,0,0,2314550,2022
05/20/2022,away,15860,518,Ohio St.,9,True,10,13,-3,loss,10 - 13,5289321,10411,1,1,0.2,0.0,3,5,5,2,0,0,8,5,0,0,0,1,0,1,0,0,0,0,0,30,0,2,0,1,0,1,0,0,2314550,2022
