App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,7.0,0.0,6,4,1,4,1,0,32,26,0,0,0,0,0,0,0,0,0,0,2,0,13,5,1,0,0,1,0,02/09/2019,neutral,14781,947,Arkansas Tech,9,True,5,4,1,win,1704788,1057,1973440,2019
1,1,6.0,1,3,1,1,4,2,0,25,20,0,0,0,0,0,1,0,0,0,0,0,0,9,6,0,1,0,1,1,02/16/2019,away,14781,1334,St. Edward's,9,True,0,1,-1,loss,1647913,1057,1973440,2019
1,1,5.0,0.0,5,3,3,4,4,0,25,19,1,0,0,0,2,1,0,0,0,1,0,0,6,5,1,0,0,1,2,02/23/2019,home,14781,354,Lewis,9,True,7,3,4,win,1649048,1057,1973440,2019
1,1,7.0,0.0,3,1,1,4,6,0,27,21,0,0,0,0,1,2,0,0,0,0,0,0,7,4,1,0,0,1,3,03/02/2019,home,14781,41,Augustana (SD),9,True,7,2,5,win,1715874,1057,1973440,2019
1,1,5.1,0.0,8,6,5,3,2,0,29,24,0,0,0,2,0,2,0,0,0,0,0,0,7,6,0,0,0,1,2,03/09/2019,home,14781,661,Southern Ind.,9,True,13,6,7,win,1717553,1057,1973440,2019
1,1,5.0,0.0,7,4,1,4,5,0,25,21,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,0,03/16/2019,home,14781,561,Quincy,9,True,4,5,-1,loss,1666284,1057,1973440,2019
1,1,7.0,0.0,3,2,2,3,4,0,26,23,2,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,1,1,03/22/2019,home,14781,309,UIndy,9,True,8,4,4,win,1720295,1057,1973440,2019
1,1,2.1,0.0,3,5,5,5,1,0,17,10,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,1,0,03/31/2019,away,14781,30050,Ill. Springfield,9,True,6,14,-8,loss,1722382,1057,1973440,2019
1,1,8.0,1,5,1,1,3,8,0,31,26,0,0,0,1,1,1,0,0,0,1,0,108,13,1,1,0,0,1,2,04/06/2019,away,14781,499,Truman St.,9,True,11,1,10,win,1668372,1057,1973440,2019
1,1,5.0,0.0,7,5,5,3,4,0,26,21,1,0,0,0,0,1,0,0,0,0,1,0,8,3,0,0,0,1,2,04/14/2019,home,14781,395,Maryville (MO),9,True,7,6,1,win,1659852,1057,1973440,2019
1,1,3.0,0.0,5,6,6,3,1,0,17,12,1,0,0,1,0,1,0,0,0,1,0,62,5,2,0,0,0,1,0,04/20/2019,away,14781,436,Mo.-St. Louis,9,True,11,10,1,win,1660880,1057,1973440,2019
1,1,4.2,0.0,8,7,5,4,0,0,27,18,1,0,1,0,2,0,0,0,0,2,2,0,3,10,0,0,0,1,0,04/27/2019,home,14781,30120,William Jewell,9,True,9,8,1,win,1669020,1057,1973440,2019
1,1,6.0,0.0,3,2,2,4,5,0,24,20,0,0,0,1,2,0,0,0,0,0,0,93,3,9,0,0,0,1,2,05/03/2019,away,14781,30138,McKendree,9,True,5,4,1,win,1665367,1057,1973440,2019
1,1,7.0,0.0,7,2,2,1,6,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0,1,2,05/10/2019,away,14781,354,Lewis,9,True,16,4,12,win,1731650,1057,1973440,2019
1,1,4.0,0.0,1,2,2,5,2,0,18,9,0,0,0,0,3,3,0,0,0,1,0,0,5,2,0,0,0,1,0,05/16/2019,away,14781,30050,Ill. Springfield,9,True,4,5,-1,loss,1732312,1057,1973440,2019
