App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,0,0,0,2,2,0,7,5,0,0,0,0,0,0,0,1,0,0,0,25,2,1,0,0,0,2,0,02/14/2015,home,12080,173,Davidson,9,True,8,3,5,win,404990,490,1423190,2015
0,0,1.1,4,1,1,0,1,0,8,8,1,0,0,0,0,0,0,3,3,0,0,33,3,0,0,0,0,2,0,02/21/2015,neutral,12080,14,UAlbany,9,True,6,9,-3,loss,406128,490,1423190,2015
0,0,1.2,3,4,2,2,2,0,11,8,0,0,1,1,0,1,0,3,3,0,0,50,2,0,0,0,0,3,2,02/22/2015,away,12080,149,Coastal Carolina,9,True,3,12,-9,loss,406233,490,1423190,2015
0,0,3.0,1,0,0,0,6,0,10,10,1,0,0,0,0,0,0,0,0,0,0,45,2,1,0,0,1,2,2,02/28/2015,neutral,12080,459,UNC Greensboro,9,True,4,2,2,win,406983,490,1423190,2015
0,0,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,6,1,03/03/2015,home,12080,196,East Carolina,9,True,7,0,7,win,407323,490,1423190,2015
0,0,2.1,2,2,1,3,0,0,12,8,0,0,0,4,0,1,0,3,3,0,0,54,3,3,0,0,0,3,0,03/06/2015,home,12080,147,Clemson,9,True,4,6,-2,loss,407622,490,1423190,2015
0,0,1.1,2,0,0,0,1,0,6,6,0,0,0,0,0,0,0,1,0,0,0,22,1,2,1,0,0,4,0,03/11/2015,away,12080,229,Fla. Atlantic,9,True,9,5,4,win,409089,490,1423190,2015
0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,3,0,03/13/2015,away,12080,415,Miami (FL),9,True,2,3,-1,loss,409468,490,1423190,2015
0,0,3.1,1,1,0,1,0,0,12,10,0,0,0,0,0,0,0,1,1,1,0,43,5,4,0,0,0,2,0,03/15/2015,away,12080,415,Miami (FL),9,True,0,6,-6,loss,410185,490,1423190,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,4,0,03/18/2015,home,12080,459,UNC Greensboro,9,True,8,3,5,win,411051,490,1423190,2015
0,0,1.0,1,0,0,1,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,03/20/2015,away,12080,67,Boston College,9,True,1,3,-2,loss,411367,490,1423190,2015
0,0,0.2,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,03/21/2015,away,12080,67,Boston College,15,True,9,4,5,win,411658,490,1423190,2015
0,0,2.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,3,2,03/24/2015,home,12080,1068,Elon,9,True,14,0,14,win,412701,490,1423190,2015
0,0,1.0,0,0,0,3,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,2,1,03/28/2015,home,12080,545,Pittsburgh,9,True,7,1,6,win,413425,490,1423190,2015
0,0,0.1,2,2,2,1,0,0,6,3,1,0,0,0,0,2,0,1,1,0,0,28,0,1,0,0,0,2,0,03/31/2015,away,12080,458,Charlotte,9,True,10,6,4,win,414540,490,1423190,2015
0,1,3.1,2,3,3,3,3,0,15,10,0,0,1,1,0,0,0,0,0,2,0,56,5,2,0,0,0,1,1,04/07/2015,away,12080,1068,Elon,9,True,5,7,-2,loss,416564,490,1423190,2015
0,0,1.1,1,1,1,2,2,0,7,5,0,0,0,0,0,0,0,2,0,0,0,23,1,1,0,0,0,2,0,04/18/2015,away,12080,513,Notre Dame,9,True,2,7,-5,loss,420199,490,1423190,2015
0,1,5.0,3,1,1,2,4,0,19,14,0,0,1,2,0,2,0,0,0,1,0,78,3,5,1,0,0,1,1,05/05/2015,home,12080,115,Campbell,9,True,9,5,4,win,424424,490,1423190,2015
0,0,0.2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,5,0,05/14/2015,home,12080,367,Louisville,9,True,3,4,-1,loss,425430,490,1423190,2015
0,0,4.0,2,0,0,2,4,0,15,11,0,0,0,0,0,1,0,1,0,1,0,68,2,4,0,0,0,3,2,05/16/2015,home,12080,367,Louisville,9,True,5,8,-3,loss,425788,490,1423190,2015
0,0,3.1,0,0,0,1,6,0,12,10,0,0,0,1,0,1,0,1,0,0,0,45,1,3,0,0,0,3,2,05/22/2015,neutral,12080,415,Miami (FL),12,True,5,4,1,win,426162,490,1423190,2015
0,0,1.0,1,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,3,0,05/24/2015,neutral,12080,234,Florida St.,9,True,2,6,-4,loss,426295,490,1423190,2015
0,0,1.2,1,5,0,3,3,0,12,9,0,0,0,0,0,0,0,0,0,0,0,51,0,2,0,0,0,3,0,06/01/2015,away,12080,698,TCU,10,True,8,9,-1,loss,426417,490,1423190,2015
