date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,651,South Fla.,9,True,7,3,4,win,7 - 3,4707671,625,1,2.0,0,2,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,28,1,2,0,0,0,3,1,1547314,2019
02/22/2019,home,14781,812,Xavier,9,True,10,7,3,win,10 - 7,4712167,625,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,1547314,2019
02/24/2019,home,14781,812,Xavier,9,True,10,9,1,win,10 - 9,4714865,625,1,2.0,0,4,3,3,0,0,0,10,10,0,1,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,4,0,1547314,2019
03/02/2019,away,14781,254,Georgia St.,9,True,8,6,2,win,8 - 6,4721013,625,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,1,4,2,1547314,2019
03/02/2019,away,14781,254,Georgia St.,9,True,2,1,1,win,2 - 1,4721021,625,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,5,0,1547314,2019
03/05/2019,away,14781,315,Jacksonville St.,9,True,5,3,2,win,5 - 3,4723827,625,1,1.0,0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,1,4,1,1547314,2019
03/08/2019,home,14781,1157,Kennesaw St.,9,True,6,5,1,win,6 - 5,4726768,625,1,1.2,0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,1,0,0,0,1,3,0,0,1,4,0,1547314,2019
03/09/2019,home,14781,1157,Kennesaw St.,9,True,3,2,1,win,3 - 2,4727795,625,1,1.0,0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,1,1547314,2019
03/12/2019,away,14781,736,Vanderbilt,9,True,6,11,-5,loss,6 - 11,4732768,625,1,1.0,0,2,1,1,0,3,0,5,5,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,1547314,2019
03/15/2019,home,14781,380,Maine,9,True,5,2,3,win,5 - 2,4735783,625,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1547314,2019
03/20/2019,home,14781,430,Mississippi St.,9,True,4,6,-2,loss,4 - 6,4742744,625,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,1547314,2019
03/24/2019,home,14781,244,Furman,9,True,3,0,3,win,3 - 0,4746750,625,1,1.0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1547314,2019
03/26/2019,away,14781,9,UAB,9,True,0,9,-9,loss,0 - 9,4749524,625,1,0.2,0,1,4,4,3,1,0,6,2,0,1,0,0,0,0,1,0,0,1,0,25,1,0,0,0,0,8,0,1547314,2019
03/30/2019,away,14781,741,VMI,9,True,4,0,4,win,4 - 0,4753219,625,1,1.0,0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,3,0,1547314,2019
04/03/2019,home,14781,487,North Ala.,9,True,9,1,8,win,9 - 1,4758188,625,1,1.0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1547314,2019
04/06/2019,home,14781,695,UT Martin,9,True,6,3,3,win,6 - 3,4760869,625,1,1.0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,1547314,2019
04/09/2019,home,14781,8,Alabama,9,True,2,21,-19,loss,2 - 21,4764485,625,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1547314,2019
04/12/2019,home,14781,141,The Citadel,9,True,8,4,4,win,8 - 4,4767430,625,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1547314,2019
04/13/2019,home,14781,141,The Citadel,9,True,6,2,4,win,6 - 2,4769558,625,1,1.0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,1547314,2019
04/18/2019,home,14781,459,UNC Greensboro,9,True,7,3,4,win,7 - 3,4774037,625,1,1.0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1547314,2019
04/20/2019,home,14781,459,UNC Greensboro,10,True,3,2,1,win,3 - 2,4776459,625,1,2.0,0,4,1,1,0,3,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1547314,2019
04/23/2019,home,14781,6,Alabama A&M,9,True,4,2,2,win,4 - 2,4778528,625,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1547314,2019
