date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/24/2021,home,15580,314,Jackson St.,9,True,7,3,4,win,7 - 3,5006965,430,1,0,1.1,0.0,0,1,0,1,1,0,7,6,0,0,0,0,1,0,0,0,0,0,0,25,1,2,0,0,0,3,0,0,2465020,2021
03/07/2021,home,15580,331,Kent St.,9,True,13,0,13,win,13 - 0,5018077,430,1,0,1.2,0.0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,3,3,0,2465020,2021
03/24/2021,home,15580,487,North Ala.,9,True,18,1,17,win,18 - 1,5035888,430,1,1,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,17,1,2,1,0,0,1,0,0,2465020,2021
04/06/2021,home,15580,665,Southern U.,9,True,15,1,14,win,15 - 1,5053996,430,1,0,1.0,0.0,1,0,0,1,3,0,5,4,0,0,1,0,1,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,2465020,2021
04/11/2021,away,15580,37,Auburn,9,True,19,10,9,win,19 - 10,5054031,430,1,0,1.0,0.0,1,2,2,2,1,0,6,4,1,0,0,0,2,0,0,0,0,0,0,23,0,2,0,0,0,3,0,0,2465020,2021
04/17/2021,home,15580,433,Ole Miss,9,True,0,9,-9,loss,0 - 9,5059052,430,1,0,2.0,0.0,4,1,1,0,2,0,10,10,1,0,0,0,0,0,0,0,0,0,0,30,3,1,0,0,0,3,0,0,2465020,2021
04/20/2021,home,15580,9,UAB,9,True,19,7,12,win,19 - 7,5062449,430,1,1,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,18,2,1,1,0,0,1,0,0,2465020,2021
04/25/2021,away,15580,736,Vanderbilt,9,True,4,7,-3,loss,4 - 7,5066760,430,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,5,0,0,2465020,2021
05/01/2021,home,15580,697,Texas A&M,9,True,10,5,5,win,10 - 5,5071632,430,1,0,0.1,0.0,0,2,2,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,3,0,0,2465020,2021
05/05/2021,away,15580,141,The Citadel,9,True,10,2,8,win,10 - 2,5073881,430,1,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,5,0,0,2465020,2021
05/15/2021,home,15580,434,Missouri,9,True,8,16,-8,loss,8 - 16,5078721,430,1,0,0.1,0.0,1,2,2,1,1,0,3,2,0,0,0,1,1,0,0,2,2,0,0,14,0,0,0,0,0,7,1,0,2465020,2021
