date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,home,15860,99,Long Beach St.,9,True,3,13,-10,loss,3 - 13,5212682,430,1,1.0,0,4,3,3,1,2,0,8,6,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,2465023,2022
02/25/2022,home,15860,505,Northern Ky.,9,True,6,7,-1,loss,6 - 7,5215403,430,1,0.1,0,1,1,1,2,1,0,5,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2465023,2022
03/04/2022,away,15860,718,Tulane,9,True,19,2,17,win,19 - 2,5223923,430,1,1.0,0,1,1,1,1,0,0,6,4,1,0,0,0,0,1,0,0,0,0,0,18,3,0,0,0,0,3,0,0,2465023,2022
03/06/2022,away,15860,718,Tulane,9,True,4,5,-1,loss,4 - 5,5226525,430,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,3,0,0,2465023,2022
03/09/2022,home,15860,700,Texas Tech,9,True,2,7,-5,loss,2 - 7,5229519,430,1,3.1,0,1,0,0,1,5,0,13,12,0,0,0,0,0,0,0,2,0,0,0,48,2,3,0,0,0,2,3,0,2465023,2022
03/13/2022,home,15860,554,Princeton,9,True,3,2,1,win,3 - 2,5233254,430,1,0.2,0,2,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,3,1,0,2465023,2022
03/14/2022,home,15860,62,Binghamton,9,True,13,5,8,win,13 - 5,5234982,430,1,0.1,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,2465023,2022
03/18/2022,away,15860,257,Georgia,9,True,0,11,-11,loss,0 - 11,5238515,430,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,0,0,2465023,2022
03/19/2022,away,15860,257,Georgia,9,True,11,12,-1,loss,11 - 12,5239607,430,1,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,4,0,0,2465023,2022
03/25/2022,home,15860,8,Alabama,10,True,7,6,1,win,7 - 6,5245682,430,1,2.2,0,2,3,3,0,4,0,12,10,1,0,0,0,0,2,0,0,0,0,0,33,3,1,0,0,0,2,2,0,2465023,2022
03/27/2022,home,15860,8,Alabama,9,True,2,6,-4,loss,2 - 6,5248224,430,1,0.1,0,2,2,2,1,0,0,4,2,0,0,0,0,0,0,1,1,1,1,0,7,1,0,0,0,0,3,0,0,2465023,2022
04/02/2022,away,15860,31,Arkansas,9,True,5,12,-7,loss,5 - 12,5256671,430,1,1.2,0,5,6,6,3,0,0,13,9,1,0,0,3,0,1,0,2,0,0,0,44,3,1,0,0,0,2,0,0,2465023,2022
04/10/2022,home,15860,365,LSU,9,True,3,13,-10,loss,3 - 13,5261079,430,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,4,0,0,2465023,2022
04/21/2022,away,15860,433,Ole Miss,9,True,2,4,-2,loss,2 - 4,5270687,430,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,3,0,0,2465023,2022
04/23/2022,away,15860,433,Ole Miss,11,True,7,6,1,win,7 - 6,5273554,430,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2465023,2022
04/26/2022,home,15860,433,Ole Miss,9,True,2,5,-3,loss,2 - 5,5276079,430,1,3.2,0,1,0,0,0,8,0,12,12,1,0,0,0,1,0,0,1,0,0,0,56,3,0,0,0,0,3,2,0,2465023,2022
04/30/2022,away,15860,434,Missouri,9,True,8,19,-11,loss,8 - 19,5280591,430,1,1.0,0,5,7,7,2,1,0,12,7,0,0,0,1,0,3,0,0,0,0,0,40,1,0,0,0,0,2,1,0,2465023,2022
05/13/2022,away,15860,697,Texas A&M,9,True,7,8,-1,loss,7 - 8,5287289,430,1,0.1,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,4,0,0,2465023,2022
05/15/2022,away,15860,697,Texas A&M,9,True,2,8,-6,loss,2 - 8,5288068,430,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,2,0,0,2465023,2022
05/17/2022,home,15860,487,North Ala.,9,True,14,4,10,win,14 - 4,5288577,430,1,3.0,0,2,0,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,36,3,1,0,0,0,3,1,0,2465023,2022
05/19/2022,home,15860,694,Tennessee,9,True,2,27,-25,loss,2 - 27,5288851,430,1,1.1,0,3,3,3,1,1,0,8,7,1,0,0,1,0,0,0,2,0,0,0,26,1,2,0,0,0,3,0,0,2465023,2022
05/21/2022,home,15860,694,Tennessee,9,True,5,10,-5,loss,5 - 10,5289543,430,1,0.2,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,4,0,0,2465023,2022
