date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/01/2022,away,15860,465,UNLV,9,True,12,9,3,win,12 - 9,5221363,732,1,2.2,0,1,0,0,1,2,0,10,9,1,0,0,0,0,0,0,0,0,0,0,37,6,0,0,0,0,4,1,0,26719060,2022
03/05/2022,away,15860,94,CSU Bakersfield,11,True,8,7,1,win,8 - 7,5225696,732,1,0.1,0,2,3,3,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,0,0,1,0,0,26719060,2022
03/15/2022,home,15860,77,BYU,9,True,3,10,-7,loss,3 - 10,5235859,732,1,0.1,0,3,3,3,1,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,19,1,0,0,0,0,3,0,0,26719060,2022
03/23/2022,home,15860,502,Northern Colo.,9,True,8,7,1,win,8 - 7,5244082,732,1,2.2,0,2,1,1,1,0,0,9,8,0,0,0,0,0,0,0,1,0,0,0,38,4,2,0,0,0,2,0,0,26719060,2022
03/27/2022,home,15860,406,Mercer,9,True,5,11,-6,loss,5 - 11,5247948,732,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,3,0,0,26719060,2022
03/29/2022,home,15860,30024,Utah Valley,9,True,7,6,1,win,7 - 6,5249844,732,1,1.2,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,31,4,1,0,0,0,4,0,0,26719060,2022
04/02/2022,away,15860,754,Washington St.,9,True,10,3,7,win,10 - 3,5253880,732,1,6.0,0,5,1,1,1,4,0,23,21,0,0,0,1,0,0,0,0,0,1,0,78,10,4,1,0,0,1,2,0,26719060,2022
04/09/2022,home,15860,110,UCLA,9,True,3,4,-1,loss,3 - 4,5260044,732,1,4.2,0,6,4,4,1,7,0,25,22,0,0,0,1,1,2,0,0,0,0,0,102,6,2,0,1,0,1,2,0,26719060,2022
04/15/2022,home,15860,29,Arizona,9,True,9,5,4,win,9 - 5,5265158,732,1,4.2,0,6,3,3,4,3,0,23,19,1,0,0,1,2,0,0,0,0,0,0,93,8,2,0,0,0,1,1,0,26719060,2022
04/23/2022,away,15860,657,Southern California,9,True,10,5,5,win,10 - 5,5273694,732,1,4.0,0,4,3,3,2,2,0,18,15,1,0,0,1,0,1,0,0,0,0,0,49,5,4,0,0,0,1,1,0,26719060,2022
04/30/2022,home,15860,528,Oregon St.,9,True,1,9,-8,loss,1 - 9,5280598,732,1,5.0,0,3,2,1,4,5,0,23,17,0,0,0,0,1,1,0,0,0,0,1,93,3,6,0,1,0,1,1,0,26719060,2022
05/07/2022,away,15860,28,Arizona St.,9,True,3,6,-3,loss,3 - 6,5284800,732,1,5.2,0,7,3,2,2,2,0,27,25,1,0,1,0,1,0,0,0,0,0,0,90,8,7,0,0,0,1,0,0,26719060,2022
05/14/2022,home,15860,674,Stanford,9,True,2,8,-6,loss,2 - 8,5287743,732,1,5.0,0,7,5,5,2,3,0,22,20,0,1,0,1,1,0,0,0,0,0,0,96,9,1,0,1,0,1,2,0,26719060,2022
05/20/2022,away,15860,107,California,9,True,2,18,-16,loss,2 - 18,5289344,732,1,2.0,0,7,7,7,3,4,0,16,13,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,26719060,2022
