date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2014,home,11620,545,Pittsburgh,9,True,6,10,-4,loss,6 - 10,587413,149,1,4.0,3,5,3,4,3,0,19,14,0,0,0,3,0,0,0,0,0,1,0,80,2,6,0,1,0,1,0,1199945,2014
02/23/2014,home,11620,782,Wichita St.,9,True,2,5,-3,loss,2 - 5,588477,149,1,6.2,11,4,3,3,4,0,34,30,1,1,0,0,0,1,0,0,0,0,0,121,8,7,0,1,0,1,2,1199945,2014
03/01/2014,home,11620,768,West Virginia,9,True,2,6,-4,loss,2 - 6,589233,149,1,4.0,8,4,3,4,4,0,25,20,0,0,0,0,0,1,0,0,0,0,0,91,3,5,0,1,0,1,3,1199945,2014
03/09/2014,home,11620,1068,Elon,9,True,13,4,9,win,13 - 4,591171,149,1,5.2,4,1,1,4,2,0,26,19,1,0,0,2,0,2,0,0,0,1,0,112,6,8,1,0,0,1,0,1199945,2014
03/15/2014,away,11620,19651,High Point,9,True,1,0,1,win,1 - 0,592777,149,1,7.2,8,0,0,3,6,0,34,30,1,0,0,2,0,1,0,0,0,0,0,112,10,4,1,0,0,1,2,1199945,2014
03/22/2014,home,11620,792,Winthrop,9,True,9,3,6,win,9 - 3,594459,149,1,7.0,3,0,0,3,5,0,25,22,0,0,0,2,0,0,0,0,0,0,0,90,11,3,1,0,0,1,2,1199945,2014
03/28/2014,home,11620,48,Charleston So.,9,True,7,3,4,win,7 - 3,595840,149,1,9.0,10,3,2,3,4,0,36,31,2,0,0,1,0,0,0,0,0,1,1,127,10,9,1,0,0,1,1,1199945,2014
04/04/2014,away,11620,456,UNC Asheville,9,True,9,7,2,win,9 - 7,597624,149,1,6.2,9,7,5,5,6,0,35,29,0,0,1,1,0,1,0,0,0,0,0,0,5,7,1,0,0,1,1,1199945,2014
04/11/2014,away,11620,563,Radford,9,True,8,3,5,win,8 - 3,599806,149,1,8.0,6,3,3,4,3,0,34,28,1,0,1,1,0,2,0,0,0,0,0,124,12,7,1,0,0,1,1,1199945,2014
04/17/2014,home,11620,1320,Presbyterian,13,True,4,3,1,win,4 - 3,601742,149,1,9.0,8,3,3,0,7,0,35,33,1,0,0,0,0,1,0,0,0,1,0,125,9,10,0,0,0,1,2,1199945,2014
04/25/2014,away,11620,1092,Gardner-Webb,9,True,6,7,-1,loss,6 - 7,603950,149,1,8.0,6,2,2,1,8,0,30,28,1,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0,1,3,1199945,2014
05/02/2014,away,11620,490,NC State,9,True,1,11,-10,loss,1 - 11,605717,149,1,5.0,8,8,7,2,3,0,27,24,0,0,0,2,0,1,0,0,0,0,0,98,9,2,0,1,0,1,2,1199945,2014
05/09/2014,away,11620,355,Liberty,9,True,1,7,-6,loss,1 - 7,607152,149,1,6.0,8,7,2,2,5,0,30,26,3,0,0,3,0,2,0,0,0,0,0,112,4,8,0,1,0,1,2,1199945,2014
05/16/2014,home,11620,115,Campbell,9,True,4,7,-3,loss,4 - 7,608038,149,1,2.1,4,2,2,1,3,0,12,10,0,0,0,0,0,1,0,0,0,0,0,47,1,2,0,1,0,1,0,1199945,2014
05/20/2014,home,11620,115,Campbell,9,True,9,2,7,win,9 - 2,608482,149,1,8.0,5,2,2,2,5,0,32,28,0,0,0,0,0,2,0,0,0,0,0,125,12,6,1,0,0,1,3,1199945,2014
