date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2013,away,11320,9,UAB,9,True,0,1,-1,loss,0 - 1,658193,659,1,5.0,6,0,0,2,3,0,22,20,1,0,0,0,0,0,0,0,0,0,0,76,5,6,0,0,0,1,2,1103655,2013
02/23/2013,away,11320,315,Jacksonville St.,9,True,12,4,8,win,12 - 4,659168,659,1,6.0,6,3,3,2,5,0,26,24,0,2,0,0,0,0,0,0,0,0,0,82,6,7,1,0,0,1,0,1103655,2013
03/04/2013,home,11320,772,Western Ky.,9,True,4,6,-2,loss,4 - 6,661265,659,1,7.1,6,5,3,0,1,0,30,28,1,0,0,0,0,1,0,0,0,1,0,93,15,5,0,1,0,1,0,1103655,2013
03/09/2013,home,11320,503,NIU,9,True,4,2,2,win,4 - 2,662474,659,1,3.0,4,1,1,1,2,0,15,11,1,0,0,0,0,1,0,0,0,2,0,62,4,3,0,0,0,1,1,1103655,2013
03/16/2013,home,11320,301,Illinois,10,True,5,7,-2,loss,5 - 7,664183,659,1,6.0,5,4,3,3,4,0,27,23,0,1,0,0,0,0,0,0,0,1,0,98,6,8,0,0,0,1,1,1103655,2013
03/23/2013,away,11320,305,Indiana St.,11,True,0,1,-1,loss,0 - 1,666216,659,1,8.0,2,0,0,1,7,0,27,25,1,0,0,0,0,1,0,0,0,0,0,110,5,11,0,0,0,1,1,1103655,2013
03/29/2013,home,11320,202,Eastern Ky.,10,True,4,3,1,win,4 - 3,667473,659,1,7.0,3,2,2,0,7,0,25,25,1,0,0,0,1,0,0,0,0,0,0,109,5,9,0,0,0,1,4,1103655,2013
04/05/2013,away,11320,219,Evansville,10,True,2,3,-1,loss,2 - 3,669449,659,1,9.0,7,2,1,0,4,0,35,30,1,0,0,0,0,1,0,0,0,3,1,97,8,15,0,0,0,1,3,1103655,2013
04/12/2013,home,11320,669,Missouri St.,9,True,3,7,-4,loss,3 - 7,671545,659,1,6.2,9,5,5,2,5,0,30,27,2,2,0,0,0,0,0,0,0,1,0,108,4,9,0,1,0,1,2,1103655,2013
04/19/2013,away,11320,169,Creighton,9,True,3,4,-1,loss,3 - 4,673621,659,1,6.0,8,4,3,4,3,0,30,24,1,0,1,1,0,0,0,0,0,1,0,104,5,9,0,1,0,1,2,1103655,2013
04/26/2013,home,11320,782,Wichita St.,9,True,5,4,1,win,5 - 4,675694,659,1,7.0,3,2,1,1,4,0,27,24,1,0,0,0,0,1,0,0,0,0,1,103,4,13,1,0,0,1,0,1103655,2013
05/03/2013,away,11320,559,Purdue,9,True,4,6,-2,loss,4 - 6,677528,659,1,6.0,8,6,5,2,3,0,29,24,0,0,1,0,1,2,0,0,0,1,0,102,7,6,0,1,0,1,0,1103655,2013
05/10/2013,away,11320,72,Bradley,9,True,6,2,4,win,6 - 2,678868,659,1,8.0,8,2,2,1,8,0,32,31,2,0,0,0,0,0,0,0,0,0,0,115,5,10,1,0,0,1,2,1103655,2013
05/16/2013,home,11320,299,Illinois St.,9,True,3,4,-1,loss,3 - 4,679544,659,1,7.0,3,4,4,1,4,0,26,24,0,0,3,0,0,1,0,0,0,0,0,104,6,11,0,1,0,1,2,1103655,2013
05/21/2013,home,11320,782,Wichita St.,9,True,5,1,4,win,5 - 1,680132,659,1,9.0,7,1,1,2,7,0,34,31,2,0,0,0,0,0,0,0,0,1,0,129,7,11,1,0,0,1,0,1103655,2013
