date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,416,Michigan St.,9,True,6,4,2,win,6 - 4,4708613,474,1,4.0,0,5,1,1,2,2,0,16,14,1,0,0,1,3,0,0,0,0,0,0,63,4,3,0,0,0,1,0,1994808,2019
02/26/2019,away,14781,664,Southern Miss.,9,True,2,1,1,win,2 - 1,4716688,474,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,1,0,1994808,2019
03/01/2019,home,14781,813,Yale,9,True,1,4,-3,loss,1 - 4,4721856,474,1,3.0,0,3,4,4,4,4,0,14,10,1,0,0,1,1,0,0,0,0,0,0,61,0,4,0,1,0,1,1,1994808,2019
03/06/2019,away,14781,314,Jackson St.,9,True,21,2,19,win,21 - 2,4724801,474,1,1.0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,18,1,1,0,0,0,4,0,1994808,2019
03/12/2019,away,14781,671,Louisiana,9,True,10,3,7,win,10 - 3,4732772,474,1,1.2,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,0,0,0,16,3,0,1,0,0,2,0,1994808,2019
03/17/2019,away,14781,508,Northwestern St.,9,True,1,8,-7,loss,1 - 8,4738894,474,1,2.1,0,1,2,2,3,5,0,12,8,0,0,0,0,0,1,0,2,0,0,0,44,1,1,0,0,0,2,1,1994808,2019
03/20/2019,away,14781,646,South Alabama,9,True,7,22,-15,loss,7 - 22,4742750,474,1,1.2,0,6,13,11,4,0,0,18,11,1,0,0,1,1,3,0,0,0,0,0,67,3,2,0,1,0,1,0,1994808,2019
03/26/2019,home,14781,665,Southern U.,9,True,9,6,3,win,9 - 6,4749453,474,1,2.0,0,2,1,0,1,0,0,8,6,0,0,0,0,0,1,0,0,0,0,0,26,2,1,0,0,0,2,0,1994808,2019
04/03/2019,home,14781,314,Jackson St.,9,True,4,12,-8,loss,4 - 12,4758122,474,1,3.0,0,6,3,2,2,2,0,18,14,0,0,0,0,0,1,0,0,0,1,0,75,3,3,0,0,0,1,1,1994808,2019
04/13/2019,away,14781,402,McNeese,9,True,4,16,-12,loss,4 - 16,4769452,474,1,1.0,0,2,3,3,3,1,0,8,4,0,0,0,0,0,0,0,0,0,0,1,31,0,2,0,0,0,5,0,1994808,2019
04/24/2019,home,14781,664,Southern Miss.,9,True,2,15,-13,loss,2 - 15,4779587,474,1,1.0,0,2,2,2,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,20,0,2,0,0,0,3,0,1994808,2019
05/14/2019,away,14781,365,LSU,9,True,5,7,-2,loss,5 - 7,4791515,474,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,4,0,1994808,2019
05/18/2019,away,14781,676,SFA,9,True,10,1,9,win,10 - 1,4792375,474,1,5.0,0,1,0,0,1,5,0,16,15,0,0,0,0,0,0,0,0,0,0,0,60,4,5,1,0,0,1,1,1994808,2019
