date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,away,14781,10411,USC Upstate,9,True,9,5,4,win,9 - 5,4705794,328,1,5.0,0,5,3,2,2,6,0,22,17,3,0,0,0,0,2,0,0,0,0,1,88,2,5,1,0,0,1,1,1880076,2019
02/22/2019,home,14781,699,Texas Southern,9,True,7,1,6,win,7 - 1,4711767,328,1,4.0,0,1,0,0,1,5,0,13,12,1,0,0,0,0,0,0,0,0,0,0,62,4,2,0,0,0,1,1,1880076,2019
03/01/2019,home,14781,503,NIU,9,True,8,1,7,win,8 - 1,4718656,328,1,5.0,0,3,1,1,4,6,0,23,18,2,0,0,0,0,0,0,0,0,1,0,99,5,4,1,0,0,1,3,1880076,2019
03/08/2019,home,14781,606,Saint Joseph's,9,True,7,5,2,win,7 - 5,4726451,328,1,7.0,0,6,3,3,0,9,0,27,26,2,0,0,0,1,1,0,0,0,0,0,103,5,6,1,0,0,1,2,1880076,2019
03/15/2019,away,14781,603,St. John's (NY),10,True,0,1,-1,loss,0 - 1,4736930,328,1,8.0,0,1,0,0,5,6,0,32,25,0,0,0,0,0,1,0,0,0,1,0,118,11,7,0,0,0,1,1,1880076,2019
03/22/2019,away,14781,522,Oklahoma,9,True,1,5,-4,loss,1 - 5,4744441,328,1,6.0,0,3,3,3,1,11,0,24,21,0,1,0,0,0,2,0,0,0,0,0,97,2,6,0,1,0,1,4,1880076,2019
03/30/2019,home,14781,51,Baylor,9,True,2,8,-6,loss,2 - 8,4754291,328,1,6.0,0,4,1,1,7,6,0,29,19,0,0,0,0,1,2,1,0,0,0,1,111,5,5,0,0,0,1,4,1880076,2019
04/06/2019,away,14781,700,Texas Tech,9,True,4,19,-15,loss,4 - 19,4761058,328,1,3.1,0,5,9,7,4,1,0,22,15,0,0,0,0,2,2,0,0,0,0,1,89,3,6,0,1,0,1,0,1880076,2019
04/13/2019,home,14781,521,Oklahoma St.,9,True,5,4,1,win,5 - 4,4768884,328,1,6.0,0,3,3,3,5,14,0,25,20,0,0,0,2,0,0,0,0,0,0,0,121,1,2,0,0,0,1,2,1880076,2019
04/20/2019,away,14781,768,West Virginia,11,True,3,4,-1,loss,3 - 4,4776787,328,1,6.0,0,5,1,1,1,5,0,25,21,1,0,1,1,0,2,0,0,0,1,0,83,5,6,0,0,0,1,1,1880076,2019
04/26/2019,away,14781,244,Furman,9,True,11,7,4,win,11 - 7,4783345,328,1,6.1,0,7,6,6,3,9,0,30,25,0,0,0,2,0,2,0,0,0,0,0,111,4,5,1,0,0,1,3,1880076,2019
05/03/2019,home,14781,703,Texas,9,True,4,2,2,win,4 - 2,4788397,328,1,6.2,0,2,1,1,3,10,0,26,21,1,0,0,0,0,1,0,0,0,1,0,125,5,5,0,0,0,1,4,1880076,2019
05/10/2019,away,14781,698,TCU,9,True,3,4,-1,loss,3 - 4,4790318,328,1,6.0,0,4,3,3,4,5,0,27,22,1,0,0,1,0,1,0,0,0,0,0,114,9,4,0,0,0,1,0,1880076,2019
05/17/2019,home,14781,327,Kansas St.,9,True,10,0,10,win,10 - 0,4792197,328,1,7.1,0,3,0,0,2,8,0,26,24,0,0,0,0,0,0,0,0,0,0,0,112,5,8,1,0,0,1,3,1880076,2019
05/23/2019,home,14781,327,Kansas St.,11,True,15,14,1,win,15 - 14,4794865,328,1,5.2,0,8,9,8,2,6,0,27,25,2,0,0,1,1,0,0,0,0,0,0,108,4,6,0,0,0,1,1,1880076,2019
