date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/27/2022,home,15860,674,Stanford,9,True,0,5,-5,loss,0 - 5,5224598,31,1,1.1,0,1,1,1,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,34,1,1,0,0,0,4,1,0,2117359,2022
03/12/2022,home,15860,302,UIC,9,True,10,1,9,win,10 - 1,5232419,31,1,1.0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2117359,2022
03/15/2022,home,15860,261,Grambling,9,True,14,1,13,win,14 - 1,5235894,31,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,1,0,2117359,2022
03/26/2022,away,15860,434,Missouri,9,True,5,7,-2,loss,5 - 7,5247587,31,1,0.1,0,2,2,2,0,0,0,3,3,0,0,0,0,1,0,0,1,1,0,0,15,1,0,0,1,0,3,0,0,2117359,2022
04/02/2022,home,15860,430,Mississippi St.,9,True,12,5,7,win,12 - 5,5256671,31,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,3,0,0,2117359,2022
04/05/2022,home,15860,1004,Central Ark.,9,True,21,9,12,win,21 - 9,5256587,31,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,4,1,0,2117359,2022
04/12/2022,home,15860,2678,Ark.-Pine Bluff,9,True,15,0,15,win,15 - 0,5263347,31,1,2.0,0,0,0,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,2,0,0,2117359,2022
04/19/2022,home,15860,30,Arkansas St.,9,True,10,1,9,win,10 - 1,5269219,31,1,1.2,0,1,0,0,3,2,0,9,6,1,0,0,0,0,0,0,0,0,0,0,39,2,1,0,0,0,2,1,0,2117359,2022
04/24/2022,away,15860,697,Texas A&M,9,True,10,11,-1,loss,10 - 11,5274695,31,1,1.0,0,1,1,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,4,0,0,2117359,2022
05/03/2022,home,15860,669,Missouri St.,9,True,4,6,-2,loss,4 - 6,5282362,31,1,0.2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,1,0,0,0,14,0,1,0,0,0,7,0,0,2117359,2022
05/21/2022,away,15860,8,Alabama,9,True,5,18,-13,loss,5 - 18,5289544,31,1,0.1,0,0,3,3,2,1,0,4,1,0,0,0,0,0,1,0,2,0,0,0,19,0,0,0,0,0,5,1,0,2117359,2022
06/05/2022,home,15860,521,Oklahoma St.,10,True,10,14,-4,loss,10 - 14,5290934,31,1,0.2,0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,2,1,0,0,15,0,1,0,0,0,5,0,0,2117359,2022
06/20/2022,home,15860,433,Ole Miss,9,True,5,13,-8,loss,5 - 13,5291383,31,1,2.1,0,0,0,0,3,3,0,10,7,0,0,0,0,0,0,0,2,0,0,0,40,0,4,0,0,0,5,1,0,2117359,2022
