App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,2,1,1,1,1,0,6,5,0,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,2,1,0,02/17/2023,away,16340,646,South Alabama,9,True,2,3,-1,loss,2390484,508,2652332,2023,1
1,1,5.0,0.0,4,2,2,0,7,0,19,19,1,0,0,0,0,0,0,0,0,0,0,77,4,4,0,0,0,1,1,0,02/21/2023,home,16340,0,LSU-Alexandria,9,True,5,4,1,win,2391188,508,2652332,2023,1
1,1,5.0,0.0,2,0,0,0,6,0,17,17,0,0,0,0,1,0,0,0,0,0,0,71,4,5,1,0,0,1,2,0,02/28/2023,home,16340,676,SFA,9,True,13,2,11,win,2392457,508,2652332,2023,1
1,1,7.0,0.0,3,1,1,0,7,0,25,25,1,0,0,0,0,0,0,0,0,0,0,100,6,8,1,0,0,1,1,0,03/08/2023,away,16340,498,ULM,9,True,3,1,2,win,2394091,508,2652332,2023,1
1,1,5.0,0.0,6,1,1,1,5,0,20,19,0,0,0,0,0,0,0,0,0,0,0,76,1,6,1,0,0,1,1,0,03/14/2023,home,16340,498,ULM,9,True,6,2,4,win,2395515,508,2652332,2023,1
1,0,2.0,0.0,0,0,0,1,6,0,8,7,0,0,0,0,1,0,0,0,0,0,0,38,1,0,1,0,0,2,0,0,03/18/2023,home,16340,32,Little Rock,9,True,5,0,5,win,2396453,508,2652332,2023,1
1,1,3.2,0.0,9,10,9,2,5,0,25,21,3,0,0,1,4,1,0,0,0,1,0,96,3,5,0,1,0,1,1,0,03/25/2023,away,16340,529,Oregon,9,True,3,13,-10,loss,2410281,508,2652332,2023,1
1,0,4.0,0.0,2,0,0,0,7,0,13,13,0,0,0,0,0,0,0,3,1,0,0,49,1,3,0,0,1,2,0,0,04/02/2023,away,16340,474,New Orleans,9,True,4,1,3,win,2399754,508,2652332,2023,1
1,0,3.0,0.0,3,4,3,4,2,0,18,11,0,0,0,1,1,1,1,0,0,1,1,67,3,4,0,0,0,3,0,0,04/08/2023,home,16340,346,Lamar University,9,True,7,9,-2,loss,2400349,508,2652332,2023,1
1,0,3.2,0.0,2,2,2,6,4,0,18,12,0,0,0,0,0,0,0,0,0,0,0,72,1,5,0,0,0,2,0,0,04/16/2023,away,16340,287,Houston Christian,9,True,7,14,-7,loss,2402313,508,2652332,2023,1
1,0,3.1,0.0,5,7,7,4,4,0,19,15,0,0,1,0,1,0,2,0,0,0,0,76,2,4,0,1,0,2,1,0,04/21/2023,home,16340,2743,UIW,10,True,5,11,-6,loss,2403514,508,2652332,2023,1
1,1,1.1,0.0,2,1,1,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,11,1,1,0,1,0,1,1,0,04/26/2023,away,16340,671,Louisiana,9,True,3,15,-12,loss,2404668,508,2652332,2023,1
1,0,1.1,0.0,1,0,0,1,3,0,9,6,1,0,0,0,1,2,0,2,1,0,0,36,0,1,0,0,0,2,0,0,04/28/2023,home,16340,483,Nicholls,9,True,4,2,2,win,2405019,508,2652332,2023,1
1,0,1.0,0.0,2,2,2,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,18,1,2,0,0,0,2,0,0,05/06/2023,away,16340,26172,A&M-Corpus Christi,9,True,1,4,-3,loss,2406240,508,2652332,2023,1
1,1,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,1,0,0,05/09/2023,away,16340,365,LSU,9,True,4,14,-10,loss,2406768,508,2652332,2023,1
1,0,4.0,0.0,4,2,2,1,4,0,17,16,1,0,0,1,0,0,0,0,0,0,0,63,3,4,0,1,0,2,1,0,05/13/2023,home,16340,402,McNeese,9,True,2,4,-2,loss,2407053,508,2652332,2023,1
1,0,2.1,0.0,0,2,2,2,1,0,11,7,0,0,0,0,0,2,0,0,0,0,0,37,2,4,0,0,0,2,1,0,05/18/2023,away,16340,655,Southeastern La.,10,True,5,6,-1,loss,2407409,508,2652332,2023,1
1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,10,0,2,0,0,0,4,0,0,05/20/2023,away,16340,655,Southeastern La.,9,True,6,7,-1,loss,2407726,508,2652332,2023,1
1,0,2.1,0.0,2,0,0,1,2,0,10,9,0,0,0,0,0,0,0,1,0,0,0,33,4,1,0,0,1,2,0,0,05/24/2023,neutral,16340,2743,UIW,9,True,2,1,1,win,2436084,508,2652332,2023,1
1,1,4.0,0.0,3,2,2,1,3,0,16,15,0,0,0,1,0,0,0,0,0,0,0,65,3,6,0,0,0,1,0,0,05/26/2023,neutral,16340,474,New Orleans,9,True,3,7,-4,loss,2436100,508,2652332,2023,1
