App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,3,0,02/17/2017,home,12560,456,UNC Asheville,9,True,6,2,4,win,205881,625,1547311,2017
0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,8,0,1,0,0,0,4,0,02/26/2017,away,12560,234,Florida St.,9,True,4,13,-9,loss,207704,625,1547311,2017
0,0,0.2,0.0,1,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,1,1,11,1,1,0,0,0,5,0,03/03/2017,home,12560,306,Indiana,9,True,5,10,-5,loss,208350,625,1547311,2017
0,0,0.0,0.0,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,2,0,03/08/2017,away,12560,7,Alabama St.,9,True,10,7,3,win,209903,625,1547311,2017
0,0,1.0,0.0,0,1,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,27,2,1,0,0,0,4,0,03/21/2017,away,12560,716,Troy,9,True,2,9,-7,loss,213024,625,1547311,2017
0,0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,4,0,04/09/2017,away,12560,406,Mercer,9,True,1,7,-6,loss,218168,625,1547311,2017
0,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4,0,04/14/2017,home,12560,141,The Citadel,9,True,6,8,-2,loss,219426,625,1547311,2017
0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,04/25/2017,away,12560,6,Alabama A&M,9,True,31,1,30,win,222660,625,1547311,2017
0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,9,0,05/16/2017,home,12560,315,Jacksonville St.,9,True,6,1,5,win,226676,625,1547311,2017
0,0,0.2,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,11,0,2,0,0,0,7,0,05/20/2017,home,12560,459,UNC Greensboro,9,True,7,14,-7,loss,227177,625,1547311,2017
0,0,0.0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,2,0,0,10,0,0,0,0,0,7,0,05/27/2017,neutral,12560,198,ETSU,9,True,6,16,-10,loss,227592,625,1547311,2017
