date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2012,home,10942,545,Pittsburgh,9,True,12,7,5,win,12 - 7,756302,306,1,3.0,4,4,2,1,1,0,15,12,0,1,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,1,1322697,2012
02/26/2012,away,10942,718,Tulane,9,True,2,6,-4,loss,2 - 6,757409,306,1,6.2,6,2,1,4,1,0,29,25,1,0,0,1,0,0,0,0,0,0,0,98,10,8,0,0,0,1,0,1322697,2012
03/04/2012,away,10942,198,ETSU,9,True,1,2,-1,loss,1 - 2,758825,306,1,5.1,6,1,1,2,2,0,24,20,1,0,0,1,0,0,0,0,0,2,0,91,5,8,0,0,0,1,0,1322697,2012
03/11/2012,away,10942,101,CSUN,9,True,3,5,-2,loss,3 - 5,761079,306,1,5.2,9,2,2,1,3,0,26,24,2,0,1,0,0,1,1,0,0,0,0,96,7,5,0,0,0,1,1,1322697,2012
03/16/2012,away,10942,370,LMU (CA),9,True,0,9,-9,loss,0 - 9,762526,306,1,5.0,11,4,4,2,4,0,27,24,1,0,0,2,0,0,0,0,0,0,1,94,4,5,0,1,0,1,3,1322697,2012
03/25/2012,away,10942,539,Penn St.,9,True,2,1,1,win,2 - 1,765564,306,1,5.1,3,1,1,2,2,0,21,18,0,0,0,0,1,0,0,0,0,1,0,70,5,9,1,0,0,1,0,1322697,2012
03/31/2012,home,10942,312,Iowa,9,True,0,4,-4,loss,0 - 4,767009,306,1,6.2,5,4,1,2,1,0,30,25,0,0,0,0,0,0,0,0,0,3,0,0,13,6,0,1,0,1,0,1322697,2012
04/07/2012,away,10942,301,Illinois,9,True,3,7,-4,loss,3 - 7,769728,306,1,5.2,9,6,5,2,7,0,28,25,0,0,0,0,0,0,0,0,0,1,0,112,6,3,0,1,0,1,5,1322697,2012
04/15/2012,home,10942,416,Michigan St.,9,True,0,6,-6,loss,0 - 6,772887,306,1,3.2,8,3,3,1,3,0,20,18,1,0,1,0,0,1,0,0,0,0,0,78,3,4,0,1,0,1,1,1322697,2012
04/21/2012,home,10942,253,Ga. Southern,9,True,3,0,3,win,3 - 0,774227,306,1,9.0,5,0,0,0,8,1,32,32,2,0,0,0,0,0,0,0,0,0,0,100,6,12,1,0,0,1,5,1322697,2012
04/29/2012,away,10942,418,Michigan,9,True,11,8,3,win,11 - 8,777271,306,1,6.0,8,3,3,2,5,0,27,25,0,0,1,0,0,0,0,0,0,0,0,111,4,8,1,0,0,1,1,1322697,2012
05/06/2012,home,10942,463,Nebraska,9,True,7,5,2,win,7 - 5,778802,306,1,5.0,6,3,3,0,4,0,20,20,0,0,2,0,0,0,0,0,0,0,0,68,4,6,1,0,0,1,3,1322697,2012
05/12/2012,away,10942,509,Northwestern,9,True,5,2,3,win,5 - 2,779393,306,1,4.2,5,2,2,3,2,0,19,16,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,2,1322697,2012
05/18/2012,home,10942,518,Ohio St.,9,True,5,0,5,win,5 - 0,780078,306,1,8.0,3,0,0,4,8,0,31,26,0,0,0,0,2,1,0,0,0,0,0,110,6,9,1,0,0,1,4,1322697,2012
05/25/2012,home,10942,559,Purdue,9,True,0,3,-3,loss,0 - 3,780651,306,1,4.1,3,2,2,4,2,0,19,14,0,0,0,1,0,0,0,0,0,1,0,79,5,5,0,1,0,1,0,1322697,2012
