App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,4.2,0.0,5,3,3,2,0,0,22,19,0,0,0,1,0,0,0,0,0,1,0,74,2,12,0,0,0,1,0,0,02/16/2024,neutral,16580,301,Illinois,11,True,5,4,1,win,4492207,5,2496201,2024,1
1,1,1.2,0.0,2,5,4,4,2,0,13,6,1,0,0,0,0,1,0,0,0,1,1,59,1,2,0,1,0,1,0,0,02/24/2024,away,16580,141,The Citadel,9,True,11,12,-1,loss,4526777,5,2496201,2024,1
1,1,4.0,0.0,1,1,1,4,3,0,16,12,0,0,0,0,0,0,0,0,0,0,0,66,4,4,0,1,0,1,1,0,03/03/2024,away,16580,193,Duke,9,True,2,7,-5,loss,4528460,5,2496201,2024,1
1,1,4.1,0.0,5,5,5,1,4,0,21,18,0,0,0,1,0,2,0,0,0,0,0,86,3,6,0,0,0,1,0,0,03/09/2024,home,16580,709,Toledo,9,True,5,6,-1,loss,4529842,5,2496201,2024,1
1,1,6.2,0.0,6,1,1,1,8,0,27,26,1,0,0,0,0,0,0,0,0,0,0,110,4,7,0,0,0,1,5,0,03/17/2024,home,16580,503,NIU,9,True,2,1,1,win,4531784,5,2496201,2024,1
1,1,5.0,0.0,7,5,5,3,6,0,25,22,0,0,0,1,2,0,0,0,0,0,0,105,2,7,0,1,0,1,3,0,03/24/2024,away,16580,71,Bowling Green,9,True,5,15,-10,loss,4533003,5,2496201,2024,1
1,1,5.0,0.0,10,5,5,0,5,0,24,24,3,0,0,1,0,0,0,0,0,0,0,74,1,8,0,1,0,1,3,0,03/29/2024,home,16580,414,Miami (OH),9,True,5,7,-2,loss,4534551,5,2496201,2024,1
1,1,2.0,0.0,4,4,4,1,1,0,12,10,2,0,0,0,1,1,0,0,0,0,0,42,2,3,0,1,0,1,1,0,04/06/2024,neutral,16580,769,Western Caro.,9,True,5,10,-5,loss,4535829,5,2496201,2024,1
1,1,1.0,0.0,3,3,0,0,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,25,1,1,0,1,0,1,1,0,04/13/2024,away,16580,47,Ball St.,9,True,7,17,-10,loss,4537214,5,2496201,2024,1
1,0,1.0,0.0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,3,0,2,15,0,2,0,0,0,4,0,0,04/14/2024,away,16580,47,Ball St.,9,True,9,14,-5,loss,4537606,5,2496201,2024,1
1,0,5.0,0.0,8,6,3,1,2,0,25,24,1,0,0,2,0,0,0,0,0,0,0,78,8,5,1,0,0,2,2,0,04/19/2024,away,16580,204,Eastern Mich.,9,True,13,8,5,win,4538111,5,2496201,2024,1
1,0,0.1,0.0,4,5,5,1,0,0,6,5,1,0,0,1,0,0,0,0,0,0,0,23,0,1,0,1,0,3,0,0,04/26/2024,home,16580,774,Western Mich.,9,True,4,10,-6,loss,4539706,5,2496201,2024,1
