App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,4.0,0.0,2,0,0,1,4,0,15,14,0,0,0,0,0,0,0,0,0,0,0,58,4,4,0,0,1,2,1,0,02/07/2023,home,16340,30054,Newman,9,True,4,1,3,win,2389880,30178,2669793,2023,2
1,0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,3,0,0,02/12/2023,home,16340,507,Northwest Mo. St.,9,True,10,2,8,win,2390179,30178,2669793,2023,2
1,0,1.0,0.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,3,1,0,02/18/2023,away,16340,1289,Ouachita Baptist,9,True,3,6,-3,loss,2390636,30178,2669793,2023,2
1,0,1.0,0.0,1,1,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,17,2,1,0,0,0,4,0,0,02/21/2023,home,16340,1071,Emporia St.,9,True,6,3,3,win,2391137,30178,2669793,2023,2
1,0,0.2,0.0,2,2,2,1,1,0,4,3,0,0,0,1,0,0,0,2,0,0,0,19,0,0,0,0,0,2,0,0,02/28/2023,away,16340,30180,Rogers St.,9,True,6,7,-1,loss,2392386,30178,2669793,2023,2
1,0,0.2,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,6,0,0,03/04/2023,home,16340,30202,Okla. Baptist,9,True,7,13,-6,loss,2393206,30178,2669793,2023,2
1,0,1.1,0.0,2,2,2,1,3,0,7,5,1,0,0,0,0,0,0,0,0,1,0,43,1,0,0,1,0,2,1,0,03/08/2023,away,16340,30054,Newman,9,True,3,13,-10,loss,2393972,30178,2669793,2023,2
1,0,3.1,0.0,4,2,2,0,3,0,14,14,0,0,0,2,0,0,0,2,2,0,0,42,2,5,0,0,0,2,1,0,03/22/2023,away,16340,1071,Emporia St.,9,True,4,13,-9,loss,2396965,30178,2669793,2023,2
1,0,3.1,0.0,3,1,1,2,2,0,17,14,0,0,0,0,0,1,0,0,0,0,0,54,2,5,0,0,0,2,1,1,04/01/2023,home,16340,1371,Southeastern Okla.,8,True,5,7,-2,loss,2409183,30178,2669793,2023,2
1,0,2.2,0.0,1,0,0,1,3,0,9,5,0,0,0,0,0,1,0,0,0,2,0,31,3,0,1,0,0,3,0,1,04/08/2023,away,16340,8965,East Central,9,True,6,5,1,win,2409426,30178,2669793,2023,2
1,0,2.2,0.0,0,0,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,32,1,5,0,0,0,2,0,0,04/15/2023,away,16340,8411,Ark.-Monticello,9,True,1,4,-3,loss,2410406,30178,2669793,2023,2
1,1,3.1,0.0,6,2,1,2,3,0,18,16,2,0,0,1,1,0,0,0,0,0,0,63,2,4,0,0,0,1,1,1,04/21/2023,home,16340,1376,Southern Ark.,9,True,4,3,1,win,2430177,30178,2669793,2023,2
