date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,669,Missouri St.,9,True,1,12,-11,loss,1 - 12,292666,1004,0,0,4.1,0.0,3,2,2,2,5,0,19,16,0,0,0,1,0,1,0,2,2,0,0,0,5,3,0,0,0,3,2,1659447,2016
02/28/2016,home,12360,201,Eastern Ill.,9,True,6,5,1,win,6 - 5,294637,1004,0,0,1.0,0.0,1,1,1,1,2,0,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1659447,2016
03/12/2016,home,12360,676,SFA,9,True,9,7,2,win,9 - 7,297619,1004,0,0,2.0,0.0,3,0,0,1,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,37,1,3,1,0,0,2,0,1659447,2016
03/16/2016,away,12360,32,Little Rock,9,True,5,6,-1,loss,5 - 6,298386,1004,0,1,5.0,0.0,7,4,4,1,7,0,23,21,3,0,0,1,1,0,0,0,0,1,0,74,4,4,0,0,0,1,1,1659447,2016
03/20/2016,away,12360,346,Lamar University,9,True,2,9,-7,loss,2 - 9,299676,1004,0,0,2.0,0.0,3,4,4,3,1,0,12,9,1,0,0,1,3,0,1,0,0,0,0,45,4,1,0,1,0,2,0,1659447,2016
03/29/2016,home,12360,2678,Ark.-Pine Bluff,11,True,4,3,1,win,4 - 3,302004,1004,0,0,2.1,0.0,1,0,0,2,4,0,11,8,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,2,0,1659447,2016
04/05/2016,home,12360,2678,Ark.-Pine Bluff,9,True,4,0,4,win,4 - 0,303746,1004,0,1,9.0,1,5,0,0,1,8,1,30,29,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,0,1,1,1659447,2016
04/10/2016,away,12360,528,Oregon St.,9,True,1,7,-6,loss,1 - 7,304901,1004,0,0,1.0,0.0,1,2,2,0,0,0,5,4,0,0,0,0,0,1,0,3,1,0,0,23,1,2,0,0,0,3,0,1659447,2016
04/13/2016,home,12360,32,Little Rock,9,True,6,1,5,win,6 - 1,305847,1004,0,1,4.0,0.0,4,0,0,0,2,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,1,1659447,2016
04/16/2016,away,12360,483,Nicholls,9,True,5,6,-1,loss,5 - 6,306331,1004,0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,3,0,1659447,2016
04/17/2016,away,12360,483,Nicholls,9,True,7,2,5,win,7 - 2,307094,1004,0,0,0.2,0.0,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,2,1,1659447,2016
04/19/2016,away,12360,736,Vanderbilt,9,True,6,8,-2,loss,6 - 8,307509,1004,0,1,3.1,0.0,5,4,2,0,2,0,15,15,1,0,0,0,0,0,0,0,0,0,0,51,4,3,0,0,0,1,1,1659447,2016
04/22/2016,home,12360,508,Northwestern St.,9,True,2,3,-1,loss,2 - 3,308342,1004,0,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1659447,2016
04/24/2016,home,12360,508,Northwestern St.,10,True,5,7,-2,loss,5 - 7,309509,1004,0,0,4.0,0.0,5,1,1,3,4,0,20,17,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,1,1659447,2016
04/29/2016,away,12360,474,New Orleans,11,True,4,3,1,win,4 - 3,310112,1004,0,0,2.2,0.0,2,0,0,0,4,0,10,10,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,2,1,1659447,2016
04/30/2016,away,12360,474,New Orleans,9,True,9,7,2,win,9 - 7,310840,1004,0,0,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,1659447,2016
05/07/2016,home,12360,2743,UIW,9,True,21,10,11,win,21 - 10,312312,1004,0,1,2.0,0.0,5,3,3,1,0,0,11,9,1,0,0,0,0,0,0,0,0,0,1,34,2,3,0,0,0,1,0,1659447,2016
05/13/2016,away,12360,402,McNeese,11,True,5,4,1,win,5 - 4,312900,1004,0,0,4.0,0.0,3,1,1,2,2,0,16,14,0,0,1,1,0,0,0,0,0,0,0,62,4,5,1,0,0,2,0,1659447,2016
05/15/2016,away,12360,402,McNeese,9,True,4,6,-2,loss,4 - 6,313354,1004,0,0,0.2,0.0,1,1,1,1,1,0,4,3,0,0,0,0,1,0,0,1,1,0,0,20,0,1,0,0,0,4,0,1659447,2016
05/21/2016,home,12360,655,Southeastern La.,9,True,3,2,1,win,3 - 2,314113,1004,0,1,5.0,0.0,6,1,0,2,8,0,23,21,1,0,0,0,0,0,0,0,0,0,0,79,2,4,1,0,0,1,2,1659447,2016
05/25/2016,away,12360,346,Lamar University,9,True,3,0,3,win,3 - 0,314259,1004,0,0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,1,0,0,1,0,0,0,16,0,1,0,0,1,2,0,1659447,2016
05/27/2016,home,12360,676,SFA,9,True,4,10,-6,loss,4 - 10,314393,1004,0,1,4.2,0.0,7,3,2,0,3,0,21,19,3,0,0,0,0,1,0,0,0,1,0,60,7,3,0,0,0,1,1,1659447,2016
