App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,7.0,0.0,1,0,0,0,12,0,23,22,0,0,0,0,0,1,0,0,0,0,0,0,4,5,1,0,0,1,2,03/18/2017,neutral,12560,30064,Saint Vincent,9,True,22,0,22,win,212350,717,1558250,2017
0,1,4.2,0.0,7,4,4,2,3,0,22,19,3,0,0,0,1,1,0,0,0,0,0,0,4,5,0,0,0,1,0,03/22/2017,away,12560,412,Methodist,9,True,8,5,3,win,213246,717,1558250,2017
0,1,3.0,0.0,7,5,2,0,3,0,16,16,0,1,1,1,2,0,0,0,0,0,0,61,4,1,0,0,0,1,0,03/26/2017,away,12560,745,Va. Wesleyan,10,True,7,6,1,win,214385,717,1558250,2017
0,1,3.1,0.0,7,4,4,1,3,0,18,16,2,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,0,04/02/2017,away,12560,713,Trinity (CT),9,True,6,9,-3,loss,216393,717,1558250,2017
0,1,7.0,0.0,4,2,2,0,8,0,27,26,0,0,0,1,0,1,0,0,0,0,0,0,7,5,1,0,0,1,3,04/09/2017,home,12560,330,Keene St.,9,True,10,2,8,win,218079,717,1558250,2017
0,1,8.1,0.0,8,3,3,2,4,0,34,30,3,0,0,0,0,0,0,0,0,1,1,0,10,10,1,0,0,1,1,04/15/2017,away,12560,151,Colby,9,True,12,3,9,win,220338,717,1558250,2017
0,1,5.0,0.0,3,3,3,4,8,0,22,17,2,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,1,0,04/22/2017,home,12560,69,Bowdoin,9,True,6,5,1,win,221785,717,1558250,2017
0,1,4.1,0.0,4,1,1,4,5,0,22,17,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,0,0,1,1,04/29/2017,home,12560,50,Bates,9,True,9,1,8,win,223654,717,1558250,2017
0,1,6.0,0.0,6,1,0,2,2,0,24,22,1,0,0,0,0,0,0,0,0,0,0,0,5,8,1,0,0,1,0,05/07/2017,home,12560,420,Middlebury,9,True,6,1,5,win,225582,717,1558250,2017
0,1,4.0,0.0,6,3,3,1,6,0,20,17,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,1,0,1,1,05/13/2017,neutral,12560,420,Middlebury,9,True,1,5,-4,loss,226410,717,1558250,2017
0,0,1.2,0.0,1,2,2,0,1,0,7,5,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,4,0,05/14/2017,neutral,12560,420,Middlebury,9,True,10,6,4,win,226620,717,1558250,2017
