App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.2,0.0,1,3,3,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,1,0,2,0,0,02/26/2021,home,15580,676,SFA,9,True,2,5,-3,loss,2016692,702,2466148,2021
1,1,3.1,0.0,3,4,3,2,5,0,15,13,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,1,2,0,03/07/2021,away,15580,706,UTSA,9,True,1,16,-15,loss,2017588,702,2466148,2021
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,4,0,0,03/14/2021,home,15580,346,Lamar University,9,True,0,4,-4,loss,2059556,702,2466148,2021
1,0,1.0,0.0,1,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,2,0,0,03/23/2021,home,15580,51,Baylor,11,True,4,3,1,win,2018967,702,2466148,2021
1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,4,0,0,03/27/2021,away,15580,288,Houston,9,True,8,7,1,win,2065298,702,2466148,2021
1,0,1.1,0.0,3,2,2,0,1,0,8,8,0,2,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,3,1,0,03/30/2021,home,15580,698,TCU,9,True,3,5,-2,loss,2019670,702,2466148,2021
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,6,0,0,04/13/2021,away,15580,2,Abilene Christian,9,True,10,11,-1,loss,2021089,702,2466148,2021
1,0,1.2,0.0,1,1,1,2,3,0,8,6,0,0,0,1,0,0,0,1,0,0,0,34,0,2,0,0,0,3,2,0,04/20/2021,away,15580,698,TCU,9,True,1,9,-8,loss,2021734,702,2466148,2021
1,0,1.0,0.0,2,1,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,21,1,2,0,0,0,6,0,0,04/27/2021,home,15580,698,TCU,9,True,3,8,-5,loss,2022440,702,2466148,2021
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,4,1,0,05/08/2021,away,15580,498,ULM,9,True,8,10,-2,loss,2023376,702,2466148,2021
1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,8,0,0,05/28/2021,neutral,15580,716,Troy,9,True,11,5,6,win,2080666,702,2466148,2021
