App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,4,5,5,2,1,0,13,9,1,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,3,0,02/14/2015,away,12080,14927,Belmont,9,True,5,18,-13,loss,405043,709,1422317,2015
0,0,2.1,4,6,6,5,1,0,15,10,0,0,1,1,0,0,0,2,0,0,0,0,0,5,0,0,0,2,0,02/21/2015,away,12080,792,Winthrop,9,True,3,11,-8,loss,405995,709,1422317,2015
0,0,1.0,1,1,1,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,12,2,0,0,0,0,6,0,03/01/2015,neutral,12080,742,Virginia Tech,9,True,3,9,-6,loss,407166,709,1422317,2015
0,0,2.0,5,4,4,1,0,0,12,10,1,0,0,0,0,1,0,0,0,0,0,38,2,3,0,0,0,4,0,03/07/2015,neutral,12080,418,Michigan,9,True,5,19,-14,loss,408123,709,1422317,2015
0,0,2.0,1,0,0,0,2,0,7,7,1,0,0,0,0,0,0,0,0,0,0,21,2,2,0,0,1,2,0,04/15/2015,away,12080,513,Notre Dame,9,True,5,0,5,win,418919,709,1422317,2015
0,0,0.2,0,0,0,2,1,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,04/18/2015,home,12080,503,NIU,9,True,4,0,4,win,419927,709,1422317,2015
0,0,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,3,0,04/28/2015,away,12080,71,Bowling Green,9,True,1,5,-4,loss,422904,709,1422317,2015
0,0,1.0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,4,0,04/29/2015,home,12080,71,Bowling Green,9,True,13,6,7,win,423043,709,1422317,2015
0,0,2.0,1,2,2,1,2,0,9,7,0,1,0,0,0,1,0,0,0,0,0,29,2,2,0,0,0,5,1,05/08/2015,home,12080,414,Miami (OH),9,True,5,31,-26,loss,424709,709,1422317,2015
0,0,2.0,3,3,1,1,0,0,12,9,0,0,0,0,0,1,0,0,0,0,1,36,3,2,0,0,0,2,0,05/12/2015,away,12080,810,Wright St.,9,True,1,7,-6,loss,425334,709,1422317,2015
0,0,2.0,1,0,0,2,2,0,9,7,0,0,0,0,0,0,1,0,0,0,0,46,2,2,0,0,0,4,2,05/16/2015,away,12080,204,Eastern Mich.,9,True,7,10,-3,loss,425823,709,1422317,2015
