date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,away,12360,61,Bethune-Cookman,9,True,0,6,-6,loss,0 - 6,292686,454,0,0,1.0,0.0,0,0,0,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,4,0,1419701,2016
02/28/2016,home,12360,503,NIU,9,True,29,16,13,win,29 - 16,294386,454,0,0,0.0,0.0,4,4,3,1,0,0,5,4,2,0,0,0,0,0,0,2,2,0,0,22,0,0,0,0,0,3,0,1419701,2016
03/04/2016,home,12360,169,Creighton,9,True,2,7,-5,loss,2 - 7,295075,454,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,4,0,1419701,2016
03/09/2016,away,12360,334,Kentucky,9,True,1,11,-10,loss,1 - 11,296594,454,0,0,3.0,0.0,1,0,0,1,3,0,11,9,0,0,0,0,0,0,0,1,1,0,1,40,0,6,0,0,0,4,0,1419701,2016
03/16/2016,away,12360,328,Kansas,9,True,8,14,-6,loss,8 - 14,298428,454,0,0,2.1,0.0,4,4,2,2,1,0,14,10,1,0,0,1,0,0,0,2,2,0,2,49,4,2,0,1,0,4,0,1419701,2016
03/18/2016,home,12360,660,SIUE,9,True,6,4,2,win,6 - 4,298739,454,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,1,3,1,1419701,2016
03/22/2016,home,12360,404,Memphis,9,True,10,6,4,win,10 - 6,300061,454,0,0,0.2,0.0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,2,1,0,0,16,1,1,0,0,0,5,0,1419701,2016
03/25/2016,away,12360,43,Austin Peay,9,True,4,10,-6,loss,4 - 10,300602,454,0,0,0.1,0.0,1,2,2,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,2,0,1419701,2016
04/03/2016,home,12360,201,Eastern Ill.,9,True,3,9,-6,loss,3 - 9,303205,454,0,0,0.1,0.0,1,2,2,1,0,0,3,2,0,0,0,0,0,0,1,2,1,0,0,9,1,0,0,0,0,3,0,1419701,2016
04/06/2016,home,12360,659,Southern Ill.,9,True,7,3,4,win,7 - 3,303795,454,0,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1419701,2016
04/20/2016,away,12360,433,Ole Miss,9,True,3,8,-5,loss,3 - 8,307770,454,0,0,0.0,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,9,0,1419701,2016
05/03/2016,away,12360,219,Evansville,9,True,1,5,-4,loss,1 - 5,311385,454,0,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,6,0,1419701,2016
05/08/2016,home,12360,14927,Belmont,9,True,3,12,-9,loss,3 - 12,312400,454,0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,1,0,0,2,0,0,0,25,0,2,0,0,0,5,0,1419701,2016
05/17/2016,home,12360,334,Kentucky,9,True,1,4,-3,loss,1 - 4,313537,454,0,0,1.0,0.0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0,0,3,0,1419701,2016
