date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,539,Penn St.,9,True,3,1,2,win,3 - 1,292610,439,0,1,6.0,0.0,5,1,1,3,5,0,26,23,1,0,0,0,1,0,0,0,0,0,0,0,8,5,1,0,0,1,1,1434879,2016
02/26/2016,home,12360,456,UNC Asheville,9,True,8,7,1,win,8 - 7,293727,439,0,1,5.0,0.0,7,3,3,3,4,0,27,22,3,0,0,1,0,2,0,0,0,0,0,0,5,6,0,0,0,1,1,1434879,2016
03/04/2016,away,12360,746,Virginia,9,True,2,4,-2,loss,2 - 4,295088,439,0,1,6.1,0.0,6,4,3,2,5,0,28,23,0,0,0,1,0,1,1,0,0,1,1,0,4,9,0,1,0,1,1,1434879,2016
03/11/2016,away,12360,249,George Washington,9,True,5,14,-9,loss,5 - 14,296864,439,0,1,4.0,0.0,15,12,5,0,1,0,27,25,4,0,0,0,0,1,0,0,0,0,1,89,2,8,0,1,0,1,0,1434879,2016
03/18/2016,away,12360,196,East Carolina,9,True,3,4,-1,loss,3 - 4,298743,439,0,1,7.0,0.0,8,1,1,0,2,0,30,29,0,0,0,0,0,0,0,0,0,1,0,111,9,10,0,0,0,1,2,1434879,2016
03/25/2016,home,12360,576,Rider,9,True,8,4,4,win,8 - 4,300722,439,0,1,8.0,0.0,6,4,4,1,7,0,31,28,2,0,0,0,0,1,0,0,0,1,0,105,8,8,1,0,0,1,0,1434879,2016
04/02/2016,away,12360,381,Manhattan,9,True,5,6,-1,loss,5 - 6,302726,439,0,1,6.0,0.0,10,4,4,2,4,0,28,25,2,0,0,0,0,0,0,0,0,1,0,78,4,8,0,0,0,1,0,1434879,2016
04/08/2016,away,12360,617,Saint Peter's,9,True,11,7,4,win,11 - 7,304131,439,0,1,5.1,0.0,8,5,5,4,6,0,27,23,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,1,1434879,2016
04/16/2016,home,12360,639,Siena,9,True,10,4,6,win,10 - 4,306544,439,0,1,7.0,0.0,7,4,4,2,7,0,30,28,0,0,0,0,0,0,0,0,0,0,0,122,4,9,1,0,0,1,3,1434879,2016
04/23/2016,away,12360,386,Marist,9,True,11,9,2,win,11 - 9,308548,439,0,1,7.0,0.0,9,4,4,2,7,0,33,30,0,1,0,1,1,1,0,0,0,0,0,0,7,7,1,0,0,1,1,1434879,2016
04/29/2016,away,12360,562,Quinnipiac,9,True,4,0,4,win,4 - 0,310220,439,0,1,9.0,1,2,0,0,1,10,1,30,29,0,0,0,0,0,0,0,0,0,0,0,112,4,12,1,0,0,1,1,1434879,2016
05/07/2016,home,12360,310,Iona,9,True,9,2,7,win,9 - 2,312056,439,0,1,7.2,0.0,8,1,1,1,13,0,32,31,1,0,0,1,0,0,0,0,0,0,0,122,4,6,1,0,0,1,5,1434879,2016
05/14/2016,home,12360,220,Fairfield,9,True,6,9,-3,loss,6 - 9,313232,439,0,1,7.0,0.0,10,7,7,1,7,0,32,31,4,0,0,1,0,0,0,0,0,0,0,109,6,7,0,1,0,1,1,1434879,2016
05/20/2016,home,12360,368,UMass Lowell,9,True,5,4,1,win,5 - 4,313865,439,0,1,7.0,0.0,7,3,3,2,5,0,31,27,3,0,0,0,0,1,0,0,0,0,1,114,8,7,1,0,0,1,0,1434879,2016
05/25/2016,home,12360,381,Manhattan,9,True,8,12,-4,loss,8 - 12,314254,439,0,1,5.0,0.0,9,8,6,2,2,0,29,25,3,1,0,1,0,0,0,0,0,2,0,94,6,7,0,1,0,1,0,1434879,2016
