App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,4,3,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,2,0,03/02/2015,home,12080,280,Hillsdale,9,True,6,5,1,win,407248,52,1548029,2015
0,0,1.1,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,4,0,03/12/2015,away,12080,332,Kentucky St.,9,True,5,2,3,win,409305,52,1548029,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1,3,1,03/15/2015,home,12080,395,Maryville (MO),9,True,7,5,2,win,410350,52,1548029,2015
0,0,1.2,2,1,1,0,3,0,7,7,1,0,0,0,0,0,0,3,0,0,0,24,1,1,0,0,1,2,2,03/16/2015,home,12080,395,Maryville (MO),9,True,4,2,2,win,410631,52,1548029,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,03/29/2015,away,12080,799,Wis.-Parkside,9,True,3,1,2,win,414161,52,1548029,2015
0,0,2.1,2,0,0,1,2,0,10,9,0,0,0,1,0,0,0,3,1,0,0,0,2,3,1,0,0,2,1,03/30/2015,away,12080,799,Wis.-Parkside,9,True,5,3,2,win,414357,52,1548029,2015
0,0,1.2,2,1,1,2,1,0,10,6,0,0,0,1,0,0,2,0,0,2,0,30,2,3,0,1,0,3,0,04/01/2015,away,12080,661,Southern Ind.,10,True,7,8,-1,loss,414877,52,1548029,2015
0,0,1.1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,0,0,0,16,0,3,0,0,0,2,1,04/04/2015,home,12080,354,Lewis,9,True,16,4,12,win,416147,52,1548029,2015
0,0,1.0,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,2,0,04/05/2015,home,12080,354,Lewis,9,True,7,4,3,win,416331,52,1548029,2015
0,0,1.0,4,3,3,2,0,0,8,6,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,04/12/2015,away,12080,604,St. Joseph's (IN),9,True,5,6,-1,loss,418317,52,1548029,2015
0,0,1.0,7,6,6,1,0,0,11,10,1,0,1,0,0,0,0,0,0,0,0,35,3,0,0,1,0,3,0,04/14/2015,home,12080,661,Southern Ind.,9,True,3,8,-5,loss,418745,52,1548029,2015
0,0,1.0,3,4,4,1,2,0,8,6,1,0,2,0,0,1,0,0,0,0,0,42,0,1,0,1,0,4,1,04/21/2015,home,12080,333,Ky. Wesleyan,9,True,3,7,-4,loss,420917,52,1548029,2015
0,0,1.0,1,0,0,1,1,0,5,4,0,0,0,1,0,0,0,0,0,0,0,20,0,2,0,0,1,4,0,05/03/2015,away,12080,30138,McKendree,9,True,10,7,3,win,424326,52,1548029,2015
