date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,509,Northwestern,9,True,10,6,4,win,10 - 6,293311,466,0,1,5.1,0.0,7,4,4,0,8,0,24,23,3,0,0,0,0,1,0,0,0,0,0,0,5,4,1,0,0,1,3,1660341,2016
02/27/2016,away,12360,109,UC Irvine,10,True,7,8,-1,loss,7 - 8,294277,466,0,0,1.2,0.0,2,0,0,2,1,0,10,7,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,1660341,2016
03/01/2016,home,12360,631,Santa Clara,9,True,14,2,12,win,14 - 2,294725,466,0,1,7.0,0.0,8,2,2,2,6,0,29,27,1,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,1,1,1660341,2016
03/05/2016,away,12360,721,Air Force,9,True,4,18,-14,loss,4 - 18,295319,466,0,0,0.1,0.0,4,5,5,1,0,0,6,4,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,2,0,1660341,2016
03/09/2016,away,12360,102,Sacramento St.,9,True,2,5,-3,loss,2 - 5,296555,466,0,1,5.1,0.0,6,4,4,1,5,0,22,21,2,1,0,0,2,0,0,0,0,0,0,75,2,8,0,1,0,1,1,1660341,2016
03/15/2016,away,12360,610,Saint Mary's (CA),9,True,1,6,-5,loss,1 - 6,298177,466,0,1,5.0,0.0,4,2,2,3,3,0,20,17,0,0,0,0,0,0,0,0,0,0,0,75,7,3,0,1,0,1,0,1660341,2016
03/26/2016,away,12360,465,UNLV,9,True,7,4,3,win,7 - 4,301129,466,0,0,0.2,0.0,2,1,1,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,0,17,0,2,0,0,0,2,0,1660341,2016
03/29/2016,away,12360,108,UC Davis,9,True,3,1,2,win,3 - 1,301820,466,0,1,3.0,0.0,1,0,0,0,2,0,10,10,0,1,0,0,0,0,0,0,0,0,0,29,5,3,1,0,0,1,1,1660341,2016
04/05/2016,home,12360,610,Saint Mary's (CA),9,True,5,8,-3,loss,5 - 8,303571,466,0,1,1.2,0.0,3,3,3,0,0,0,9,7,1,1,0,1,0,1,0,0,0,0,1,0,2,3,0,0,0,1,0,1660341,2016
04/12/2016,home,12360,102,Sacramento St.,9,True,2,7,-5,loss,2 - 7,305408,466,0,1,3.2,0.0,6,5,5,0,1,0,18,17,1,0,0,2,0,1,0,0,0,0,0,0,5,5,0,1,0,1,1,1660341,2016
04/16/2016,away,12360,96,Fresno St.,9,True,3,8,-5,loss,3 - 8,306278,466,0,0,0.1,0.0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,2,0,1660341,2016
05/01/2016,away,12360,626,San Diego St.,9,True,13,9,4,win,13 - 9,310981,466,0,0,1.0,0.0,3,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,2,0,1660341,2016
05/17/2016,away,12360,1104,Grand Canyon,10,True,11,10,1,win,11 - 10,313477,466,0,0,1.1,0.0,3,3,3,0,2,0,7,6,1,0,0,1,0,1,0,0,0,0,0,26,0,1,0,0,0,4,1,1660341,2016
05/28/2016,away,12360,473,New Mexico,9,True,4,14,-10,loss,4 - 14,314476,466,0,0,0.1,0.0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,2,0,0,9,0,0,0,0,0,5,0,1660341,2016
