App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,2.0,2,2,2,3,0,0,10,6,1,0,0,0,0,0,0,0,0,0,1,38,3,2,0,1,0,1,0,02/15/2015,away,12080,465,UNLV,9,True,0,3,-3,loss,405430,463,1527806,2015
0,1,3.1,4,1,1,3,2,0,17,13,1,0,1,0,0,0,0,0,0,1,0,50,5,3,0,0,0,1,1,02/21/2015,neutral,12080,77,BYU,9,True,9,1,8,win,406137,463,1527806,2015
0,0,2.0,3,0,0,1,1,0,10,9,1,0,0,0,0,0,0,0,0,0,0,37,2,3,0,0,0,2,0,03/10/2015,home,12080,502,Northern Colo.,9,True,9,3,6,win,408870,463,1527806,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,4,0,03/20/2015,home,12080,418,Michigan,9,True,14,3,11,win,411360,463,1527806,2015
0,0,4.0,2,0,0,2,4,0,15,13,1,0,0,1,0,0,0,0,0,0,0,50,3,4,0,0,0,4,2,03/25/2015,home,12080,97,Cal St. Fullerton,9,True,3,4,-1,loss,412855,463,1527806,2015
0,0,2.0,2,0,0,0,1,0,8,6,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,6,1,04/01/2015,away,12080,464,Omaha,10,True,3,2,1,win,414801,463,1527806,2015
0,0,0.1,2,3,2,0,0,0,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,04/04/2015,away,12080,392,Maryland,9,True,3,8,-5,loss,415955,463,1527806,2015
0,0,0.1,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,1,04/12/2015,home,12080,428,Minnesota,9,True,12,3,9,win,418051,463,1527806,2015
0,0,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,3,0,0,0,18,0,2,0,0,0,6,1,04/21/2015,home,12080,327,Kansas St.,9,True,10,4,6,win,420746,463,1527806,2015
0,0,3.0,3,0,0,0,3,0,11,11,1,0,0,0,0,0,0,0,0,0,0,39,2,2,0,0,0,4,1,05/15/2015,away,12080,301,Illinois,9,True,9,10,-1,loss,425595,463,1527806,2015
