date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,231,FIU,9,True,2,13,-11,loss,2 - 13,4708125,683,1,1.2,0,6,7,7,3,1,0,13,10,3,0,0,1,0,0,0,0,0,0,0,48,2,1,0,1,0,1,0,2137409,2019
02/24/2019,away,14781,655,Southeastern La.,9,True,0,8,-8,loss,0 - 8,4715589,683,1,1.1,0,5,4,4,2,0,0,11,8,3,0,0,0,0,1,0,0,0,0,0,46,1,2,0,1,0,1,0,2137409,2019
03/02/2019,away,14781,31,Arkansas,9,True,7,15,-8,loss,7 - 15,4722824,683,1,1.0,0,2,1,1,0,2,0,5,5,0,1,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,6,1,2137409,2019
03/12/2019,home,14781,310,Iona,9,True,8,12,-4,loss,8 - 12,4732287,683,1,2.0,0,3,1,1,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,1,0,2137409,2019
03/19/2019,away,14781,725,Army West Point,9,True,13,4,9,win,13 - 4,4741192,683,1,0.2,0,2,1,1,0,1,0,4,4,1,0,0,0,0,0,0,1,1,0,0,15,1,0,0,0,0,2,1,2137409,2019
04/10/2019,away,14781,127,Central Conn. St.,9,True,9,3,6,win,9 - 3,4765141,683,1,4.0,0,3,2,1,0,3,0,16,16,1,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,1,1,2137409,2019
04/19/2019,home,14781,14,UAlbany,9,True,3,4,-1,loss,3 - 4,4774634,683,1,4.1,0,2,0,0,0,3,0,16,16,1,0,0,0,0,0,0,1,0,0,0,62,4,5,0,0,0,2,0,2137409,2019
04/28/2019,away,14781,391,UMBC,11,True,3,2,1,win,3 - 2,4782997,683,1,7.0,0,9,2,2,2,2,0,29,27,3,0,0,0,0,0,0,0,0,0,0,103,10,6,0,0,0,1,0,2137409,2019
05/05/2019,away,14781,380,Maine,9,True,8,9,-1,loss,8 - 9,4787949,683,1,3.1,0,5,4,4,1,3,0,16,15,1,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,2137409,2019
05/18/2019,home,14781,368,UMass Lowell,9,True,1,8,-7,loss,1 - 8,4792413,683,1,5.0,0,3,3,3,2,6,0,20,17,2,0,1,0,0,1,0,0,0,0,0,89,6,2,0,1,0,1,2,2137409,2019
05/25/2019,home,14781,62,Binghamton,9,True,7,5,2,win,7 - 5,4795262,683,1,5.1,0,11,5,5,0,4,0,26,26,1,0,0,1,0,0,0,0,0,0,0,73,3,7,0,0,0,1,1,2137409,2019
05/31/2019,away,14781,365,LSU,9,True,3,17,-14,loss,3 - 17,4797709,683,1,1.1,0,4,6,5,3,0,0,11,8,0,0,1,1,0,0,0,2,2,0,0,41,2,2,0,0,0,3,0,2137409,2019
