App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,6.2,5,2,2,4,7,0,32,22,1,0,0,1,0,4,0,0,0,1,1,0,8,4,0,0,0,1,2,02/28/2015,away,12080,632,Savannah St.,9,True,4,2,2,win,406876,361,1655350,2015
0,1,3.1,3,2,2,4,3,0,18,11,0,0,0,1,0,2,0,0,0,1,0,74,4,2,0,0,0,1,1,03/07/2015,away,12080,19651,High Point,9,True,3,2,1,win,408097,361,1655350,2015
0,1,1.2,2,4,2,4,1,0,12,8,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,03/13/2015,neutral,12080,167,Cornell,12,True,5,4,1,win,409639,361,1655350,2015
0,0,1.2,1,4,4,4,1,0,10,5,0,0,0,0,0,1,0,1,0,0,0,44,2,1,0,0,0,2,1,03/22/2015,away,12080,678,Stetson,9,True,1,19,-18,loss,412208,361,1655350,2015
0,0,2.2,4,2,2,1,4,0,14,12,0,1,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,03/29/2015,away,12080,471,NJIT,9,True,1,9,-8,loss,413929,361,1655350,2015
0,0,4.0,3,5,4,5,2,0,22,14,3,0,0,0,0,2,0,1,0,0,1,82,7,3,0,1,0,2,0,04/04/2015,away,12080,748,Wagner,9,True,6,9,-3,loss,416154,361,1655350,2015
0,0,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,04/07/2015,home,12080,603,St. John's (NY),9,True,3,6,-3,loss,416646,361,1655350,2015
0,1,0.1,2,3,3,2,1,0,6,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,04/12/2015,home,12080,450,Mount St. Mary's,9,True,2,12,-10,loss,418056,361,1655350,2015
0,0,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,3,1,0,0,12,1,1,0,0,0,5,0,04/15/2015,away,12080,683,Stony Brook,9,True,4,6,-2,loss,418889,361,1655350,2015
0,0,0.1,2,4,4,2,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,04/19/2015,home,12080,590,Sacred Heart,10,True,7,12,-5,loss,420368,361,1655350,2015
0,0,4.2,3,2,1,1,5,0,20,17,1,0,1,0,0,2,0,1,0,0,0,81,6,3,0,0,0,2,0,04/22/2015,away,12080,283,Hofstra,9,True,5,10,-5,loss,421044,361,1655350,2015
0,0,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,3,0,04/26/2015,away,12080,81,Bryant,9,True,13,4,9,win,422280,361,1655350,2015
0,0,0.2,1,2,2,1,0,0,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0,05/01/2015,away,12080,222,Fairleigh Dickinson,9,True,6,10,-4,loss,423344,361,1655350,2015
0,0,1.1,2,1,1,1,2,0,7,6,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,2,05/02/2015,away,12080,222,Fairleigh Dickinson,9,True,7,13,-6,loss,424028,361,1655350,2015
0,1,5.1,3,3,2,2,4,0,21,19,2,0,0,0,1,0,0,0,0,0,0,79,4,7,0,1,0,1,1,05/14/2015,away,12080,368,UMass Lowell,9,True,1,5,-4,loss,425428,361,1655350,2015
