date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/18/2012,away,10942,472,New Mexico St.,9,True,8,5,3,win,8 - 5,755960,749,1,1.2,3,3,3,1,3,0,10,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,1208038,2012
02/19/2012,away,10942,472,New Mexico St.,9,True,9,13,-4,loss,9 - 13,756212,749,1,1.0,1,1,1,2,1,0,7,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,1208038,2012
02/24/2012,home,10942,391,UMBC,9,True,10,2,8,win,10 - 2,756656,749,1,2.0,2,1,0,2,1,0,10,8,1,0,0,2,0,0,0,0,0,0,0,37,2,3,0,0,0,2,0,1208038,2012
02/28/2012,home,10942,456,UNC Asheville,9,True,9,8,1,win,9 - 8,757776,749,1,3.0,4,3,3,2,5,0,15,13,1,0,0,2,0,0,0,0,0,0,0,65,2,2,0,0,0,1,2,1208038,2012
03/04/2012,home,10942,204,Eastern Mich.,9,True,12,3,9,win,12 - 3,758811,749,1,5.0,1,2,1,3,5,0,19,15,0,0,0,0,0,0,0,0,0,1,0,73,7,3,1,0,0,1,0,1208038,2012
03/13/2012,home,10942,253,Ga. Southern,9,True,14,4,10,win,14 - 4,761596,749,1,6.0,5,2,2,1,6,0,24,22,2,0,0,1,0,1,0,0,0,0,0,83,4,7,1,0,0,1,2,1208038,2012
03/17/2012,away,10942,490,NC State,9,True,2,6,-4,loss,2 - 6,762759,749,1,0.2,2,2,2,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,13,0,2,0,1,0,2,0,1208038,2012
03/25/2012,home,10942,234,Florida St.,9,True,7,5,2,win,7 - 5,765548,749,1,1.0,0,1,1,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,28,2,1,0,0,0,2,0,1208038,2012
04/11/2012,away,10942,458,Charlotte,9,True,12,7,5,win,12 - 7,771056,749,1,2.0,2,2,1,1,2,0,10,8,1,0,0,0,0,0,0,1,0,1,0,32,1,3,0,0,0,3,1,1208038,2012
04/17/2012,away,10942,459,UNC Greensboro,9,True,10,2,8,win,10 - 2,773209,749,1,2.0,5,2,2,0,0,0,11,11,2,0,0,0,0,0,0,0,0,0,0,36,3,3,0,0,0,2,0,1208038,2012
05/11/2012,away,10942,415,Miami (FL),9,True,0,11,-11,loss,0 - 11,779229,749,1,2.0,2,1,1,2,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1208038,2012
05/15/2012,home,10942,458,Charlotte,9,True,18,2,16,win,18 - 2,779762,749,1,2.0,1,0,0,0,4,0,7,7,1,0,0,0,0,0,0,0,0,0,0,30,0,2,1,0,0,1,0,1208038,2012
