date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,465,UNLV,9,True,10,6,4,win,10 - 6,5221119,416,1,1,4.0,0.0,3,2,1,1,3,0,18,17,1,0,0,0,0,0,0,0,0,0,0,70,5,4,0,0,1,1,0,0,2498994,2022
02/27/2022,away,15860,2,Abilene Christian,9,True,4,12,-8,loss,4 - 12,5218671,416,1,1,1.1,0.0,5,6,6,3,2,0,12,9,1,1,0,0,0,0,0,0,0,0,0,53,0,2,0,1,0,1,1,0,2498994,2022
03/04/2022,home,15860,328,Kansas,9,True,11,2,9,win,11 - 2,5224379,416,1,1,6.0,0.0,2,0,0,1,5,0,20,19,0,1,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,1,0,0,2498994,2022
03/12/2022,home,15860,769,Western Caro.,9,True,5,2,3,win,5 - 2,5233353,416,1,1,6.0,0.0,4,1,1,0,10,0,21,20,0,0,0,0,0,1,0,0,0,0,0,100,2,4,1,0,0,1,6,0,2498994,2022
03/20/2022,home,15860,287,Houston Baptist,9,True,1,0,1,win,1 - 0,5244670,416,1,1,6.1,0.0,6,0,0,1,5,0,23,21,1,0,0,0,0,0,0,0,0,1,0,78,6,4,0,0,0,1,2,0,2498994,2022
03/25/2022,home,15860,301,Illinois,9,True,2,9,-7,loss,2 - 9,5245277,416,1,1,5.1,0.0,7,3,1,1,2,0,24,21,0,0,0,0,0,0,0,0,0,1,1,94,4,9,0,1,0,1,0,0,2498994,2022
04/02/2022,away,15860,219,Evansville,9,True,5,7,-2,loss,5 - 7,5253708,416,1,1,4.2,0.0,10,5,5,3,3,0,27,23,4,1,0,1,0,1,0,0,0,0,0,88,6,4,0,1,0,1,0,0,2498994,2022
04/10/2022,away,15860,518,Ohio St.,9,True,10,8,2,win,10 - 8,5261377,416,1,1,5.0,0.0,9,8,7,4,3,0,27,22,1,0,0,2,0,0,0,0,0,1,0,0,4,7,0,0,0,1,1,0,2498994,2022
04/16/2022,home,15860,418,Michigan,9,True,2,8,-6,loss,2 - 8,5267475,416,1,1,4.2,0.0,7,7,7,3,5,0,25,21,3,0,0,0,0,1,0,0,0,0,0,102,4,5,0,1,0,1,0,0,2498994,2022
04/23/2022,away,15860,509,Northwestern,9,True,2,14,-12,loss,2 - 14,5272950,416,1,1,3.1,0.0,5,10,9,5,1,0,22,16,0,0,0,1,0,1,0,0,0,0,0,90,4,5,0,1,0,1,1,0,2498994,2022
04/30/2022,home,15860,428,Minnesota,9,True,2,1,1,win,2 - 1,5280109,416,1,0,4.1,0.0,2,0,0,0,2,0,13,13,0,0,0,0,0,0,0,2,0,0,0,43,3,6,1,0,0,2,1,0,2498994,2022
05/08/2022,away,15860,539,Penn St.,9,True,4,10,-6,loss,4 - 10,5285363,416,1,0,2.2,0.0,4,1,1,4,2,0,15,11,3,0,0,0,0,0,0,3,0,0,0,62,3,2,0,1,0,2,0,0,2498994,2022
05/14/2022,home,15860,312,Iowa,9,True,2,12,-10,loss,2 - 12,5287807,416,1,1,5.0,0.0,5,3,3,2,3,0,20,17,1,0,0,1,0,1,0,0,0,0,0,80,3,6,0,1,0,1,1,0,2498994,2022
