App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,3,1,0,02/17/2023,home,16340,464,Omaha,9,True,16,1,15,win,2390434,110,2826117,2023,1
1,0,1.0,0.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5,1,0,02/19/2023,home,16340,464,Omaha,9,True,8,1,7,win,2390991,110,2826117,2023,1
1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,5,0,0,02/21/2023,home,16340,541,Pepperdine,9,True,11,2,9,win,2391178,110,2826117,2023,1
1,0,1.1,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,20,3,1,1,0,0,2,0,0,02/25/2023,away,16340,736,Vanderbilt,9,True,3,0,3,win,2391839,110,2826117,2023,1
1,0,0.2,0.0,1,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,2,1,0,02/26/2023,away,16340,736,Vanderbilt,9,True,1,2,-1,loss,2392162,110,2826117,2023,1
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,6,0,0,03/01/2023,home,16340,418,Michigan,9,True,9,4,5,win,2392569,110,2826117,2023,1
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,2,0,0,03/03/2023,home,16340,718,Tulane,9,True,10,3,7,win,2392837,110,2826117,2023,1
1,0,1.0,0.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,21,0,2,0,0,0,4,0,0,03/05/2023,home,16340,657,Southern California,9,True,5,3,2,win,2393650,110,2826117,2023,1
1,0,0.2,0.0,1,2,1,0,2,0,5,4,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,3,1,0,03/07/2023,home,16340,99,Long Beach St.,9,True,7,6,1,win,2393914,110,2826117,2023,1
1,0,1.1,0.0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,2,0,0,0,18,0,1,0,0,0,2,2,0,03/11/2023,away,16340,529,Oregon,9,True,8,7,1,win,2394862,110,2826117,2023,1
1,0,1.2,0.0,0,0,0,1,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,19,1,2,0,0,0,3,0,0,03/17/2023,home,16340,29,Arizona,9,True,5,1,4,win,2396052,110,2826117,2023,1
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,6,1,0,03/18/2023,home,16340,29,Arizona,9,True,7,5,2,win,2396454,110,2826117,2023,1
1,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,6,1,0,03/19/2023,home,16340,29,Arizona,9,True,6,4,2,win,2396737,110,2826117,2023,1
