date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,248,George Mason,9,True,5,12,-7,loss,5 - 12,4707248,739,1,3.1,0,3,4,4,2,1,0,15,12,0,0,0,0,1,0,0,2,1,0,1,56,6,3,0,0,0,2,0,2122621,2019
02/22/2019,away,14781,746,Virginia,9,True,3,7,-4,loss,3 - 7,4712064,739,1,0.1,0,3,4,4,1,0,0,5,4,1,0,0,1,0,0,0,0,0,0,0,16,0,1,0,1,0,2,0,2122621,2019
03/03/2019,home,14781,136,Chicago St.,9,True,9,13,-4,loss,9 - 13,4722428,739,1,5.0,0,8,3,3,1,5,0,23,22,1,0,0,0,1,0,0,0,0,0,0,78,3,5,0,0,0,1,3,2122621,2019
03/09/2019,home,14781,129,Central Mich.,9,True,1,9,-8,loss,1 - 9,4728788,739,1,2.0,0,6,4,4,1,2,0,14,12,1,0,0,0,0,1,0,0,0,0,0,50,0,4,0,0,0,3,0,2122621,2019
03/16/2019,away,14781,340,La Salle,9,True,7,8,-1,loss,7 - 8,4737482,739,1,2.0,0,2,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,2122621,2019
03/23/2019,home,14781,361,LIU,9,True,0,3,-3,loss,0 - 3,4745218,739,1,5.0,0,6,1,1,1,5,0,22,19,0,0,1,0,0,1,0,0,0,1,0,81,6,3,0,1,0,1,0,2122621,2019
03/27/2019,home,14781,540,Penn,9,True,5,4,1,win,5 - 4,4750297,739,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,4,0,2122621,2019
04/07/2019,home,14781,635,Seton Hall,10,True,5,7,-2,loss,5 - 7,4762580,739,1,6.0,0,6,1,1,2,7,0,26,23,0,0,0,0,1,0,0,0,0,1,0,96,9,1,0,0,0,1,0,2122621,2019
04/12/2019,home,14781,251,Georgetown,9,True,3,1,2,win,3 - 1,4767049,739,1,0.2,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,10,1,1,0,0,1,2,0,2122621,2019
04/13/2019,home,14781,251,Georgetown,9,True,2,4,-2,loss,2 - 4,4770482,739,1,1.0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,6,1,2122621,2019
04/18/2019,away,14781,603,St. John's (NY),9,True,5,1,4,win,5 - 1,4773673,739,1,6.0,0,5,0,0,2,3,0,22,19,0,0,0,0,0,0,0,0,0,1,0,96,6,6,1,0,0,1,1,2122621,2019
04/23/2019,home,14781,439,Monmouth,10,True,5,6,-1,loss,5 - 6,4778292,739,1,1.0,0,2,1,1,0,0,0,5,4,0,0,0,0,1,0,0,0,0,1,0,14,3,0,0,0,0,5,0,2122621,2019
05/01/2019,home,14781,392,Maryland,9,True,2,5,-3,loss,2 - 5,4785409,739,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,7,0,2122621,2019
05/05/2019,away,14781,87,Butler,9,True,0,17,-17,loss,0 - 17,4788059,739,1,2.1,0,5,5,5,3,1,0,15,12,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,2122621,2019
05/10/2019,home,14781,812,Xavier,9,True,6,7,-1,loss,6 - 7,4790097,739,1,4.0,0,12,6,5,0,4,0,23,23,1,0,0,1,0,0,0,0,0,0,0,84,2,5,0,0,0,1,1,2122621,2019
05/18/2019,away,14781,169,Creighton,9,True,2,8,-6,loss,2 - 8,4792419,739,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,5,0,2122621,2019
