App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,4.0,0.0,4,5,5,2,4,0,20,15,0,0,0,0,1,3,0,0,0,0,0,72,3,4,0,1,0,1,0,02/17/2017,away,12560,244,Furman,9,True,3,9,-6,loss,205894,175,1766814,2017
0,1,2.0,0.0,6,6,6,3,3,0,15,11,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,02/24/2017,neutral,12560,456,UNC Asheville,9,True,6,12,-6,loss,207123,175,1766814,2017
0,1,6.0,0.0,4,6,6,2,2,0,28,23,0,0,0,2,2,3,0,0,0,0,0,0,8,9,1,0,0,1,0,03/03/2017,neutral,12560,368,UMass Lowell,9,True,13,8,5,win,208425,175,1766814,2017
0,1,8.2,0.0,3,2,2,3,4,0,31,28,0,0,0,0,0,0,0,0,0,0,0,116,8,13,0,0,0,1,0,03/09/2017,away,12560,810,Wright St.,12,True,4,5,-1,loss,210053,175,1766814,2017
0,1,5.0,0.0,4,4,4,4,4,0,23,18,1,0,0,0,0,0,0,0,0,1,0,88,4,6,0,1,0,1,0,03/18/2017,away,12560,47,Ball St.,9,True,0,6,-6,loss,212200,175,1766814,2017
0,1,6.2,0.0,6,5,4,1,2,0,29,27,2,0,0,1,0,1,0,0,0,0,0,101,10,8,0,0,0,1,0,03/24/2017,home,12560,575,Richmond,9,True,6,5,1,win,213412,175,1766814,2017
0,1,5.0,0.0,3,5,3,7,3,0,26,16,1,0,1,0,0,0,0,0,0,2,1,91,6,6,0,1,0,1,1,04/01/2017,away,12560,596,St. Bonaventure,9,True,0,9,-9,loss,215994,175,1766814,2017
0,1,8.0,0.0,5,2,2,1,6,0,29,27,1,0,0,1,1,0,0,0,0,0,1,114,8,9,1,0,0,1,3,04/07/2017,away,12560,299,Illinois St.,9,True,10,2,8,win,217060,175,1766814,2017
0,1,6.0,0.0,11,7,6,1,5,0,34,29,1,0,0,0,3,2,0,0,0,1,1,98,8,6,0,1,0,1,0,04/14/2017,home,12560,248,George Mason,9,True,1,7,-6,loss,219306,175,1766814,2017
0,1,7.0,0.0,9,3,2,2,2,0,30,28,2,1,0,1,0,0,0,0,0,0,0,109,6,11,1,0,0,1,1,04/22/2017,away,12560,609,Saint Louis,9,True,6,5,1,win,221469,175,1766814,2017
0,1,8.2,0.0,8,2,1,2,8,0,36,34,0,0,0,1,1,0,0,0,0,0,0,131,11,6,1,0,0,1,2,04/29/2017,away,12560,400,Massachusetts,9,True,7,2,5,win,223545,175,1766814,2017
0,1,5.0,0.0,7,5,5,2,3,0,23,21,2,0,0,1,1,0,0,0,0,0,0,82,4,7,0,1,0,1,0,05/06/2017,home,12560,740,VCU,9,True,1,9,-8,loss,225191,175,1766814,2017
0,1,4.0,0.0,7,6,5,2,3,0,21,18,2,0,0,0,0,0,0,0,0,1,0,0,5,3,0,1,0,1,1,05/12/2017,away,12560,606,Saint Joseph's,9,True,1,7,-6,loss,226141,175,1766814,2017
0,1,6.0,0.0,8,3,2,1,6,0,29,26,2,0,0,1,0,1,0,0,0,1,0,106,5,7,1,0,0,1,1,05/19/2017,home,12560,340,La Salle,9,True,14,7,7,win,226917,175,1766814,2017
