date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,489,N.C. Central,9,True,0,9,-9,loss,0 - 9,4708201,116,1,1.1,0,0,2,2,3,1,0,8,5,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,2,0,2117670,2019
03/02/2019,away,14781,334,Kentucky,9,True,3,12,-9,loss,3 - 12,4732168,116,1,2.1,0,3,3,3,2,2,0,13,11,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,3,0,2117670,2019
03/10/2019,away,14781,175,Dayton,9,True,2,6,-4,loss,2 - 6,4747294,116,1,1.1,0,2,4,4,3,3,0,9,6,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2117670,2019
03/19/2019,away,14781,327,Kansas St.,9,True,15,3,12,win,15 - 3,4741619,116,1,5.0,0,3,3,1,3,7,0,21,16,1,0,0,0,0,1,0,0,0,0,1,84,4,2,1,0,0,1,2,2117670,2019
03/27/2019,away,14781,482,Niagara,9,True,9,0,9,win,9 - 0,4750079,116,1,5.0,0,1,0,0,3,1,0,19,14,0,0,0,0,0,2,0,0,0,0,0,0,8,4,1,0,0,1,1,2117670,2019
04/09/2019,home,14781,331,Kent St.,9,True,13,2,11,win,13 - 2,4764138,116,1,5.0,0,2,1,1,1,5,0,18,17,1,0,0,0,0,0,0,0,0,0,0,73,2,8,1,0,0,1,1,2117670,2019
04/19/2019,home,14781,617,Saint Peter's,9,True,7,5,2,win,7 - 5,4775687,116,1,5.0,0,9,5,5,2,7,0,25,23,1,1,0,0,0,0,0,0,0,0,0,94,4,3,1,0,0,1,1,2117670,2019
04/28/2019,away,14781,220,Fairfield,9,True,8,3,5,win,8 - 3,4783497,116,1,5.0,0,4,3,3,5,2,0,24,19,2,0,0,0,2,0,0,0,0,0,0,91,5,8,0,0,0,1,1,2117670,2019
05/05/2019,home,14781,439,Monmouth,9,True,10,12,-2,loss,10 - 12,4788249,116,1,5.0,0,3,4,3,1,3,0,20,17,0,0,0,1,2,1,0,0,0,0,1,85,4,8,0,0,0,1,0,2117670,2019
05/12/2019,away,14781,513,Notre Dame,11,True,2,3,-1,loss,2 - 3,4791047,116,1,4.0,0,2,2,2,3,3,0,17,13,1,0,0,0,0,0,0,0,0,1,0,63,5,4,0,0,0,1,0,2117670,2019
05/17/2019,away,14781,482,Niagara,9,True,10,4,6,win,10 - 4,4791983,116,1,1.2,0,6,3,3,2,0,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2117670,2019
