date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/26/2012,away,10942,527,Oral Roberts,9,True,1,14,-13,loss,1 - 14,757396,204,1,1.2,1,2,1,4,2,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1220426,2012
03/03/2012,home,10942,388,Marshall,9,True,3,6,-3,loss,3 - 6,758726,204,1,7.0,9,5,3,2,6,0,31,27,1,0,1,0,0,0,0,0,0,1,1,104,7,7,0,1,0,1,1,1220426,2012
03/11/2012,away,10942,29,Arizona,9,True,8,9,-1,loss,8 - 9,761063,204,1,5.1,10,7,7,0,2,0,30,24,3,2,0,0,0,4,0,0,0,1,1,0,4,9,0,0,0,1,1,1220426,2012
03/16/2012,home,10942,482,Niagara,9,True,19,10,9,win,19 - 10,762380,204,1,0.1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,13,1,0,0,0,0,2,0,1220426,2012
03/18/2012,home,10942,482,Niagara,9,True,12,5,7,win,12 - 5,763428,204,1,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,2,0,1220426,2012
03/20/2012,away,10942,513,Notre Dame,9,True,4,12,-8,loss,4 - 12,763838,204,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,3,1,1220426,2012
03/27/2012,away,10942,518,Ohio St.,9,True,4,13,-9,loss,4 - 13,766086,204,1,4.0,9,7,7,1,0,0,22,20,3,1,0,0,0,0,0,0,0,0,1,86,6,6,0,1,0,1,0,1220426,2012
04/01/2012,away,10942,519,Ohio,9,True,9,10,-1,loss,9 - 10,767746,204,1,2.1,1,0,0,0,1,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,3,0,1220426,2012
04/04/2012,home,10942,416,Michigan St.,9,True,1,6,-5,loss,1 - 6,768689,204,1,1.0,1,1,1,0,2,0,4,4,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,3,0,1220426,2012
04/06/2012,away,10942,774,Western Mich.,9,True,15,14,1,win,15 - 14,769079,204,1,1.2,6,4,4,0,0,0,12,10,1,1,0,0,0,1,0,0,0,1,0,39,1,4,0,0,0,3,0,1220426,2012
04/11/2012,away,10942,416,Michigan St.,9,True,13,5,8,win,13 - 5,770974,204,1,5.0,7,3,3,0,3,0,21,20,2,0,0,0,0,0,0,0,0,0,1,53,4,7,1,0,0,1,2,1220426,2012
04/14/2012,home,10942,129,Central Mich.,9,True,6,8,-2,loss,6 - 8,771651,204,1,1.2,2,1,1,0,0,0,7,7,0,0,1,0,0,0,0,2,2,0,0,24,2,3,0,0,0,4,0,1220426,2012
04/18/2012,away,10942,418,Michigan,9,True,7,2,5,win,7 - 2,773450,204,1,1.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,2,0,1220426,2012
05/01/2012,home,10942,280,Hillsdale,9,True,5,4,1,win,5 - 4,777500,204,1,2.0,2,1,1,0,1,0,8,7,0,0,0,0,0,0,0,0,0,1,0,21,3,2,0,0,0,1,1,1220426,2012
05/11/2012,away,10942,86,Buffalo,9,True,3,18,-15,loss,3 - 18,779159,204,1,1.2,9,7,7,0,3,0,14,13,5,0,2,0,0,0,0,2,1,0,1,49,2,1,0,0,0,2,1,1220426,2012
05/15/2012,home,10942,331,Kent St.,9,True,7,8,-1,loss,7 - 8,779801,204,1,1.0,1,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,1220426,2012
05/18/2012,away,10942,709,Toledo,9,True,2,5,-3,loss,2 - 5,780039,204,1,2.0,1,0,0,0,1,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,1220426,2012
