date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,742,Virginia Tech,9,True,3,15,-12,loss,3 - 15,4715210,381,1,0.0,0,3,6,6,2,0,0,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2113874,2019
03/02/2019,away,14781,249,George Washington,9,True,7,18,-11,loss,7 - 18,4720221,381,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,2113874,2019
03/12/2019,home,14781,471,NJIT,9,True,7,9,-2,loss,7 - 9,4732286,381,1,1.0,0,1,1,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,6,0,2113874,2019
03/31/2019,away,14781,116,Canisius,9,True,4,10,-6,loss,4 - 10,4760511,381,1,4.0,0,4,1,0,1,4,0,17,16,1,0,0,0,1,0,0,0,0,0,0,82,1,5,0,0,0,2,0,2113874,2019
04/10/2019,away,14781,725,Army West Point,9,True,6,12,-6,loss,6 - 12,4765022,381,1,2.0,0,4,4,3,2,2,0,12,10,1,0,0,0,1,0,0,0,0,0,0,44,3,1,0,0,0,2,0,2113874,2019
04/16/2019,home,14781,361,LIU,9,True,4,6,-2,loss,4 - 6,4772129,381,1,1.0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,0,9,0,2113874,2019
04/24/2019,away,14781,748,Wagner,9,True,2,3,-1,loss,2 - 3,4779428,381,1,2.0,0,3,2,2,0,2,0,10,9,0,0,0,0,0,1,0,0,0,0,0,38,1,3,0,1,0,3,1,2113874,2019
05/11/2019,home,14781,617,Saint Peter's,9,True,15,7,8,win,15 - 7,4790541,381,1,1.0,0,3,2,2,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,3,0,2113874,2019
05/17/2019,away,14781,562,Quinnipiac,9,True,3,18,-15,loss,3 - 18,4792132,381,1,2.1,0,1,1,1,1,4,0,10,8,0,0,0,1,0,1,0,3,3,0,0,44,0,3,0,0,0,4,3,2113874,2019
05/25/2019,home,14781,220,Fairfield,9,True,5,11,-6,loss,5 - 11,4795272,381,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,4,0,2113874,2019
