date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,812,Xavier,9,True,14,3,11,win,14 - 3,4707768,457,1,4.1,0,5,3,2,3,6,0,20,15,0,0,0,0,1,0,0,0,0,0,2,88,3,3,0,0,0,1,2,1884483,2019
02/24/2019,home,14781,651,South Fla.,9,True,5,3,2,win,5 - 3,4714641,457,1,6.1,0,4,3,2,1,6,0,24,23,1,0,0,0,1,0,0,0,0,0,0,79,8,4,0,0,0,1,3,1884483,2019
03/03/2019,home,14781,368,UMass Lowell,9,True,14,2,12,win,14 - 2,4721610,457,1,5.0,0,2,2,2,1,11,0,20,18,1,0,0,0,2,1,0,0,0,0,0,88,4,0,1,0,0,1,6,1884483,2019
03/10/2019,away,14781,147,Clemson,9,True,4,5,-1,loss,4 - 5,4729785,457,1,7.0,0,9,3,2,2,6,0,31,29,1,0,0,1,0,0,0,0,0,0,0,0,8,6,0,0,0,1,3,1884483,2019
03/17/2019,home,14781,415,Miami (FL),9,True,8,5,3,win,8 - 5,4738467,457,1,6.0,0,6,4,4,3,1,0,26,23,1,0,0,1,0,0,0,0,0,0,0,98,6,10,1,0,0,1,1,1884483,2019
03/23/2019,away,14781,742,Virginia Tech,9,True,7,5,2,win,7 - 5,4745723,457,1,5.0,0,4,4,4,3,3,0,23,19,1,0,0,1,1,0,0,0,0,0,1,98,7,5,1,0,0,1,1,1884483,2019
03/30/2019,home,14781,193,Duke,9,True,8,7,1,win,8 - 7,4755526,457,1,6.0,0,5,1,0,1,5,0,24,23,1,0,0,0,0,0,0,0,0,0,0,97,10,2,0,0,0,1,2,1884483,2019
04/06/2019,away,14781,255,Georgia Tech,9,True,10,11,-1,loss,10 - 11,4761544,457,1,2.1,0,7,6,6,0,2,0,14,14,3,1,0,0,2,0,0,0,0,0,0,57,2,3,0,0,0,1,1,1884483,2019
04/13/2019,away,14781,513,Notre Dame,9,True,13,6,7,win,13 - 6,4769086,457,1,7.0,0,11,5,4,1,6,0,32,31,1,0,0,1,0,0,0,0,0,0,0,110,7,6,1,0,0,1,4,1884483,2019
04/20/2019,home,14781,67,Boston College,11,True,11,10,1,win,11 - 10,4776820,457,1,6.0,0,9,5,5,3,5,0,32,27,1,0,0,3,0,1,0,0,0,1,0,99,7,6,0,0,0,1,2,1884483,2019
04/27/2019,home,14781,746,Virginia,9,True,5,4,1,win,5 - 4,4782320,457,1,3.0,0,6,4,4,1,0,0,15,14,2,0,0,0,2,0,0,0,0,0,0,56,2,6,0,0,0,1,0,1884483,2019
05/11/2019,away,14781,545,Pittsburgh,9,True,10,6,4,win,10 - 6,4790858,457,1,8.0,0,2,0,0,1,7,0,27,26,0,0,1,0,0,0,0,0,0,0,0,116,10,7,1,0,0,1,2,1884483,2019
05/17/2019,home,14781,490,NC State,9,True,2,11,-9,loss,2 - 11,4792186,457,1,3.1,0,8,6,4,2,4,0,20,17,1,0,0,0,1,1,0,0,0,0,0,69,4,1,0,1,0,1,1,1884483,2019
05/24/2019,home,14781,415,Miami (FL),11,True,7,5,2,win,7 - 5,4795020,457,1,1.1,0,5,4,4,2,2,0,11,9,3,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,1,0,1884483,2019
06/02/2019,away,14781,694,Tennessee,9,True,5,2,3,win,5 - 2,4798056,457,1,7.0,0,4,2,2,3,8,0,27,24,1,0,0,0,2,0,0,0,0,0,0,112,6,6,1,0,0,1,2,1884483,2019
06/09/2019,away,14781,37,Auburn,9,True,2,0,2,win,2 - 0,4801041,457,1,4.1,0,4,0,0,4,5,0,21,17,0,0,0,0,0,0,0,0,0,0,0,96,4,4,0,0,0,1,3,1884483,2019
