date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/04/2022,home,15860,659,Southern Ill.,9,True,10,0,10,win,10 - 0,5223061,32,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,3,0,0,2484658,2022
03/12/2022,home,15860,487,North Ala.,9,True,5,4,1,win,5 - 4,5232939,32,1,0,0.2,0.0,0,1,1,2,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,21,1,0,0,0,0,2,0,0,2484658,2022
03/16/2022,home,15860,527,Oral Roberts,9,True,3,18,-15,loss,3 - 18,5236485,32,1,1,0.2,0.0,3,6,0,2,0,0,8,6,1,0,0,1,0,0,0,0,0,0,0,26,2,0,0,1,0,1,0,0,2484658,2022
03/18/2022,away,15860,254,Georgia St.,9,True,3,9,-6,loss,3 - 9,5238373,32,1,0,2.0,0.0,0,0,0,1,2,0,7,5,0,0,0,0,0,0,0,2,1,1,0,25,3,1,0,0,0,5,1,0,2484658,2022
03/20/2022,away,15860,254,Georgia St.,9,True,8,12,-4,loss,8 - 12,5240852,32,1,0,0.2,0.0,3,3,3,1,0,0,6,5,1,0,0,2,0,0,0,1,0,0,0,19,1,1,0,1,0,4,0,0,2484658,2022
03/26/2022,home,15860,27,App State,9,True,7,4,3,win,7 - 4,5247403,32,1,0,1.1,0.0,1,2,2,2,2,0,6,4,1,0,0,0,1,0,0,3,0,0,0,29,1,0,1,0,0,2,0,0,2484658,2022
03/27/2022,home,15860,27,App State,9,True,5,10,-5,loss,5 - 10,5247972,32,1,0,1.0,0.0,2,2,2,2,1,0,6,4,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,1,0,3,0,0,2484658,2022
04/02/2022,away,15860,716,Troy,9,True,4,3,1,win,4 - 3,5253494,32,1,0,3.0,0.0,0,0,0,1,2,0,9,8,0,0,0,0,0,0,0,3,0,0,0,35,4,2,1,0,0,2,0,0,2484658,2022
04/10/2022,home,15860,702,UT Arlington,10,True,6,5,1,win,6 - 5,5261233,32,1,0,4.0,0.0,3,1,1,3,3,0,17,13,0,0,0,0,0,1,0,2,0,0,0,61,5,1,0,0,0,2,0,0,2484658,2022
04/14/2022,home,15860,30,Arkansas St.,9,True,5,6,-1,loss,5 - 6,5264653,32,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,2,0,0,0,16,1,0,0,0,0,4,1,0,2484658,2022
04/15/2022,home,15860,30,Arkansas St.,9,True,6,7,-1,loss,6 - 7,5265745,32,1,0,3.0,0.0,0,1,1,3,4,0,12,8,0,0,0,0,1,0,0,2,0,1,0,49,4,1,0,1,0,3,3,0,2484658,2022
04/19/2022,away,15860,366,Louisiana Tech,9,True,0,10,-10,loss,0 - 10,5270214,32,1,0,1.1,0.0,2,2,2,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,3,0,1,2484658,2022
04/22/2022,away,15860,670,Texas St.,9,True,2,3,-1,loss,2 - 3,5271480,32,1,0,1.1,0.0,0,1,1,2,1,0,6,3,0,0,0,0,1,0,1,1,1,1,0,26,2,1,0,0,0,2,0,0,2484658,2022
04/27/2022,home,15860,366,Louisiana Tech,9,True,8,7,1,win,8 - 7,5277294,32,1,0,1.1,0.0,1,0,0,1,2,0,6,5,0,0,0,0,1,0,0,2,1,0,0,23,2,0,0,0,0,2,1,0,2484658,2022
04/29/2022,home,15860,498,ULM,9,True,4,3,1,win,4 - 3,5278646,32,1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,17,2,0,0,0,0,3,1,0,2484658,2022
04/30/2022,home,15860,498,ULM,9,True,12,9,3,win,12 - 9,5280469,32,1,0,3.0,0.0,1,0,0,3,5,0,12,9,0,0,0,0,1,0,0,1,0,0,0,57,3,0,1,0,0,4,1,1,2484658,2022
05/06/2022,away,15860,149,Coastal Carolina,9,True,4,15,-11,loss,4 - 15,5283763,32,1,0,0.0,0.0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,2484658,2022
05/08/2022,away,15860,149,Coastal Carolina,9,True,9,19,-10,loss,9 - 19,5285154,32,1,0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,2484658,2022
05/13/2022,home,15860,253,Ga. Southern,9,True,2,13,-11,loss,2 - 13,5287251,32,1,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,4,0,0,2484658,2022
05/15/2022,home,15860,253,Ga. Southern,9,True,6,14,-8,loss,6 - 14,5288318,32,1,0,1.2,0.0,5,4,4,0,2,0,10,9,0,0,0,0,1,1,0,1,0,0,0,45,2,0,0,0,0,3,0,0,2484658,2022
05/21/2022,away,15860,671,Louisiana,9,True,3,9,-6,loss,3 - 9,5289624,32,1,0,0.1,0.0,1,1,1,2,0,0,4,2,0,0,0,0,0,0,0,2,1,0,0,16,1,0,0,0,0,3,0,0,2484658,2022
05/24/2022,home,15860,27,App State,9,True,3,10,-7,loss,3 - 10,5290274,32,1,0,2.0,0.0,3,1,1,2,3,0,11,8,0,0,0,0,1,0,0,2,1,1,0,49,2,1,0,0,0,4,1,0,2484658,2022
