date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,1045,DBU,12,True,7,6,1,win,7 - 6,5211244,654,1,0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,1,0,1,0,0,1,1,0,0,22,0,1,0,0,0,4,0,0,2678889,2022
02/20/2022,away,15860,1045,DBU,9,True,5,13,-8,loss,5 - 13,5211335,654,1,0,2.1,0.0,3,4,4,2,2,0,11,9,2,0,0,1,0,0,0,0,0,0,0,33,2,2,0,0,0,2,1,0,2678889,2022
02/27/2022,home,15860,52,Bellarmine,9,True,12,8,4,win,12 - 8,5218738,654,1,0,3.0,0.0,2,2,2,2,5,0,13,11,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2678889,2022
03/01/2022,home,15860,609,Saint Louis,9,True,16,5,11,win,16 - 5,5220173,654,1,1,2.0,0.0,2,2,1,0,3,0,9,7,2,0,0,0,0,0,0,0,0,0,2,39,1,2,1,0,0,1,1,0,2678889,2022
03/05/2022,home,15860,72,Bradley,9,True,12,5,7,win,12 - 5,5225520,654,1,0,3.2,0.0,0,0,0,2,4,0,13,11,0,0,0,0,0,0,0,3,1,0,0,57,5,2,1,0,0,2,0,0,2678889,2022
03/13/2022,home,15860,735,Valparaiso,9,True,10,8,2,win,10 - 8,5233795,654,1,1,4.0,0.0,6,5,5,2,4,0,19,17,0,1,0,1,0,0,0,0,0,0,0,84,5,2,0,0,0,1,1,0,2678889,2022
03/20/2022,away,15860,669,Missouri St.,9,True,5,16,-11,loss,5 - 16,5241029,654,1,1,3.0,0.0,8,7,7,0,5,0,18,17,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,2678889,2022
03/27/2022,home,15860,660,SIUE,9,True,5,2,3,win,5 - 2,5248093,654,1,1,3.2,0.0,6,2,2,0,6,0,17,17,1,0,0,1,0,0,0,0,0,0,0,77,0,5,0,0,0,1,0,0,2678889,2022
04/03/2022,away,15860,43,Austin Peay,9,True,6,5,1,win,6 - 5,5254765,654,1,1,5.0,0.0,3,3,3,2,3,0,20,18,0,0,0,2,0,0,0,0,0,0,0,78,2,10,1,0,0,1,0,0,2678889,2022
04/10/2022,home,15860,454,Murray St.,9,True,11,10,1,win,11 - 10,5261517,654,1,1,4.0,0.0,8,5,5,1,5,0,20,19,2,0,0,3,0,0,0,0,0,0,0,65,3,3,0,0,0,1,1,0,2678889,2022
04/16/2022,away,15860,692,Tennessee Tech,9,True,4,7,-3,loss,4 - 7,5267057,654,1,1,2.0,0.0,2,1,1,2,6,0,10,8,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,1,1,0,2678889,2022
04/19/2022,away,15860,433,Ole Miss,9,True,13,3,10,win,13 - 3,5269236,654,1,0,2.0,0.0,2,1,1,0,2,0,8,8,1,0,0,0,0,0,0,2,0,0,0,43,3,1,0,0,0,2,1,0,2678889,2022
04/23/2022,home,15860,444,Morehead St.,9,True,16,9,7,win,16 - 9,5273704,654,1,0,7.2,0.0,7,1,0,0,7,0,29,29,1,0,0,0,0,0,0,2,1,0,0,112,8,6,1,0,0,2,3,0,2678889,2022
04/30/2022,away,15860,14927,Belmont,9,True,3,5,-2,loss,3 - 5,5279909,654,1,1,5.2,0.0,6,1,1,2,5,0,25,22,1,0,0,0,0,0,0,0,0,1,0,100,5,6,0,0,0,1,1,0,2678889,2022
05/07/2022,away,15860,521,Oklahoma St.,9,True,6,11,-5,loss,6 - 11,5284747,654,1,1,3.0,0.0,7,6,6,3,2,0,17,13,1,1,0,1,0,0,0,0,0,0,1,63,3,2,0,1,0,1,0,0,2678889,2022
05/14/2022,home,15860,695,UT Martin,9,True,7,6,1,win,7 - 6,5287691,654,1,1,4.1,0.0,6,4,4,2,4,0,21,19,3,0,0,1,0,0,0,0,0,0,0,75,3,6,0,0,0,1,2,0,2678889,2022
05/20/2022,away,15860,201,Eastern Ill.,9,True,5,7,-2,loss,5 - 7,5289144,654,1,1,2.2,0.0,4,5,0,2,3,0,17,13,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,1,0,2678889,2022
05/26/2022,home,15860,692,Tennessee Tech,9,True,10,11,-1,loss,10 - 11,5290266,654,1,0,0.0,0.0,1,4,3,2,1,0,5,2,0,0,0,1,1,0,0,0,0,0,0,26,0,0,0,0,0,2,0,16,2678889,2022
