date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,488,N.C. A&T,9,True,9,7,2,win,9 - 7,5209055,175,1,1,4.0,0.0,3,2,1,4,6,0,23,14,2,1,0,0,1,3,0,0,0,2,0,0,5,2,0,0,0,1,1,0,2677423,2022
02/27/2022,away,15860,219,Evansville,9,True,4,2,2,win,4 - 2,5218087,175,1,1,5.0,0.0,2,1,0,1,5,0,17,16,1,0,0,0,0,0,0,0,0,0,0,71,2,7,0,0,0,1,0,0,2677423,2022
03/05/2022,away,15860,14927,Belmont,9,True,6,5,1,win,6 - 5,5225192,175,1,1,5.1,0.0,4,3,3,1,6,0,22,20,1,0,0,0,1,1,0,0,0,0,0,90,8,2,1,0,0,1,0,0,2677423,2022
03/17/2022,away,15860,418,Michigan,9,True,1,2,-1,loss,1 - 2,5237481,175,1,1,6.0,0.0,3,2,1,4,3,0,26,21,1,0,0,0,0,0,0,0,0,0,1,106,5,10,0,1,0,1,2,0,2677423,2022
03/25/2022,away,15860,718,Tulane,9,True,1,12,-11,loss,1 - 12,5245632,175,1,1,1.1,0.0,4,5,5,2,2,0,10,8,0,0,0,1,0,0,0,0,0,0,0,35,1,1,0,1,0,1,0,0,2677423,2022
04/01/2022,home,15860,572,Rhode Island,9,True,9,8,1,win,9 - 8,5251580,175,1,1,6.0,0.0,5,2,2,1,11,0,26,24,2,0,0,0,0,1,0,0,0,0,0,104,2,5,0,0,0,1,9,0,2677423,2022
04/08/2022,away,15860,249,George Washington,9,True,1,9,-8,loss,1 - 9,5258154,175,1,1,4.1,0.0,7,6,5,2,6,0,23,21,1,1,0,1,3,0,0,0,0,0,0,94,5,2,0,1,0,1,1,0,2677423,2022
04/14/2022,away,15860,236,Fordham,9,True,10,4,6,win,10 - 4,5264262,175,1,1,9.0,1,5,4,3,2,10,0,35,33,0,0,0,1,2,0,0,0,0,0,0,119,12,6,1,0,0,1,0,0,2677423,2022
04/22/2022,home,15860,400,Massachusetts,9,True,13,2,11,win,13 - 2,5271143,175,1,1,6.0,0.0,5,2,1,1,6,0,27,24,0,0,0,1,0,2,0,0,0,0,0,92,6,6,1,0,0,1,0,0,2677423,2022
04/29/2022,home,15860,740,VCU,9,True,0,7,-7,loss,0 - 7,5278690,175,1,1,5.1,0.0,2,5,3,3,7,0,22,17,1,0,0,0,0,0,1,0,0,1,0,83,8,1,0,1,0,1,0,0,2677423,2022
05/07/2022,away,15860,596,St. Bonaventure,9,True,5,6,-1,loss,5 - 6,5284094,175,1,1,1.0,0.0,2,2,2,4,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,1,0,0,2677423,2022
