date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,742,Virginia Tech,9,True,4,2,2,win,4 - 2,292438,141,0,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1420343,2016
02/21/2016,home,12360,742,Virginia Tech,9,True,0,12,-12,loss,0 - 12,293140,141,0,0,1.0,0.0,3,3,3,0,0,0,7,6,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,3,0,1420343,2016
02/28/2016,home,12360,639,Siena,9,True,6,4,2,win,6 - 4,294313,141,0,0,0.1,0.0,2,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1420343,2016
03/06/2016,home,12360,1014,Col. of Charleston,9,True,9,12,-3,loss,9 - 12,295784,141,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,7,0,1420343,2016
03/12/2016,away,12360,1068,Elon,9,True,3,5,-2,loss,3 - 5,297184,141,0,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,3,0,1420343,2016
03/22/2016,away,12360,10411,USC Upstate,9,True,1,14,-13,loss,1 - 14,300018,141,0,0,0.2,0.0,3,4,4,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,6,0,1420343,2016
04/03/2016,away,12360,678,Stetson,9,True,5,11,-6,loss,5 - 11,303237,141,0,0,0.2,0.0,1,2,2,0,0,0,5,3,0,0,0,0,0,1,0,0,0,1,0,15,2,0,0,0,0,5,0,1420343,2016
04/08/2016,home,12360,459,UNC Greensboro,9,True,1,14,-13,loss,1 - 14,303987,141,0,0,0.2,0.0,4,3,3,0,0,0,6,6,1,0,0,0,3,0,0,2,2,0,0,18,2,0,0,0,0,5,0,1420343,2016
04/20/2016,home,12360,253,Ga. Southern,9,True,5,7,-2,loss,5 - 7,307772,141,0,0,1.1,0.0,1,0,0,1,2,0,6,4,0,0,0,0,0,0,0,0,0,1,0,24,1,1,0,0,0,3,0,1420343,2016
05/11/2016,home,12360,792,Winthrop,9,True,1,7,-6,loss,1 - 7,312703,141,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,1420343,2016
05/15/2016,home,12360,625,Samford,9,True,7,11,-4,loss,7 - 11,313335,141,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,6,0,1420343,2016
05/17/2016,away,12360,648,South Carolina,9,True,4,16,-12,loss,4 - 16,313514,141,0,1,0.1,0.0,2,3,3,2,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,1,0,1,0,1420343,2016
