date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/26/2016,away,12360,363,Longwood,9,True,0,6,-6,loss,0 - 6,293654,748,0,0,1.2,0.0,1,1,1,1,1,0,8,5,1,0,0,0,0,1,0,2,1,0,1,35,2,2,0,0,0,2,0,1416191,2016
03/08/2016,away,12360,746,Virginia,9,True,2,6,-4,loss,2 - 6,296364,748,0,0,3.1,0.0,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,0,1416191,2016
03/11/2016,away,12360,740,VCU,9,True,2,3,-1,loss,2 - 3,296949,748,0,0,1.0,0.0,1,2,2,2,0,0,7,4,0,0,0,1,0,1,0,1,0,0,0,23,1,2,0,1,0,2,0,1416191,2016
03/18/2016,away,12360,236,Fordham,9,True,2,0,2,win,2 - 0,298914,748,0,0,1.2,0.0,1,0,0,0,3,0,6,6,0,0,0,0,0,0,0,1,0,0,0,21,2,0,1,0,0,2,1,1416191,2016
03/19/2016,home,12360,236,Fordham,11,True,3,4,-1,loss,3 - 4,299270,748,0,0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,1,0,0,2,1,0,0,16,0,1,0,0,0,6,0,1416191,2016
03/30/2016,away,12360,603,St. John's (NY),9,True,5,9,-4,loss,5 - 9,302008,748,0,1,1.1,0.0,6,9,8,2,3,0,14,10,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,1416191,2016
04/02/2016,home,12360,127,Central Conn. St.,9,True,2,8,-6,loss,2 - 8,302870,748,0,0,1.1,0.0,3,4,3,2,1,0,10,7,0,0,0,0,0,0,0,1,0,0,1,40,1,2,0,0,0,2,1,1416191,2016
04/06/2016,away,12360,635,Seton Hall,9,True,2,9,-7,loss,2 - 9,303772,748,0,0,1.1,0.0,3,2,2,1,0,0,8,7,1,0,0,1,0,0,0,2,2,0,0,26,1,3,0,0,0,2,0,1416191,2016
04/08/2016,away,12360,361,LIU,9,True,1,9,-8,loss,1 - 9,304217,748,0,0,1.0,0.0,2,2,0,2,1,0,7,5,1,0,0,0,0,0,0,2,2,0,0,27,1,1,0,0,0,3,0,1416191,2016
04/15/2016,away,12360,81,Bryant,9,True,0,7,-7,loss,0 - 7,306044,748,0,0,3.1,0.0,4,1,1,0,2,0,14,12,0,0,0,0,1,0,0,0,0,1,1,0,1,7,0,0,0,2,2,1416191,2016
04/20/2016,home,12360,587,Rutgers,9,True,0,8,-8,loss,0 - 8,307785,748,0,0,1.1,0.0,0,0,0,1,0,0,6,3,0,0,0,0,0,1,0,2,2,0,1,22,0,4,0,0,0,4,0,1416191,2016
04/23/2016,home,12360,450,Mount St. Mary's,12,True,1,2,-1,loss,1 - 2,308757,748,0,0,1.0,0.0,1,1,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,23,3,0,0,1,0,3,0,1416191,2016
05/07/2016,away,12360,386,Marist,9,True,5,10,-5,loss,5 - 10,312251,748,0,0,1.0,0.0,1,1,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0,18,1,1,0,0,0,3,0,1416191,2016
05/21/2016,away,12360,127,Central Conn. St.,12,True,4,6,-2,loss,4 - 6,313991,748,0,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1416191,2016
