date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,464,Omaha,9,True,1,2,-1,loss,1 - 2,293002,204,0,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,0,1767258,2016
02/23/2016,away,12360,235,Florida,9,True,4,12,-8,loss,4 - 12,293425,204,0,1,0.1,0.0,4,4,4,1,0,0,6,4,2,0,0,0,1,1,0,0,0,0,0,23,0,0,0,1,0,1,0,1767258,2016
03/04/2016,away,12360,28,Arizona St.,9,True,4,12,-8,loss,4 - 12,295051,204,0,0,1.0,0.0,3,4,4,1,0,0,7,6,2,0,0,1,0,0,0,0,0,0,0,26,3,0,0,0,0,3,0,1767258,2016
03/11/2016,home,12360,514,Oakland,9,True,3,11,-8,loss,3 - 11,297144,204,0,0,3.1,0.0,2,3,3,1,1,0,14,12,0,0,1,1,0,1,0,2,1,0,0,45,4,5,0,0,0,4,0,1767258,2016
03/19/2016,away,12360,28600,Lipscomb,9,True,8,12,-4,loss,8 - 12,299036,204,0,0,1.2,0.0,1,1,1,0,1,0,7,7,0,0,0,1,0,0,0,0,0,0,0,26,2,2,0,0,0,4,0,1767258,2016
04/01/2016,home,12360,86,Buffalo,9,True,4,12,-8,loss,4 - 12,302513,204,0,0,2.1,0.0,8,5,5,0,0,0,15,13,3,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,3,0,1767258,2016
04/13/2016,away,12360,418,Michigan,9,True,3,19,-16,loss,3 - 19,305666,204,0,0,1.1,0.0,2,3,2,1,1,0,7,6,1,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,1767258,2016
05/03/2016,away,12360,418,Michigan,9,True,4,12,-8,loss,4 - 12,311324,204,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,3,0,1767258,2016
05/04/2016,home,12360,418,Michigan,9,True,0,12,-12,loss,0 - 12,311444,204,0,0,3.2,0.0,10,5,5,1,2,0,23,22,3,0,0,0,0,0,0,0,0,0,0,71,7,2,0,0,0,2,2,1767258,2016
05/13/2016,home,12360,503,NIU,9,True,5,9,-4,loss,5 - 9,312944,204,0,0,4.2,0.0,2,1,1,1,2,0,16,15,0,1,0,0,0,0,0,2,2,0,0,63,5,7,0,0,0,2,0,1767258,2016
05/21/2016,away,12360,709,Toledo,9,True,2,14,-12,loss,2 - 14,314053,204,0,0,2.0,0.0,1,2,0,1,1,0,10,7,0,0,0,0,0,0,1,2,2,1,1,34,2,3,0,0,0,3,1,1767258,2016
05/28/2016,home,12360,331,Kent St.,9,True,2,4,-2,loss,2 - 4,4149936,331,0,1,5.0,0.0,4,1,0,0,3,0,23,21,1,0,0,0,0,2,0,0,0,0,0,0,3,9,0,0,0,1,3,1767258,2016
