App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.2,0.0,0,0,0,2,3,0,7,5,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,2,1,0,02/12/2022,away,15860,1023,Coker,9,True,0,2,-2,loss,2184901,10870,1981389,2022
1,0,2.2,0.0,0,0,0,1,3,0,8,6,0,0,0,0,0,0,0,0,0,0,1,30,0,4,0,0,0,2,1,0,02/19/2022,away,15860,1097,Ga. Southwestern,9,True,2,4,-2,loss,2185115,10870,1981389,2022
1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,2,1,0,0,0,4,1,0,03/02/2022,away,15860,1085,Francis Marion,9,True,1,7,-6,loss,2169998,10870,1981389,2022
1,0,1.0,0.0,1,0,0,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,03/11/2022,away,15860,384,Mansfield,9,True,3,1,2,win,2172116,10870,1981389,2022
1,0,3.0,0.0,4,3,2,1,4,0,14,13,1,1,0,1,0,0,0,0,0,0,0,45,0,5,0,0,0,2,1,0,03/19/2022,home,15860,65,Bloomsburg,10,True,9,9,0,tie,2188468,10870,1981389,2022
1,0,2.0,0.0,3,1,1,1,2,0,9,8,0,0,0,0,1,0,0,0,0,0,0,36,2,1,0,0,0,2,0,0,03/26/2022,home,15860,638,Shippensburg,9,True,2,4,-2,loss,2187484,10870,1981389,2022
1,0,6.0,0.0,5,0,0,1,4,0,24,21,1,0,0,0,1,1,0,0,0,1,0,71,7,6,0,0,0,2,1,0,04/02/2022,away,15860,339,Kutztown,9,True,7,6,1,win,2185810,10870,1981389,2022
1,1,7.0,1,3,2,2,0,9,0,25,24,1,0,0,0,0,1,0,0,0,0,0,99,7,5,1,0,0,1,3,0,04/11/2022,away,15860,765,West Chester,9,True,5,2,3,win,2178071,10870,1981389,2022
1,1,4.1,0.0,7,6,5,2,3,0,20,17,2,0,0,0,2,0,0,0,0,0,1,77,2,6,0,0,0,1,1,0,04/16/2022,home,15860,423,Millersville,9,True,6,9,-3,loss,2179706,10870,1981389,2022
1,1,5.0,0.0,7,5,2,2,4,0,25,21,2,0,0,0,3,0,0,0,0,0,2,98,2,9,0,0,0,1,0,0,04/23/2022,away,15860,360,Lock Haven,9,True,6,5,1,win,2180936,10870,1981389,2022
1,1,7.0,1,2,0,0,1,12,1,24,23,1,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,1,2,0,04/30/2022,home,15860,1403,Tiffin,9,True,1,0,1,win,2187251,10870,1981389,2022
1,1,3.0,0.0,7,4,4,1,3,0,18,16,1,0,0,2,1,1,0,0,0,0,0,68,3,3,0,0,0,1,0,0,05/05/2022,home,15860,197,East Stroudsburg,13,True,6,8,-2,loss,2272964,10870,1981389,2022
