date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/24/2013,away,11320,115,Campbell,9,True,1,10,-9,loss,1 - 10,659760,272,1,1.0,5,4,4,0,2,0,8,8,3,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,3,2,1102092,2013
03/03/2013,away,11320,317,James Madison,11,True,9,11,-2,loss,9 - 11,660912,272,1,3.0,7,3,1,1,2,0,18,16,1,0,0,0,0,1,0,0,0,0,0,63,6,0,0,0,0,4,1,1102092,2013
03/10/2013,home,11320,655,Southeastern La.,9,True,1,11,-10,loss,1 - 11,662953,272,1,3.2,3,1,1,3,4,0,16,13,1,0,0,1,0,0,0,3,1,0,0,0,5,1,0,0,0,2,2,1102092,2013
03/16/2013,home,11320,14,UAlbany,9,True,6,9,-3,loss,6 - 9,664334,272,1,1.0,3,4,2,2,0,0,9,5,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0,2,0,1102092,2013
03/24/2013,home,11320,380,Maine,9,True,2,7,-5,loss,2 - 7,666734,272,1,2.0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,17,1,4,0,0,0,2,0,1102092,2013
03/26/2013,home,11320,164,UConn,9,True,1,9,-8,loss,1 - 9,666865,272,1,2.0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,3,1,0,0,0,2,0,1102092,2013
03/29/2013,home,11320,62,Binghamton,9,True,1,3,-2,loss,1 - 3,667803,272,1,2.0,2,3,0,2,2,0,11,7,0,0,0,0,0,0,0,0,0,1,1,39,3,1,0,1,0,2,2,1102092,2013
04/06/2013,home,11320,391,UMBC,16,True,3,2,1,win,3 - 2,670165,272,1,1.2,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,0,0,2,1,1102092,2013
04/13/2013,away,11320,683,Stony Brook,9,True,4,3,1,win,4 - 3,671905,272,1,2.2,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,2,0,0,0,26,3,1,1,0,0,2,1,1102092,2013
04/14/2013,away,11320,683,Stony Brook,11,True,4,5,-1,loss,4 - 5,672425,272,1,1.0,3,1,1,0,2,0,5,5,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,1,0,3,0,1102092,2013
04/20/2013,away,11320,14,UAlbany,9,True,11,5,6,win,11 - 5,674217,272,1,2.0,3,3,3,3,1,0,13,9,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,2,0,1102092,2013
04/24/2013,home,11320,572,Rhode Island,9,True,1,7,-6,loss,1 - 7,675373,272,1,4.0,6,2,2,0,0,0,16,14,1,0,0,0,0,0,0,0,0,2,0,47,5,5,0,0,0,2,0,1102092,2013
04/27/2013,away,11320,380,Maine,9,True,3,1,2,win,3 - 1,676530,272,1,4.0,1,0,0,0,6,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,1,1102092,2013
05/04/2013,away,11320,62,Binghamton,9,True,2,3,-1,loss,2 - 3,677896,272,1,1.2,1,0,0,0,1,0,5,5,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,2,1,1102092,2013
05/07/2013,home,11320,500,Northeastern,9,True,2,1,1,win,2 - 1,678532,272,1,4.0,4,1,0,1,2,0,16,15,0,0,0,0,0,0,0,0,0,0,0,66,7,2,0,0,0,1,1,1102092,2013
05/11/2013,away,11320,391,UMBC,9,True,4,7,-3,loss,4 - 7,679168,272,1,1.1,1,0,0,2,2,0,7,5,0,0,0,1,0,0,0,3,3,0,0,28,2,0,0,0,0,2,1,1102092,2013
05/17/2013,home,11320,683,Stony Brook,9,True,1,2,-1,loss,1 - 2,679824,272,1,5.1,7,2,2,2,3,0,25,23,0,0,0,0,0,0,0,0,0,0,0,84,7,6,0,1,0,1,1,1102092,2013
