date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,away,14781,2,Abilene Christian,9,True,8,7,1,win,8 - 7,4705172,81,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,1,5,0,1869732,2019
02/24/2019,away,14781,365,LSU,9,True,3,4,-1,loss,3 - 4,4714957,81,1,1.1,0,0,0,0,0,3,0,4,4,0,0,0,0,1,0,0,1,0,0,0,18,0,1,0,0,0,3,1,1869732,2019
03/01/2019,away,14781,742,Virginia Tech,9,True,6,4,2,win,6 - 4,4719450,81,1,1.0,0,0,0,0,2,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,5,1,1869732,2019
03/02/2019,away,14781,742,Virginia Tech,9,True,4,2,2,win,4 - 2,4720396,81,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,4,1,1869732,2019
03/09/2019,away,14781,1068,Elon,9,True,6,4,2,win,6 - 4,4727581,81,1,1.1,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,1,4,0,1869732,2019
03/10/2019,away,14781,1068,Elon,16,True,6,5,1,win,6 - 5,4730124,81,1,2.2,0,0,0,0,2,6,0,10,8,0,0,0,0,0,0,1,2,0,0,0,37,2,0,1,0,0,7,2,1869732,2019
03/16/2019,home,14781,562,Quinnipiac,9,True,5,2,3,win,5 - 2,4736526,81,1,3.0,0,2,2,2,2,7,0,13,11,0,0,0,1,0,0,0,0,0,0,0,63,2,0,0,0,1,2,2,1869732,2019
03/24/2019,home,14781,127,Central Conn. St.,9,True,5,6,-1,loss,5 - 6,4746309,81,1,2.2,0,4,1,1,2,3,0,14,12,0,0,0,0,1,0,0,0,0,0,0,49,4,1,0,1,0,4,1,1869732,2019
03/31/2019,away,14781,361,LIU,9,True,4,2,2,win,4 - 2,4754855,81,1,3.0,0,0,0,0,1,5,0,10,8,0,0,0,0,0,0,0,0,0,1,0,49,2,2,0,0,1,2,1,1869732,2019
04/03/2019,away,14781,572,Rhode Island,9,True,2,0,2,win,2 - 0,4757429,81,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,4,1,1869732,2019
04/09/2019,home,14781,164,UConn,9,True,6,11,-5,loss,6 - 11,4764353,81,1,1.0,0,3,3,3,1,1,0,9,5,0,0,0,0,2,2,0,0,0,0,1,39,1,1,0,0,0,6,0,1869732,2019
04/12/2019,home,14781,272,Hartford,9,True,8,5,3,win,8 - 5,4767024,81,1,1.0,0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,4,2,1869732,2019
04/16/2019,home,14781,572,Rhode Island,9,True,12,16,-4,loss,12 - 16,4771996,81,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,2,0,0,0,0,0,0,24,0,1,0,0,0,6,1,1869732,2019
04/19/2019,away,14781,127,Central Conn. St.,9,True,7,2,5,win,7 - 2,4774941,81,1,1.2,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,6,0,1869732,2019
04/27/2019,away,14781,748,Wagner,9,True,5,4,1,win,5 - 4,4781363,81,1,1.0,0,1,0,0,1,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,3,0,1869732,2019
04/28/2019,away,14781,748,Wagner,9,True,3,2,1,win,3 - 2,4784085,81,1,1.1,0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,26,1,2,0,0,1,4,1,1869732,2019
05/01/2019,home,14781,500,Northeastern,10,True,6,7,-1,loss,6 - 7,4785161,81,1,1.0,0,4,3,2,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,5,0,1869732,2019
05/04/2019,home,14781,450,Mount St. Mary's,9,True,5,1,4,win,5 - 1,4787096,81,1,1.0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,1,1869732,2019
05/12/2019,home,14781,361,LIU,9,True,3,2,1,win,3 - 2,4791002,81,1,2.0,0,1,1,1,2,3,0,10,6,0,0,0,0,0,1,0,0,0,1,0,42,1,2,0,0,1,2,3,1869732,2019
05/17/2019,away,14781,590,Sacred Heart,10,True,2,3,-1,loss,2 - 3,4792016,81,1,3.0,0,0,0,0,4,8,0,14,9,0,0,0,0,1,1,1,0,0,0,0,62,0,1,0,0,0,3,0,1869732,2019
05/24/2019,home,14781,127,Central Conn. St.,9,True,3,1,2,win,3 - 1,4795012,81,1,3.0,0,0,0,0,3,4,0,11,8,0,0,0,0,0,0,0,0,0,0,0,58,1,3,0,0,1,2,1,1869732,2019
