date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/27/2017,home,12560,99,Long Beach St.,9,True,1,3,-2,loss,1 - 3,214699,107,0,0,1.1,0.0,1,0,0,0,0,0,6,5,1,0,0,0,0,1,0,0,0,0,0,19,3,1,0,0,0,3,0,1864481,2017
04/04/2017,away,12560,674,Stanford,9,True,4,8,-4,loss,4 - 8,216659,107,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,4,1,1864481,2017
04/09/2017,home,12560,28,Arizona St.,9,True,10,2,8,win,10 - 2,217992,107,0,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1864481,2017
04/11/2017,away,12560,610,Saint Mary's (CA),9,True,7,24,-17,loss,7 - 24,218628,107,0,0,1.1,0.0,3,5,4,2,0,0,9,5,0,0,0,0,0,1,0,0,0,1,0,30,2,1,0,0,0,3,0,1864481,2017
04/13/2017,away,12560,732,Utah,9,True,3,9,-6,loss,3 - 9,219068,107,0,0,1.2,0.0,1,1,1,1,1,0,7,6,0,0,0,1,0,0,0,1,0,0,0,25,1,3,0,0,0,2,0,1864481,2017
04/25/2017,away,12560,629,San Francisco,9,True,2,7,-5,loss,2 - 7,222655,107,0,0,1.2,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,1,0,0,19,3,1,0,0,0,4,0,1864481,2017
05/05/2017,away,12560,528,Oregon St.,9,True,0,8,-8,loss,0 - 8,224800,107,0,0,2.0,0.0,1,0,0,0,1,0,6,5,0,0,0,0,0,1,0,0,0,0,0,22,3,1,0,0,0,3,0,1864481,2017
05/07/2017,away,12560,528,Oregon St.,9,True,2,10,-8,loss,2 - 10,225452,107,0,0,0.0,0.0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,2,0,1864481,2017
05/13/2017,home,12560,674,Stanford,10,True,5,6,-1,loss,5 - 6,226270,107,0,0,1.0,0.0,0,0,0,2,3,0,5,3,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,2,1864481,2017
05/15/2017,home,12560,674,Stanford,9,True,5,3,2,win,5 - 3,226625,107,0,0,0.0,0.0,2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,1864481,2017
05/18/2017,home,12560,698,TCU,9,True,0,3,-3,loss,0 - 3,226723,107,0,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,4,0,1864481,2017
05/26/2017,away,12560,29,Arizona,9,True,3,10,-7,loss,3 - 10,227488,107,0,0,0.2,0.0,2,2,2,1,0,0,5,4,0,0,0,0,0,0,0,3,3,0,0,20,2,0,0,0,0,5,0,1864481,2017
05/28/2017,away,12560,29,Arizona,9,True,7,4,3,win,7 - 4,227637,107,0,0,0.1,0.0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3,1,0,0,9,0,0,0,0,0,2,1,1864481,2017
