date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,14927,Belmont,9,True,0,5,-5,loss,0 - 5,5212501,709,1,1,2.0,0.0,5,5,4,3,4,0,15,11,2,0,0,0,1,1,0,0,0,0,0,55,1,0,0,1,0,1,1,0,2343921,2022
02/27/2022,away,15860,19651,High Point,9,True,12,6,6,win,12 - 6,5282482,709,1,1,5.0,0.0,3,0,0,1,6,0,20,18,0,0,0,0,0,1,0,0,0,0,0,87,5,5,1,0,0,1,3,0,2343921,2022
03/06/2022,away,15860,1068,Elon,9,True,1,3,-2,loss,1 - 3,5226219,709,1,1,3.0,0.0,1,2,1,5,3,0,16,9,0,0,0,0,0,1,0,0,0,1,0,83,3,3,0,1,0,1,2,0,2343921,2022
03/14/2022,away,15860,5,Akron,9,True,8,5,3,win,8 - 5,5234710,709,1,1,5.0,0.0,4,0,0,2,6,0,21,18,0,0,0,0,0,1,0,0,0,0,0,84,7,2,1,0,0,1,0,0,2343921,2022
03/21/2022,away,15860,774,Western Mich.,9,True,13,4,9,win,13 - 4,5242438,709,1,1,6.0,0.0,8,4,4,1,10,0,27,26,2,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0,0,1,3,0,2343921,2022
03/26/2022,home,15860,414,Miami (OH),12,True,13,14,-1,loss,13 - 14,5246814,709,1,1,4.1,0.0,5,7,4,3,5,0,25,18,2,0,0,1,0,2,0,0,0,2,0,0,6,2,0,0,0,1,3,0,2343921,2022
04/02/2022,home,15860,47,Ball St.,9,True,3,7,-4,loss,3 - 7,5252369,709,1,1,4.2,0.0,5,4,2,2,6,0,25,19,1,0,0,1,1,2,0,0,0,0,2,95,3,4,0,1,0,1,0,0,2343921,2022
04/09/2022,away,15860,519,Ohio,9,True,11,8,3,win,11 - 8,5260152,709,1,1,6.0,0.0,9,5,4,2,8,0,30,25,3,1,0,1,0,0,0,0,0,1,2,103,1,9,1,0,0,1,3,0,2343921,2022
04/16/2022,home,15860,331,Kent St.,9,True,8,7,1,win,8 - 7,5266472,709,1,1,4.0,0.0,6,4,4,3,2,0,21,17,3,0,0,1,1,0,0,0,0,1,0,77,6,4,0,0,0,1,0,0,2343921,2022
04/23/2022,home,15860,204,Eastern Mich.,9,True,5,2,3,win,5 - 2,5271717,709,1,1,7.0,1,3,2,2,1,5,0,27,24,1,0,0,1,1,2,0,0,0,0,0,84,7,9,1,0,0,1,1,0,2343921,2022
05/01/2022,home,15860,43,Austin Peay,9,True,7,6,1,win,7 - 6,5280826,709,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,1,5,0,0,2343921,2022
05/04/2022,home,15860,414,Miami (OH),9,True,6,4,2,win,6 - 4,5282611,709,1,1,6.0,0.0,3,4,4,2,10,0,24,21,0,0,0,1,0,1,0,0,0,0,0,81,4,4,1,0,0,1,5,0,2343921,2022
05/08/2022,away,15860,71,Bowling Green,9,True,1,7,-6,loss,1 - 7,5285300,709,1,1,5.0,0.0,8,5,4,1,1,0,24,20,0,0,0,0,1,2,0,0,0,1,0,82,6,5,0,1,0,1,0,0,2343921,2022
05/14/2022,home,15860,503,NIU,9,True,10,0,10,win,10 - 0,5287439,709,1,1,6.0,0.0,2,0,0,4,8,0,25,20,1,0,0,0,0,1,0,0,0,0,0,111,5,5,1,0,0,1,2,0,2343921,2022
05/20/2022,away,15860,129,Central Mich.,9,True,2,8,-6,loss,2 - 8,5289128,709,1,1,5.0,0.0,2,1,1,5,5,0,23,15,0,0,0,0,0,1,1,0,0,1,1,92,6,4,0,0,0,1,0,0,2343921,2022
05/25/2022,away,15860,129,Central Mich.,9,True,10,11,-1,loss,10 - 11,5290145,709,1,0,1.2,0.0,4,3,3,3,4,0,13,9,1,0,0,0,0,1,0,0,0,0,0,58,1,0,0,1,0,3,2,0,2343921,2022
05/28/2022,home,15860,129,Central Mich.,9,True,7,10,-3,loss,7 - 10,5290447,709,1,1,4.0,0.0,5,3,3,4,3,0,21,15,1,0,0,0,0,1,0,0,0,0,1,78,3,5,0,0,0,1,1,0,2343921,2022
