date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/18/2012,away,10942,674,Stanford,9,True,5,9,-4,loss,5 - 9,755835,736,1,2.0,1,0,0,3,3,0,12,8,0,0,0,0,0,1,0,0,0,0,0,38,0,3,0,0,0,3,1,1214239,2012
02/22/2012,home,10942,514,Oakland,9,True,11,4,7,win,11 - 4,756505,736,1,1.0,3,2,2,1,1,0,8,6,1,0,0,0,0,1,0,0,0,0,0,29,0,2,0,0,0,4,0,1214239,2012
02/26/2012,home,10942,529,Oregon,9,True,6,7,-1,loss,6 - 7,757445,736,1,3.2,1,0,0,1,6,0,13,12,0,0,0,0,0,0,0,1,0,0,0,43,2,2,0,0,0,3,2,1214239,2012
02/29/2012,home,10942,366,Louisiana Tech,9,True,3,9,-6,loss,3 - 9,757931,736,1,1.1,3,1,1,0,1,0,7,7,0,0,1,0,0,0,0,2,2,0,0,28,0,2,0,0,0,4,0,1214239,2012
03/04/2012,home,10942,572,Rhode Island,9,True,12,8,4,win,12 - 8,758871,736,1,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,3,0,1214239,2012
03/10/2012,home,10942,627,San Diego,9,True,1,2,-1,loss,1 - 2,760512,736,1,2.1,0,0,0,2,2,0,8,6,0,0,0,0,0,0,0,3,0,0,0,52,1,3,0,0,0,2,1,1214239,2012
03/14/2012,home,10942,639,Siena,9,True,11,4,7,win,11 - 4,761959,736,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1214239,2012
03/16/2012,away,10942,235,Florida,9,True,2,10,-8,loss,2 - 10,762420,736,1,2.0,4,4,4,2,1,0,12,9,1,1,0,0,0,0,1,2,2,0,1,40,3,2,0,0,0,2,0,1214239,2012
03/18/2012,away,10942,235,Florida,9,True,2,8,-6,loss,2 - 8,763473,736,1,0.2,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,2,0,1,7,0,2,0,0,0,4,0,1214239,2012
03/24/2012,home,10942,257,Georgia,9,True,5,4,1,win,5 - 4,764826,736,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,4,0,1214239,2012
03/25/2012,home,10942,257,Georgia,9,True,5,3,2,win,5 - 3,765556,736,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,4,0,1214239,2012
03/30/2012,home,10942,648,South Carolina,9,True,3,8,-5,loss,3 - 8,766783,736,1,2.0,0,0,0,3,2,0,9,6,0,0,0,0,0,0,0,0,0,0,0,47,1,3,0,0,0,4,1,1214239,2012
04/11/2012,home,10942,14927,Belmont,9,True,7,0,7,win,7 - 0,771078,736,1,1.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,3,0,1214239,2012
04/20/2012,away,10942,8,Alabama,9,True,4,6,-2,loss,4 - 6,773875,736,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,3,0,1214239,2012
04/27/2012,home,10942,334,Kentucky,9,True,2,5,-3,loss,2 - 5,776057,736,1,3.1,1,0,0,0,3,0,12,11,0,0,0,0,0,1,0,2,0,0,0,42,4,3,0,0,0,3,1,1214239,2012
05/05/2012,away,10942,694,Tennessee,9,True,7,4,3,win,7 - 4,778224,736,1,1.1,1,0,0,2,1,0,7,5,0,0,0,0,0,0,0,2,0,0,0,28,2,1,1,0,0,2,1,1214239,2012
05/27/2012,home,10942,430,Mississippi St.,9,True,0,3,-3,loss,0 - 3,780779,736,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,2,0,1214239,2012
