date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/23/2021,home,15580,514,Oakland,9,True,2,5,-3,loss,2 - 5,5007261,419,1,4.0,0,4,1,1,1,5,0,18,15,1,0,0,1,0,1,0,0,0,1,0,0,4,2,0,0,0,1,0,0,19773610,2021
02/28/2021,home,15580,71,Bowling Green,9,True,7,0,7,win,7 - 0,5010985,419,1,6.0,0,4,0,0,1,6,0,22,21,0,0,0,0,1,0,0,0,0,0,0,0,3,8,1,0,0,1,1,0,19773610,2021
03/06/2021,away,15580,646,South Alabama,9,True,8,2,6,win,8 - 2,5016621,419,1,6.0,0,5,2,2,3,3,0,25,22,0,0,0,1,0,0,0,0,0,0,0,79,4,10,0,0,0,1,2,0,19773610,2021
03/13/2021,home,15580,735,Valparaiso,9,True,0,5,-5,loss,0 - 5,5025648,419,1,5.2,0,6,3,3,1,7,0,26,23,1,1,0,0,0,2,0,0,0,0,0,87,4,5,0,1,0,1,1,0,19773610,2021
03/20/2021,away,15580,404,Memphis,9,True,8,2,6,win,8 - 2,5031593,419,1,6.0,0,5,2,2,4,2,0,26,21,0,0,0,1,0,1,0,0,0,0,0,64,7,7,1,0,0,1,0,0,19773610,2021
03/27/2021,away,15580,9,UAB,9,True,5,8,-3,loss,5 - 8,5039078,419,1,7.0,0,9,6,6,1,6,0,30,29,3,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,1,0,0,19773610,2021
04/02/2021,home,15580,574,Rice,9,True,4,3,1,win,4 - 3,5044344,419,1,4.1,0,3,1,0,3,4,0,18,15,1,0,0,0,0,0,0,0,0,0,0,82,3,5,0,0,0,1,1,0,19773610,2021
04/10/2021,away,15580,706,UTSA,9,True,5,3,2,win,5 - 3,5052361,419,1,6.1,0,7,3,3,2,4,0,26,23,2,0,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,1,1,0,19773610,2021
04/17/2021,away,15580,772,Western Ky.,9,True,3,0,3,win,3 - 0,5058991,419,1,7.0,1,2,0,0,2,6,1,23,21,0,0,0,0,0,0,0,0,0,0,0,85,6,7,1,0,0,1,3,0,19773610,2021
04/23/2021,home,15580,9,UAB,9,True,5,2,3,win,5 - 2,5064399,419,1,6.2,0,8,2,2,0,3,0,30,30,1,0,0,1,0,0,0,0,0,0,0,100,13,3,0,0,0,1,0,0,19773610,2021
05/01/2021,home,15580,366,Louisiana Tech,9,True,4,5,-1,loss,4 - 5,5071289,419,1,6.0,0,5,4,1,0,5,0,25,25,1,0,0,1,0,0,0,0,0,0,0,68,5,8,0,0,0,1,3,0,19773610,2021
05/09/2021,away,15580,664,Southern Miss.,9,True,5,9,-4,loss,5 - 9,5076396,419,1,5.1,0,6,8,4,3,4,0,27,22,0,0,0,1,2,1,0,0,0,1,0,94,5,7,0,1,0,1,0,0,19773610,2021
05/15/2021,home,15580,231,FIU,9,True,1,2,-1,loss,1 - 2,5078585,419,1,5.1,0,4,2,1,2,3,0,23,19,1,0,0,0,0,1,1,0,0,1,0,86,6,6,0,1,0,1,1,0,19773610,2021
05/27/2021,home,15580,523,Old Dominion,9,True,6,10,-4,loss,6 - 10,5081991,419,1,4.0,0,7,3,3,1,2,0,20,16,1,0,0,0,1,3,0,0,0,0,0,58,4,3,0,1,0,1,0,0,19773610,2021
