date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,287,Houston Baptist,9,True,10,5,5,win,10 - 5,5211162,587,1,0,2.0,0.0,1,1,1,0,2,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,2503425,2022
02/26/2022,away,15860,460,UNCW,9,True,12,5,7,win,12 - 5,5217423,587,1,0,4.0,0.0,2,3,3,3,2,0,17,13,1,0,0,1,0,1,0,0,0,0,0,66,4,5,0,0,1,2,0,0,2503425,2022
03/05/2022,away,15860,575,Richmond,9,True,21,3,18,win,21 - 3,5224607,587,1,0,2.0,0.0,2,1,1,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,37,3,1,0,0,0,2,0,0,2503425,2022
03/08/2022,home,15860,748,Wagner,9,True,18,1,17,win,18 - 1,5228374,587,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,4,1,0,2503425,2022
03/12/2022,away,15860,277,Hawaii,9,True,6,2,4,win,6 - 2,5232771,587,1,1,1.0,0.0,3,2,2,2,2,0,9,6,0,0,0,0,0,1,0,0,0,0,0,31,0,1,0,0,0,1,0,0,2503425,2022
03/19/2022,away,15860,464,Omaha,9,True,7,1,6,win,7 - 1,5239712,587,1,0,0.2,0.0,2,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2503425,2022
03/22/2022,away,15860,576,Rider,9,True,5,2,3,win,5 - 2,5242852,587,1,0,1.1,0.0,2,1,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2503425,2022
03/25/2022,away,15860,539,Penn St.,9,True,6,8,-2,loss,6 - 8,5245624,587,1,0,1.2,0.0,2,0,0,1,2,0,9,8,0,1,0,0,0,0,0,1,1,0,0,28,1,2,0,0,0,2,0,0,2503425,2022
03/29/2022,home,15860,471,NJIT,9,True,11,1,10,win,11 - 1,5249449,587,1,1,2.0,0.0,1,0,0,1,5,0,8,7,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,1,3,0,2503425,2022
04/02/2022,home,15860,428,Minnesota,9,True,9,2,7,win,9 - 2,5253170,587,1,1,3.0,0.0,5,2,2,1,1,0,13,12,1,0,0,1,0,0,0,0,0,0,0,49,3,3,0,0,0,1,1,1,2503425,2022
04/10/2022,away,15860,463,Nebraska,9,True,19,1,18,win,19 - 1,5260980,587,1,1,5.1,0.0,2,1,1,2,3,0,20,16,2,0,0,0,0,1,0,0,0,0,1,79,4,8,1,0,0,1,1,0,2503425,2022
04/17/2022,home,15860,306,Indiana,9,True,10,9,1,win,10 - 9,5267853,587,1,1,3.0,0.0,4,4,3,2,1,0,14,11,2,0,0,0,0,0,0,0,0,0,1,59,3,4,0,0,0,1,0,1,2503425,2022
04/24/2022,home,15860,312,Iowa,9,True,10,4,6,win,10 - 4,5274147,587,1,1,3.0,0.0,5,3,3,2,4,0,16,13,0,1,0,0,0,1,0,0,0,0,0,60,3,1,0,0,0,1,0,0,2503425,2022
05/01/2022,away,15860,518,Ohio St.,9,True,11,8,3,win,11 - 8,5281333,587,1,1,0.2,0.0,3,4,4,3,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,1,0,0,2503425,2022
05/03/2022,away,15860,635,Seton Hall,9,True,2,11,-9,loss,2 - 11,5282253,587,1,0,0.1,0.0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,7,0,0,2503425,2022
05/09/2022,home,15860,392,Maryland,9,True,4,9,-5,loss,4 - 9,5285729,587,1,0,0.2,0.0,1,1,1,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,2,0,0,2503425,2022
05/17/2022,home,15860,606,Saint Joseph's,9,True,14,2,12,win,14 - 2,5288513,587,1,0,1.1,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,23,2,1,0,0,0,4,1,0,2503425,2022
05/19/2022,away,15860,418,Michigan,9,True,6,9,-3,loss,6 - 9,5288955,587,1,0,2.0,0.0,0,0,0,1,2,0,7,5,0,0,0,0,0,1,0,0,0,0,0,27,2,1,0,0,0,5,1,0,2503425,2022
05/21/2022,away,15860,418,Michigan,9,True,18,12,6,win,18 - 12,5289555,587,1,0,1.0,0.0,4,3,1,0,1,0,8,8,0,0,0,0,0,0,0,2,2,0,0,24,1,1,0,0,0,2,0,0,2503425,2022
05/29/2022,home,15860,418,Michigan,9,True,4,10,-6,loss,4 - 10,5290611,587,1,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,7,0,0,2503425,2022
