App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,4.1,3,0,0,1,3,0,16,15,0,0,0,0,0,0,0,2,0,0,0,61,4,4,0,0,0,2,0,02/15/2015,home,12080,466,Nevada,9,True,2,3,-1,loss,405431,2,1547042,2015
0,0,2.0,2,2,2,1,2,0,11,9,0,0,0,1,0,1,0,0,0,0,0,44,3,1,0,0,0,2,1,02/22/2015,away,12080,536,UTRGV,9,True,3,4,-1,loss,406200,2,1547042,2015
0,0,4.0,1,0,0,0,5,0,13,12,0,0,0,0,0,1,0,1,0,0,0,52,3,2,0,0,0,6,1,03/03/2015,away,12080,700,Texas Tech,16,True,5,6,-1,loss,407374,2,1547042,2015
0,0,1.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,4,1,03/06/2015,home,12080,483,Nicholls,9,True,3,2,1,win,407645,2,1547042,2015
0,0,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,5,0,03/14/2015,away,12080,655,Southeastern La.,9,True,9,2,7,win,409710,2,1547042,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,6,1,03/18/2015,home,12080,6,Alabama A&M,9,True,6,3,3,win,411013,2,1547042,2015
0,0,1.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,3,0,03/20/2015,home,12080,402,McNeese,9,True,5,0,5,win,411355,2,1547042,2015
0,0,1.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,1,03/24/2015,home,12080,1045,DBU,9,True,6,11,-5,loss,412700,2,1547042,2015
0,1,4.0,5,2,2,0,3,0,17,17,0,0,0,1,0,0,0,0,0,0,0,55,4,5,0,0,0,1,0,03/29/2015,away,12080,346,Lamar University,9,True,5,4,1,win,413872,2,1547042,2015
0,0,2.0,1,1,1,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,27,3,1,0,0,1,2,1,04/04/2015,away,12080,287,Houston Christian,9,True,3,1,2,win,415612,2,1547042,2015
0,0,0.2,0,0,0,1,2,0,3,2,0,0,0,0,0,0,1,2,0,0,0,13,0,0,0,0,0,3,0,04/06/2015,home,12080,698,TCU,9,True,3,4,-1,loss,416377,2,1547042,2015
0,0,0.1,2,1,1,2,0,0,5,2,1,0,0,0,0,0,2,0,0,1,0,5,1,0,0,1,0,4,0,04/10/2015,away,12080,26172,A&M-Corpus Christi,9,True,4,5,-1,loss,416969,2,1547042,2015
0,0,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,5,2,04/12/2015,away,12080,26172,A&M-Corpus Christi,9,True,1,8,-7,loss,417981,2,1547042,2015
0,0,2.0,2,1,1,1,1,0,9,8,1,0,0,0,0,0,1,0,0,0,0,35,3,2,0,1,0,2,0,04/15/2015,away,12080,697,Texas A&M,9,True,2,3,-1,loss,418850,2,1547042,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,3,0,04/19/2015,home,12080,624,Sam Houston,10,True,3,2,1,win,420374,2,1547042,2015
0,0,2.0,1,0,0,1,3,0,8,7,0,0,0,1,0,0,0,1,0,0,0,39,3,0,0,0,0,2,0,04/21/2015,neutral,12080,700,Texas Tech,9,True,2,10,-8,loss,420994,2,1547042,2015
0,0,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,4,0,05/08/2015,home,12080,508,Northwestern St.,12,True,5,6,-1,loss,424726,2,1547042,2015
0,0,1.0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,2,2,1,1,14,0,1,0,0,0,2,0,05/10/2015,home,12080,508,Northwestern St.,9,True,4,6,-2,loss,425203,2,1547042,2015
0,0,1.0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,14,1,1,0,0,0,4,0,05/12/2015,away,12080,698,TCU,9,True,2,8,-6,loss,425283,2,1547042,2015
0,0,1.0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,11,2,1,1,0,0,4,0,05/14/2015,home,12080,2743,UIW,12,True,4,3,1,win,425484,2,1547042,2015
0,0,2.0,1,0,0,0,2,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,3,1,05/16/2015,home,12080,2743,UIW,9,True,8,9,-1,loss,425840,2,1547042,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,1,05/19/2015,away,12080,28,Arizona St.,9,True,1,4,-3,loss,425959,2,1547042,2015
0,0,2.0,1,0,0,1,1,0,9,7,0,0,0,0,0,1,0,0,0,0,0,42,3,2,0,0,1,3,0,05/23/2015,home,12080,277,Hawaii,9,True,7,4,3,win,426272,2,1547042,2015
