date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/14/2014,away,11620,90,Cal Poly,9,True,0,3,-3,loss,0 - 3,586872,327,1,1.2,3,0,0,2,0,0,10,8,0,0,0,0,0,0,0,3,3,0,0,38,1,4,0,0,0,3,0,1527080,2014
02/18/2014,away,11620,629,San Francisco,9,True,6,7,-1,loss,6 - 7,587574,327,1,1.1,5,3,3,0,2,0,9,8,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,1527080,2014
02/21/2014,away,11620,610,Saint Mary's (CA),9,True,9,4,5,win,9 - 4,587798,327,1,1.0,2,1,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,4,1,1527080,2014
02/23/2014,away,11620,610,Saint Mary's (CA),9,True,3,7,-4,loss,3 - 7,588501,327,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,4,1,1527080,2014
03/01/2014,home,11620,669,Missouri St.,9,True,8,3,5,win,8 - 3,589530,327,1,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,2,0,1527080,2014
03/08/2014,home,11620,312,Iowa,9,True,5,2,3,win,5 - 2,590568,327,1,1.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,2,2,0,0,29,2,1,0,0,0,2,0,1527080,2014
03/09/2014,home,11620,312,Iowa,9,True,12,8,4,win,12 - 8,591086,327,1,0.2,3,1,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,6,0,1527080,2014
03/15/2014,home,11620,502,Northern Colo.,9,True,11,0,11,win,11 - 0,592876,327,1,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,2,0,1527080,2014
03/18/2014,home,11620,721,Air Force,9,True,17,2,15,win,17 - 2,593549,327,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,3,0,1527080,2014
03/19/2014,home,11620,721,Air Force,9,True,4,0,4,win,4 - 0,593774,327,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0,3,0,1527080,2014
03/21/2014,away,11620,522,Oklahoma,9,True,4,11,-7,loss,4 - 11,594060,327,1,2.1,3,3,3,2,0,0,12,10,2,0,1,0,1,0,0,2,2,0,0,35,3,4,0,0,0,3,0,1527080,2014
04/01/2014,away,11620,464,Omaha,10,True,5,6,-1,loss,5 - 6,597294,327,1,2.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,1527080,2014
04/05/2014,home,11620,328,Kansas,9,True,3,6,-3,loss,3 - 6,597868,327,1,3.1,3,1,1,0,3,0,13,13,2,0,0,0,0,0,0,2,1,0,0,42,2,5,0,0,0,2,1,1527080,2014
04/09/2014,away,11620,463,Nebraska,9,True,10,6,4,win,10 - 6,599506,327,1,3.0,4,1,1,0,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,32,4,3,1,0,0,2,1,1527080,2014
04/12/2014,away,11620,700,Texas Tech,9,True,4,7,-3,loss,4 - 7,600136,327,1,2.0,1,0,0,1,1,0,8,6,0,0,0,0,0,0,0,1,1,1,0,30,4,1,0,0,0,2,0,1527080,2014
04/15/2014,away,11620,463,Nebraska,9,True,5,14,-9,loss,5 - 14,601349,327,1,1.1,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,21,3,0,0,0,0,4,0,1527080,2014
04/18/2014,home,11620,51,Baylor,9,True,6,4,2,win,6 - 4,601902,327,1,3.0,2,1,1,0,4,0,12,11,0,1,0,0,0,0,0,0,0,0,1,46,4,1,0,0,0,2,2,1527080,2014
04/21/2014,home,11620,94,CSU Bakersfield,9,True,2,5,-3,loss,2 - 5,603160,327,1,1.0,3,2,1,1,1,0,7,5,0,0,0,0,0,0,1,1,1,1,0,25,2,0,0,1,0,2,0,1527080,2014
04/26/2014,away,11620,768,West Virginia,9,True,5,6,-1,loss,5 - 6,604301,327,1,5.1,5,1,1,0,1,0,20,19,2,0,0,0,0,0,0,3,2,0,1,62,7,7,0,0,0,2,1,1527080,2014
05/03/2014,away,11620,698,TCU,9,True,1,3,-2,loss,1 - 3,606031,327,1,1.2,2,0,0,1,0,0,9,7,0,1,0,0,0,1,0,2,2,0,0,35,1,4,0,0,0,2,0,1527080,2014
05/06/2014,away,11620,782,Wichita St.,9,True,10,4,6,win,10 - 4,606896,327,1,3.0,1,1,1,2,3,0,11,8,0,0,0,0,0,0,0,0,0,0,1,53,0,5,1,0,0,1,1,1527080,2014
05/10/2014,home,11620,521,Oklahoma St.,9,True,4,6,-2,loss,4 - 6,607405,327,1,2.1,2,0,0,1,1,0,10,8,0,0,0,0,0,0,1,1,0,1,0,26,2,4,0,0,0,3,1,1527080,2014
05/18/2014,home,11620,703,Texas,10,True,8,9,-1,loss,8 - 9,608416,327,1,5.2,7,5,4,1,3,0,26,23,0,0,1,0,0,1,0,0,0,1,0,85,7,6,0,0,0,1,0,1527080,2014
