App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.1,0.0,2,2,2,2,0,0,12,9,1,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,2,0,0,03/05/2022,neutral,15860,390,Mary Washington,9,True,5,8,-3,loss,2261239,382,2329710,2022
1,0,1.2,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,03/08/2022,neutral,15860,11839,Pitt.-Greensburg,9,True,9,7,2,win,2171231,382,2329710,2022
1,1,3.0,0.0,7,5,5,0,1,0,16,16,1,0,0,1,0,0,0,0,0,0,0,0,6,2,0,1,0,1,0,0,03/19/2022,home,15860,319,New Jersey City,9,True,4,12,-8,loss,2173541,382,2329710,2022
1,0,0.2,0.0,2,1,1,1,0,0,6,5,0,0,0,0,0,0,1,0,0,0,0,9,1,1,0,0,0,4,0,0,03/27/2022,away,15860,1340,St. Joseph's (L.I.),9,True,4,8,-4,loss,2185803,382,2329710,2022
1,1,5.2,0.0,4,5,5,3,2,0,27,23,0,0,0,1,0,1,0,0,0,0,0,82,8,7,0,1,0,1,1,0,04/04/2022,home,15860,478,SUNY Maritime,9,True,3,5,-2,loss,2187339,382,2329710,2022
1,1,4.0,0.0,3,2,1,0,2,0,16,16,2,0,0,0,0,0,0,0,0,0,0,47,3,7,0,0,0,1,0,0,04/09/2022,away,15860,30072,St. Joseph's (Brkln),9,True,9,3,6,win,2186485,382,2329710,2022
1,0,1.0,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,04/13/2022,away,15860,221,FDU-Florham,9,True,9,5,4,win,2178906,382,2329710,2022
1,0,1.0,0.0,1,0,0,0,1,0,6,3,0,0,0,0,0,2,0,0,0,1,0,21,2,0,0,0,0,2,0,0,04/20/2022,away,15860,200,Eastern Conn. St.,9,True,1,3,-2,loss,2268860,382,2329710,2022
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,2,0,0,04/23/2022,away,15860,30029,Purchase,9,True,1,3,-2,loss,2180990,382,2329710,2022
1,0,0.2,0.0,0,1,1,1,0,0,3,2,0,0,0,0,1,0,0,2,0,0,0,15,0,2,0,0,0,2,0,0,04/23/2022,away,15860,30029,Purchase,9,True,2,1,1,win,2186369,382,2329710,2022
1,0,2.1,0.0,5,2,2,0,0,0,12,11,2,0,1,0,0,0,0,0,0,0,1,27,2,5,0,0,0,2,0,0,05/01/2022,home,15860,724,Merchant Marine,9,True,10,12,-2,loss,2182755,382,2329710,2022
