date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,483,Nicholls,9,True,3,7,-4,loss,3 - 7,4707750,659,1,1.0,0,2,1,1,0,0,0,5,5,1,0,0,0,1,0,0,0,0,0,0,13,1,2,0,0,0,4,0,2119963,2019
03/02/2019,home,14781,771,Western Ill.,9,True,16,1,15,win,16 - 1,4720243,659,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,18,2,0,0,0,0,4,1,2119963,2019
03/09/2019,home,14781,503,NIU,9,True,2,17,-15,loss,2 - 17,4728720,659,1,1.1,0,2,0,0,1,2,0,7,5,0,0,0,0,1,0,0,1,0,0,0,38,0,1,0,0,0,3,0,2119963,2019
03/10/2019,home,14781,503,NIU,9,True,8,6,2,win,8 - 6,4729684,659,1,2.0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,3,2,0,0,20,2,3,0,0,0,4,0,2119963,2019
03/13/2019,home,14781,654,Southeast Mo. St.,9,True,4,1,3,win,4 - 1,4733316,659,1,1.0,0,1,1,1,1,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,19,0,2,0,0,0,5,1,2119963,2019
03/17/2019,away,14781,301,Illinois,9,True,5,14,-9,loss,5 - 14,4739041,659,1,0.1,0,1,3,3,2,0,0,4,2,0,0,0,0,1,0,0,2,0,0,0,17,1,0,0,0,0,3,0,2119963,2019
03/26/2019,home,14781,14927,Belmont,9,True,10,4,6,win,10 - 4,4749377,659,1,1.0,0,2,3,3,3,1,0,7,4,1,0,0,1,2,0,0,0,0,0,0,41,1,0,0,0,0,4,0,2119963,2019
03/29/2019,away,14781,87,Butler,9,True,4,5,-1,loss,4 - 5,4751688,659,1,1.1,0,1,0,0,1,3,0,6,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2119963,2019
04/05/2019,home,14781,669,Missouri St.,9,True,5,10,-5,loss,5 - 10,4759530,659,1,2.0,0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,3,3,0,0,22,3,1,0,0,0,3,0,2119963,2019
04/06/2019,home,14781,669,Missouri St.,10,True,4,13,-9,loss,4 - 13,4760732,659,1,2.0,0,4,4,4,2,0,0,11,8,0,0,0,0,0,0,0,1,1,1,0,46,2,3,0,0,0,2,0,2119963,2019
04/13/2019,away,14781,72,Bradley,9,True,1,7,-6,loss,1 - 7,4769218,659,1,1.0,0,0,2,2,4,1,0,8,3,0,0,0,0,0,1,0,2,1,0,0,39,1,1,0,0,0,2,0,2119963,2019
04/16/2019,away,14781,43,Austin Peay,9,True,9,12,-3,loss,9 - 12,4772158,659,1,2.0,0,2,1,1,0,2,0,9,8,0,1,0,0,0,1,0,0,0,0,0,41,2,2,0,0,0,2,1,2119963,2019
04/19/2019,home,14781,299,Illinois St.,9,True,4,7,-3,loss,4 - 7,4776868,659,1,2.2,0,2,0,0,0,1,0,9,8,0,0,0,0,0,1,0,2,0,0,0,33,4,0,0,0,0,3,0,2119963,2019
04/21/2019,home,14781,299,Illinois St.,9,True,4,8,-4,loss,4 - 8,4776968,659,1,1.1,0,3,1,1,1,2,0,8,7,0,0,0,0,0,0,0,2,0,0,0,30,2,0,0,0,0,3,1,2119963,2019
04/27/2019,away,14781,305,Indiana St.,9,True,2,7,-5,loss,2 - 7,4781372,659,1,1.0,0,1,0,0,1,0,0,5,4,0,0,0,0,2,0,0,0,0,0,0,23,0,3,0,0,0,3,0,2119963,2019
05/01/2019,home,14781,454,Murray St.,9,True,8,3,5,win,8 - 3,4785331,659,1,0.1,0,1,2,2,1,1,0,4,2,1,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,4,0,2119963,2019
05/12/2019,away,14781,735,Valparaiso,9,True,1,4,-3,loss,1 - 4,4791086,659,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,4,0,2119963,2019
05/14/2019,home,14781,609,Saint Louis,9,True,19,8,11,win,19 - 8,4791634,659,1,0.0,0,0,3,3,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2119963,2019
05/17/2019,home,14781,1045,DBU,9,True,6,11,-5,loss,6 - 11,4792241,659,1,3.0,0,2,3,3,1,4,0,13,11,1,0,0,1,0,1,0,0,0,0,0,46,2,3,0,0,0,3,2,2119963,2019
