date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,234,Florida St.,9,True,4,10,-6,loss,4 - 10,5230090,317,1,1,2.0,0.0,4,4,4,1,2,0,12,10,3,0,0,0,0,1,0,0,0,0,0,50,1,3,0,1,0,1,0,0,2486610,2022
02/27/2022,home,15860,222,Fairleigh Dickinson,9,True,15,5,10,win,15 - 5,5218554,317,1,1,5.0,0.0,4,3,3,1,3,0,21,16,0,0,0,1,2,2,0,0,0,1,1,82,7,3,1,0,0,1,1,1,2486610,2022
03/05/2022,home,15860,562,Quinnipiac,9,True,6,4,2,win,6 - 4,5224794,317,1,1,4.2,0.0,3,3,3,2,7,0,19,15,0,0,0,0,0,2,0,0,0,0,0,78,2,3,0,0,0,1,1,0,2486610,2022
03/11/2022,away,15860,444,Morehead St.,9,True,5,14,-9,loss,5 - 14,5231243,317,1,1,2.0,0.0,7,6,6,3,1,0,15,12,1,0,0,1,0,0,0,0,0,0,0,56,1,3,0,1,0,1,0,0,2486610,2022
03/20/2022,away,15860,792,Winthrop,11,True,10,8,2,win,10 - 8,5241426,317,1,0,2.2,0.0,0,0,0,2,5,0,10,7,0,0,0,0,0,0,1,3,1,1,0,51,1,2,1,0,0,8,2,0,2486610,2022
03/29/2022,home,15860,363,Longwood,11,True,7,6,1,win,7 - 6,5249675,317,1,0,1.0,0.0,1,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,11,3,0,0,0,0,6,0,0,2486610,2022
04/02/2022,home,15860,1068,Elon,9,True,8,4,4,win,8 - 4,5253788,317,1,0,1.0,0.0,1,1,1,1,2,0,5,3,0,0,0,0,1,0,0,0,0,0,1,23,0,1,0,0,0,3,0,0,2486610,2022
04/10/2022,away,15860,1014,Col. of Charleston,9,True,6,7,-1,loss,6 - 7,5260997,317,1,0,2.2,0.0,2,1,1,1,3,0,12,10,0,0,0,0,0,1,0,2,0,0,0,46,0,5,0,1,0,3,1,0,2486610,2022
04/13/2022,home,15860,392,Maryland,9,True,7,8,-1,loss,7 - 8,5264006,317,1,0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,13,1,2,0,1,0,6,0,0,2486610,2022
04/22/2022,home,15860,786,William & Mary,10,True,5,4,1,win,5 - 4,5271422,317,1,0,1.0,0.0,0,0,0,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,3,0,0,2486610,2022
05/13/2022,away,15860,283,Hofstra,9,True,4,6,-2,loss,4 - 6,5288460,317,1,0,0.1,0.0,4,1,1,0,1,0,5,5,1,0,0,0,0,0,0,1,1,0,0,16,0,0,0,0,0,3,0,0,2486610,2022
