App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,1,2,2,2,2,0,6,4,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,0,0,4,1,0,02/25/2024,away,16580,575,Richmond,9,True,8,9,-1,loss,4527246,450,2809728,2024,1
1,0,1.1,0.0,2,3,3,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,25,1,2,0,0,0,2,0,0,03/15/2024,home,16580,596,St. Bonaventure,9,True,6,7,-1,loss,4531010,450,2809728,2024,1
1,0,0.2,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,6,0,0,03/16/2024,home,16580,596,St. Bonaventure,9,True,6,8,-2,loss,5253866,450,2809728,2024,1
1,0,0.1,0.0,3,5,1,2,1,0,8,5,0,0,0,0,0,1,0,1,1,0,0,35,0,0,0,0,0,4,1,0,03/19/2024,away,16580,165,Coppin St.,9,True,17,16,1,win,4531951,450,2809728,2024,1
1,0,1.1,0.0,1,3,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,3,1,0,03/24/2024,away,16580,381,Manhattan,9,True,9,7,2,win,5255435,450,2809728,2024,1
1,0,1.0,0.0,4,4,4,2,1,0,9,7,3,0,1,0,1,0,0,0,0,0,0,29,0,2,0,0,0,2,0,0,03/26/2024,home,16580,83,Bucknell,9,True,14,16,-2,loss,4533414,450,2809728,2024,1
1,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,7,1,0,0,0,0,3,0,0,03/29/2024,away,16580,551,Portland,9,True,0,4,-4,loss,4533854,450,2809728,2024,1
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,2,0,0,04/06/2024,home,16580,386,Marist,10,True,1,4,-3,loss,5281271,450,2809728,2024,1
1,0,2.0,0.0,2,1,0,1,1,0,10,7,0,0,0,0,0,0,0,0,0,1,1,36,0,5,0,1,0,5,1,0,04/10/2024,away,16580,83,Bucknell,9,True,2,3,-1,loss,4536530,450,2809728,2024,1
1,0,1.1,0.0,3,2,2,1,2,0,8,7,0,0,0,0,0,0,0,1,0,0,0,28,1,1,0,0,0,3,1,0,04/13/2024,away,16580,482,Niagara,9,True,13,15,-2,loss,4537300,450,2809728,2024,1
1,0,1.0,0.0,4,2,2,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,3,0,0,04/20/2024,home,16580,220,Fairfield,9,True,13,24,-11,loss,4538721,450,2809728,2024,1
1,0,3.0,0.0,2,0,0,0,4,0,11,11,0,0,0,0,0,0,0,3,2,0,0,43,1,4,0,0,0,3,1,0,04/23/2024,home,16580,726,Navy,9,True,10,6,4,win,5284254,450,2809728,2024,1
1,0,2.0,0.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,23,2,2,0,0,0,3,1,0,04/27/2024,away,16580,310,Iona,9,True,6,5,1,win,4539920,450,2809728,2024,1
1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,3,1,0,05/03/2024,home,16580,576,Rider,9,True,5,3,2,win,5289032,450,2809728,2024,1
1,0,1.2,0.0,1,1,1,1,2,0,7,6,1,0,0,0,0,0,0,0,0,0,0,30,2,1,1,0,0,2,0,0,05/03/2024,home,16580,576,Rider,9,True,11,10,1,win,5289124,450,2809728,2024,1
