date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/27/2016,home,12360,482,Niagara,9,True,10,6,4,win,10 - 6,294092,489,0,1,6.0,0.0,5,4,4,1,6,0,25,24,2,0,0,1,1,0,0,0,0,0,0,97,8,4,1,0,0,1,3,1771397,2016
03/05/2016,home,12360,471,NJIT,9,True,6,5,1,win,6 - 5,295579,489,0,1,4.2,0.0,6,4,4,2,6,0,24,20,2,0,0,0,1,1,0,0,0,1,0,91,4,4,0,0,0,1,4,1771397,2016
03/12/2016,away,12360,488,N.C. A&T,9,True,2,15,-13,loss,2 - 15,297288,489,0,1,5.0,0.0,11,6,3,0,4,0,26,25,2,0,0,0,0,0,0,0,0,1,0,85,7,3,0,1,0,1,0,1771397,2016
03/19/2016,home,12360,61,Bethune-Cookman,9,True,4,13,-9,loss,4 - 13,299239,489,0,0,2.2,0.0,3,2,2,1,3,0,14,11,0,0,0,2,0,1,0,2,2,0,1,53,3,2,0,0,0,3,0,1771397,2016
03/22/2016,home,12360,115,Campbell,9,True,11,15,-4,loss,11 - 15,300120,489,0,0,1.1,0.0,4,4,4,0,2,0,9,8,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1771397,2016
03/29/2016,home,12360,19651,High Point,9,True,14,1,13,win,14 - 1,301902,489,0,1,7.0,0.0,6,1,1,0,9,0,27,26,0,0,1,1,2,1,0,0,0,0,0,105,7,4,1,0,0,1,1,1771397,2016
04/05/2016,away,12360,363,Longwood,9,True,7,4,3,win,7 - 4,303645,489,0,1,5.0,0.0,7,3,3,3,4,0,25,21,0,0,0,0,2,1,0,0,0,0,0,96,8,1,1,0,0,1,2,1771397,2016
04/13/2016,away,12360,193,Duke,9,True,0,3,-3,loss,0 - 3,305686,489,0,1,6.0,0.0,5,2,2,3,5,0,25,21,2,0,0,0,0,1,0,0,0,0,0,95,4,6,0,1,0,1,1,1771397,2016
04/19/2016,home,12360,363,Longwood,9,True,5,3,2,win,5 - 3,307628,489,0,1,4.0,0.0,7,3,1,2,6,0,22,19,1,0,0,0,0,1,0,0,0,0,0,93,5,0,0,0,0,1,1,1771397,2016
04/26/2016,away,12360,1068,Elon,9,True,4,9,-5,loss,4 - 9,309695,489,0,1,3.2,0.0,5,3,3,2,2,0,19,16,0,1,0,0,1,0,0,0,0,1,0,65,5,4,0,1,0,1,1,1771397,2016
05/01/2016,away,12360,632,Savannah St.,9,True,0,2,-2,loss,0 - 2,311039,489,0,1,3.0,0.0,2,1,1,1,3,0,13,10,0,1,0,0,1,2,0,0,0,0,0,0,2,3,0,1,0,1,0,1771397,2016
05/11/2016,home,12360,48,Charleston So.,9,True,0,1,-1,loss,0 - 1,312729,489,0,1,7.0,0.0,3,1,0,2,3,0,26,23,1,0,0,0,0,1,0,0,0,0,0,93,10,7,0,1,0,1,1,1771397,2016
05/20/2016,home,12360,228,Florida A&M,9,True,2,10,-8,loss,2 - 10,313893,489,0,1,2.1,0.0,7,6,5,1,1,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,1771397,2016
