date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2014,away,11620,28755,FGCU,9,True,6,5,1,win,6 - 5,587183,572,1,6.0,6,3,1,1,2,0,26,23,3,0,0,1,0,0,0,0,0,1,1,0,9,5,1,0,0,1,0,1424098,2014
02/23/2014,away,11620,1014,Col. of Charleston,9,True,4,7,-3,loss,4 - 7,588530,572,1,4.0,6,3,3,2,2,0,19,16,0,3,0,0,0,0,0,0,0,0,1,0,6,3,0,1,0,1,0,1424098,2014
03/02/2014,home,11620,388,Marshall,9,True,6,5,1,win,6 - 5,589855,572,1,4.0,7,3,2,1,6,0,21,19,1,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,1,2,1424098,2014
03/11/2014,home,11620,368,UMass Lowell,9,True,4,8,-4,loss,4 - 8,591669,572,1,1.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1424098,2014
03/16/2014,away,11620,651,South Fla.,9,True,16,13,3,win,16 - 13,593251,572,1,4.0,8,6,6,2,5,0,22,19,1,1,0,3,1,0,0,0,0,0,1,0,2,5,0,0,0,1,0,1424098,2014
03/23/2014,home,11620,609,Saint Louis,9,True,1,3,-2,loss,1 - 3,595334,572,1,6.1,4,1,0,2,4,0,26,21,0,0,0,2,1,2,0,0,0,1,0,0,9,5,0,0,0,1,2,1424098,2014
04/01/2014,home,11620,500,Northeastern,9,True,0,6,-6,loss,0 - 6,597280,572,1,1.2,3,4,4,3,1,0,10,7,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1424098,2014
04/06/2014,home,11620,236,Fordham,9,True,2,0,2,win,2 - 0,599036,572,1,9.0,1,0,0,4,10,1,32,26,0,0,0,0,0,1,0,0,0,1,0,0,6,10,1,0,0,1,4,1424098,2014
04/12/2014,away,11620,175,Dayton,9,True,0,1,-1,loss,0 - 1,600165,572,1,7.0,4,1,0,1,2,0,25,22,1,0,0,0,0,1,0,0,0,0,1,0,4,12,0,1,0,1,0,1424098,2014
04/19/2014,home,11620,248,George Mason,9,True,0,7,-7,loss,0 - 7,603015,572,1,5.2,7,2,2,4,4,0,28,22,2,0,0,1,0,0,0,0,0,2,0,0,8,5,0,1,0,1,0,1424098,2014
04/26/2014,home,11620,740,VCU,9,True,2,5,-3,loss,2 - 5,604882,572,1,7.0,6,4,4,1,8,0,29,27,1,0,0,0,0,1,0,0,0,0,0,102,3,10,0,1,0,1,4,1424098,2014
05/03/2014,away,11620,596,St. Bonaventure,10,True,3,2,1,win,3 - 2,606489,572,1,7.1,5,1,1,4,6,0,31,26,1,0,0,0,1,1,0,0,0,0,0,0,10,4,0,0,0,1,1,1424098,2014
05/09/2014,away,11620,249,George Washington,14,True,6,7,-1,loss,6 - 7,607195,572,1,6.2,6,4,4,1,2,0,26,24,1,0,0,0,0,1,0,0,0,0,0,87,10,6,0,0,0,1,1,1424098,2014
05/15/2014,home,11620,575,Richmond,9,True,6,5,1,win,6 - 5,607962,572,1,8.0,7,5,5,4,11,0,34,30,1,1,0,1,0,0,0,0,0,0,0,0,6,6,1,0,0,1,2,1424098,2014
