date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,away,15580,173,Davidson,9,True,8,14,-6,loss,8 - 14,5004074,444,1,3.2,0,2,2,2,1,4,0,14,13,0,1,0,0,1,0,0,3,0,0,0,55,3,4,0,0,0,3,1,0,1992637,2021
02/26/2021,away,15580,519,Ohio,11,True,3,1,2,win,3 - 1,5008550,444,1,1.2,0,1,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1992637,2021
03/02/2021,away,15580,367,Louisville,9,True,5,2,3,win,5 - 2,5012681,444,1,1.1,0,3,1,1,0,2,0,7,6,1,0,0,0,0,1,0,0,0,0,0,27,0,1,0,0,0,6,0,1,1992637,2021
03/05/2021,away,15580,388,Marshall,9,True,1,3,-2,loss,1 - 3,5014895,444,1,1.2,0,1,0,0,3,2,0,8,4,1,0,0,0,0,0,0,2,2,0,1,41,0,2,0,0,0,2,0,0,1992637,2021
03/06/2021,home,15580,388,Marshall,9,True,13,10,3,win,13 - 10,5017279,444,1,0.2,0,1,1,1,0,1,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1992637,2021
03/07/2021,away,15580,388,Marshall,9,True,6,2,4,win,6 - 2,5017838,444,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,9,0,2,0,0,0,2,0,0,1992637,2021
03/09/2021,home,15580,519,Ohio,9,True,12,9,3,win,12 - 9,5019931,444,1,2.1,0,1,0,0,2,3,0,10,8,0,0,0,0,0,0,0,1,0,0,0,43,2,2,1,0,0,3,2,0,1992637,2021
03/12/2021,home,15580,202,Eastern Ky.,9,True,5,2,3,win,5 - 2,5022236,444,1,1.0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,1,4,0,0,1992637,2021
03/13/2021,home,15580,202,Eastern Ky.,9,True,0,11,-11,loss,0 - 11,5024347,444,1,0.0,0,1,5,5,3,0,0,5,1,0,0,0,1,0,1,0,2,2,0,0,22,0,0,0,0,0,5,0,0,1992637,2021
03/17/2021,away,15580,768,West Virginia,9,True,2,4,-2,loss,2 - 4,5028538,444,1,3.0,0,1,1,1,1,4,0,11,10,0,0,0,1,0,0,0,0,0,0,0,41,0,5,0,0,0,3,1,0,1992637,2021
03/20/2021,away,15580,485,Norfolk St.,9,True,5,1,4,win,5 - 1,5032003,444,1,2.0,0,1,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1992637,2021
03/21/2021,away,15580,485,Norfolk St.,9,True,10,2,8,win,10 - 2,5032518,444,1,2.0,0,3,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1992637,2021
04/02/2021,home,15580,660,SIUE,9,True,13,10,3,win,13 - 10,5044248,444,1,1.2,0,2,1,1,1,2,0,8,7,0,0,0,1,0,0,0,0,0,0,0,29,1,2,0,0,1,3,1,0,1992637,2021
04/03/2021,home,15580,660,SIUE,9,True,13,8,5,win,13 - 8,5046635,444,1,1.2,0,1,1,1,0,1,0,6,6,0,0,0,1,0,0,0,1,1,0,0,17,1,3,0,0,0,4,0,0,1992637,2021
04/06/2021,away,15580,175,Dayton,9,True,10,7,3,win,10 - 7,5049132,444,1,1.1,0,2,2,2,2,2,0,9,7,0,0,0,1,1,0,0,1,1,0,0,44,0,3,0,0,0,6,0,0,1992637,2021
04/09/2021,away,15580,43,Austin Peay,9,True,14,9,5,win,14 - 9,5054513,444,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,5,0,0,1992637,2021
04/09/2021,away,15580,43,Austin Peay,9,True,12,1,11,win,12 - 1,5051116,444,1,2.0,0,2,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,39,0,4,0,0,1,2,0,0,1992637,2021
04/16/2021,home,15580,201,Eastern Ill.,9,True,7,4,3,win,7 - 4,5057281,444,1,2.0,0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,1,3,0,0,1992637,2021
04/17/2021,home,15580,201,Eastern Ill.,9,True,6,8,-2,loss,6 - 8,5058067,444,1,1.2,0,2,3,3,1,0,0,9,7,0,0,0,1,0,1,0,2,0,0,0,24,2,3,0,1,0,6,0,0,1992637,2021
