App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.0,0.0,2,0,0,1,2,0,9,8,1,0,0,0,0,0,0,3,3,0,0,0,0,4,1,0,0,4,0,0,02/21/2021,home,15580,1071,Emporia St.,9,True,11,10,1,win,2025777,2720,2472127,2021
1,0,3.2,0.0,8,3,3,0,2,0,16,15,2,0,0,0,0,0,0,1,0,1,0,0,4,2,0,0,0,2,0,1,03/06/2021,home,15580,568,Regis (CO),9,True,6,9,-3,loss,2024414,2720,2472127,2021
1,0,0.0,0.0,2,4,2,1,0,0,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,03/07/2021,home,15580,568,Regis (CO),12,True,6,14,-8,loss,2017452,2720,2472127,2021
1,0,1.2,0.0,3,2,2,1,1,0,10,8,1,0,0,0,1,1,0,2,1,0,0,0,2,2,0,0,0,3,0,0,03/11/2021,away,15580,413,MSU Denver,9,True,10,12,-2,loss,2017809,2720,2472127,2021
1,0,1.1,0.0,0,1,0,2,0,0,5,3,0,0,0,0,0,0,0,2,0,0,0,14,1,2,0,0,0,3,0,0,03/20/2021,away,15580,155,Colo. Sch. of Mines,9,True,7,6,1,win,2024482,2720,2472127,2021
1,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,03/26/2021,neutral,15580,11403,Colo. Christian,9,True,10,3,7,win,2019135,2720,2472127,2021
1,0,2.0,0.0,3,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,04/01/2021,home,15580,929,Adams St.,9,True,6,12,-6,loss,2019702,2720,2472127,2021
1,0,1.1,0.0,3,3,3,2,0,0,9,7,1,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,04/09/2021,away,15580,8577,N.M. Highlands,9,True,3,8,-5,loss,2020457,2720,2472127,2021
1,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,0,3,0,0,04/24/2021,home,15580,11403,Colo. Christian,8,True,4,5,-1,loss,2022050,2720,2472127,2021
1,0,3.0,0.0,3,2,2,1,2,0,13,10,0,0,0,0,1,0,0,0,0,1,1,0,1,6,1,0,0,2,1,0,05/09/2021,home,15580,11416,Colorado Mesa,9,True,9,6,3,win,2023378,2720,2472127,2021
1,0,0.2,0.0,1,2,2,1,0,0,4,3,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,05/12/2021,home,15580,11403,Colo. Christian,9,True,3,7,-4,loss,2022226,2720,2472127,2021
