App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,player_id,division
1,,1.0,,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,3,3,0,0,2,0,0,0,0,5,0,04/23/2014,home,11620,439,Monmouth,9,True,2,9,-7,loss,603640,342,1425110,2014,,2 - 9,1425110.0,1.0
1,,2.2,,1,0,0,0,4,0,10,10,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0,0,3,2,04/26/2014,away,11620,352,Lehigh,9,True,2,4,-2,loss,604699,342,1425110,2014,,2 - 4,1425110.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,04/27/2014,away,11620,352,Lehigh,9,True,2,1,1,win,605130,342,1425110,2014,,2 - 1,1425110.0,1.0
1,,2.0,,3,1,0,0,0,0,8,7,0,0,0,0,0,0,0,2,2,1,0,5,0,1,0,0,4,0,05/04/2014,home,11620,489,N.C. Central,9,True,7,6,1,win,606580,342,1425110,2014,,7 - 6,1425110.0,1.0
1,,0.2,,4,3,3,2,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,03/01/2014,away,11620,2743,UIW,9,True,9,7,2,win,589639,361,1425175,2014,,9 - 7,1425175.0,1.0
1,,1.0,,2,1,1,0,2,0,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,03/09/2014,home,11620,813,Yale,9,True,10,7,3,win,591314,361,1425175,2014,,10 - 7,1425175.0,1.0
1,,0.2,,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,3,0,03/14/2014,home,11620,509,Northwestern,9,True,9,4,5,win,592456,361,1425175,2014,,9 - 4,1425175.0,1.0
1,,1.0,,2,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,03/21/2014,away,11620,477,New York Tech,9,True,10,3,7,win,594356,361,1425175,2014,,10 - 3,1425175.0,1.0
1,,0.2,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,0,03/22/2014,home,11620,477,New York Tech,9,True,6,10,-4,loss,594576,361,1425175,2014,,6 - 10,1425175.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,03/28/2014,home,11620,471,NJIT,9,True,6,5,1,win,595886,361,1425175,2014,,6 - 5,1425175.0,1.0
1,,2.2,,2,0,0,2,1,0,11,9,1,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,4,1,03/29/2014,home,11620,471,NJIT,9,True,11,10,1,win,596219,361,1425175,2014,,11 - 10,1425175.0,1.0
1,,1.0,,1,0,0,0,3,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,04/09/2014,away,11620,310,Iona,9,True,7,4,3,win,599419,361,1425175,2014,,7 - 4,1425175.0,1.0
1,,5.0,,4,2,2,0,2,0,19,19,1,0,1,0,0,0,0,0,0,0,0,4,9,0,0,1,3,1,04/13/2014,away,11620,450,Mount St. Mary's,9,True,23,11,12,win,600947,361,1425175,2014,,23 - 11,1425175.0,1.0
1,,0.1,,1,1,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,04/19/2014,home,11620,81,Bryant,9,True,6,7,-1,loss,602448,361,1425175,2014,,6 - 7,1425175.0,1.0
1,,7.0,,2,3,0,1,4,0,27,25,1,0,0,1,0,0,0,0,0,0,1,9,8,1,0,0,1,2,04/26/2014,away,11620,590,Sacred Heart,9,True,4,3,1,win,604890,361,1425175,2014,,4 - 3,1425175.0,1.0
1,,7.0,,5,3,3,1,3,0,25,23,1,0,0,1,0,0,0,0,0,1,0,9,7,1,0,0,1,1,05/03/2014,home,11620,222,Fairleigh Dickinson,9,True,4,3,1,win,606187,361,1425175,2014,,4 - 3,1425175.0,1.0
1,,5.0,,10,6,1,0,0,0,26,24,1,0,0,2,0,0,0,0,0,1,1,3,11,0,1,0,1,0,05/10/2014,away,11620,127,Central Conn. St.,9,True,0,6,-6,loss,607484,361,1425175,2014,,0 - 6,1425175.0,1.0
1,,3.0,,4,4,4,1,0,0,15,13,1,0,0,1,0,0,0,0,0,0,1,2,7,0,1,0,1,0,05/16/2014,away,11620,523,Old Dominion,9,True,3,7,-4,loss,608057,361,1425175,2014,,3 - 7,1425175.0,1.0
1,,1.1,,3,5,5,3,0,0,10,6,1,0,0,2,0,0,0,0,0,1,0,3,1,0,1,0,1,0,02/23/2014,away,11620,346,Lamar University,9,True,4,11,-7,loss,588503,361,1425178,2014,,4 - 11,1425178.0,1.0
1,,2.0,,2,1,0,3,0,0,10,7,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,03/07/2014,home,11620,299,Illinois St.,9,True,4,13,-9,loss,590478,361,1425178,2014,,4 - 13,1425178.0,1.0
1,,5.0,,8,2,2,0,3,0,23,23,2,0,0,0,0,0,0,0,0,0,0,4,8,1,0,0,1,2,03/27/2014,away,11620,477,New York Tech,9,True,12,10,2,win,595755,361,1425178,2014,,12 - 10,1425178.0,1.0
1,,2.0,,1,2,2,3,2,0,10,5,0,0,0,0,0,0,1,0,0,1,1,3,1,1,0,0,3,0,04/02/2014,home,11620,617,Saint Peter's,9,True,11,5,6,win,597360,361,1425178,2014,,11 - 5,1425178.0,1.0
1,,4.0,,7,4,4,1,0,0,21,18,2,0,0,0,0,2,0,0,0,0,0,10,1,0,0,0,1,0,04/09/2014,away,11620,310,Iona,9,True,7,4,3,win,599419,361,1425178,2014,,7 - 4,1425178.0,1.0
1,,5.0,,6,3,3,3,2,0,23,19,2,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,1,04/23/2014,home,11620,283,Hofstra,9,True,3,11,-8,loss,603621,361,1425178,2014,,3 - 11,1425178.0,1.0
1,,2.0,,3,0,0,1,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,05/17/2014,away,11620,523,Old Dominion,10,True,4,2,2,win,608347,361,1425178,2014,,4 - 2,1425178.0,1.0
1,,1.1,,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,02/15/2014,home,11620,500,Northeastern,9,True,11,2,9,win,587031,697,1425299,2014,,11 - 2,1425299.0,1.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,02/16/2014,home,11620,500,Northeastern,9,True,1,0,1,win,587324,697,1425299,2014,,1 - 0,1425299.0,1.0
1,,2.0,,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,02/21/2014,home,11620,102,Sacramento St.,9,True,0,1,-1,loss,587771,697,1425299,2014,,0 - 1,1425299.0,1.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,02/22/2014,home,11620,102,Sacramento St.,9,True,7,5,2,win,588010,697,1425299,2014,,7 - 5,1425299.0,1.0
1,,1.1,,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,3,1,02/25/2014,home,11620,287,Houston Baptist,9,True,5,1,4,win,588782,697,1425299,2014,,5 - 1,1425299.0,1.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,03/01/2014,away,11620,96,Fresno St.,9,True,5,6,-1,loss,589514,697,1425299,2014,,5 - 6,1425299.0,1.0
1,,2.0,,1,1,1,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,1,03/02/2014,away,11620,96,Fresno St.,9,True,0,1,-1,loss,589743,697,1425299,2014,,0 - 1,1425299.0,1.0
1,,1.0,,2,2,1,0,1,0,6,5,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,6,0,03/04/2014,away,11620,702,UT Arlington,9,True,5,4,1,win,590034,697,1425299,2014,,5 - 4,1425299.0,1.0
1,,0.2,,2,1,1,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,03/07/2014,home,11620,366,Louisiana Tech,9,True,5,3,2,win,590304,697,1425299,2014,,5 - 3,1425299.0,1.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,03/08/2014,home,11620,366,Louisiana Tech,9,True,6,5,1,win,590571,697,1425299,2014,,6 - 5,1425299.0,1.0
1,,1.1,,0,0,0,1,1,0,4,3,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,4,1,03/12/2014,home,11620,536,UTRGV,9,True,6,2,4,win,591943,697,1425299,2014,,6 - 2,1425299.0,1.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,03/14/2014,away,11620,37,Auburn,9,True,0,4,-4,loss,592281,697,1425299,2014,,0 - 4,1425299.0,1.0
1,,1.2,,3,0,0,0,0,0,8,7,1,0,0,0,0,0,0,2,2,1,0,2,3,0,0,0,3,0,03/15/2014,away,11620,37,Auburn,9,True,2,5,-3,loss,592787,697,1425299,2014,,2 - 5,1425299.0,1.0
1,,0.2,,1,2,2,2,0,0,5,2,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,5,0,03/18/2014,home,11620,158,Columbia,11,True,8,7,1,win,593498,697,1425299,2014,,8 - 7,1425299.0,1.0
1,,2.1,,1,0,0,0,3,0,8,8,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,2,0,03/22/2014,home,11620,235,Florida,9,True,5,4,1,win,594393,697,1425299,2014,,5 - 4,1425299.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,03/25/2014,home,11620,624,Sam Houston,9,True,1,8,-7,loss,595451,697,1425299,2014,,1 - 8,1425299.0,1.0
1,,2.0,,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,3,1,0,0,1,3,1,0,0,3,0,03/30/2014,away,11620,257,Georgia,9,True,9,5,4,win,596554,697,1425299,2014,,9 - 5,1425299.0,1.0
1,,1.0,,1,2,2,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,04/01/2014,home,11620,288,Houston,9,True,8,10,-2,loss,596999,697,1425299,2014,,8 - 10,1425299.0,1.0
1,,2.2,,2,1,1,0,5,0,10,10,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,2,1,04/05/2014,home,11620,8,Alabama,9,True,4,6,-2,loss,597831,697,1425299,2014,,4 - 6,1425299.0,1.0
1,,0.2,,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,4,0,04/12/2014,away,11620,736,Vanderbilt,9,True,5,8,-3,loss,600185,697,1425299,2014,,5 - 8,1425299.0,1.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,04/20/2014,home,11620,334,Kentucky,9,True,14,2,12,win,603080,697,1425299,2014,,14 - 2,1425299.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,5,0,04/22/2014,away,11620,574,Rice,9,True,6,5,1,win,603401,697,1425299,2014,,6 - 5,1425299.0,1.0
1,,1.0,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,04/29/2014,home,11620,670,Texas St.,9,True,9,2,7,win,605432,697,1425299,2014,,9 - 2,1425299.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,05/02/2014,home,11620,365,LSU,10,True,4,5,-1,loss,605743,697,1425299,2014,,4 - 5,1425299.0,1.0
1,,2.0,,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,05/04/2014,home,11620,365,LSU,9,True,4,3,1,win,606559,697,1425299,2014,,4 - 3,1425299.0,1.0
1,,1.1,,2,1,1,1,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,5,0,05/09/2014,away,11620,31,Arkansas,9,True,2,3,-1,loss,607213,697,1425299,2014,,2 - 3,1425299.0,1.0
1,,2.0,,2,1,0,3,1,0,13,8,0,0,0,0,0,1,1,0,0,1,0,3,2,1,0,0,4,0,05/11/2014,away,11620,31,Arkansas,10,True,6,5,1,win,607690,697,1425299,2014,,6 - 5,1425299.0,1.0
1,,1.1,,1,1,1,0,1,0,4,3,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,3,0,05/16/2014,home,11620,433,Ole Miss,9,True,2,4,-2,loss,608067,697,1425299,2014,,2 - 4,1425299.0,1.0
1,,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,3,0,05/17/2014,home,11620,433,Ole Miss,9,True,9,6,3,win,608259,697,1425299,2014,,9 - 6,1425299.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,05/20/2014,home,11620,31,Arkansas,9,True,0,4,-4,loss,608475,697,1425299,2014,,0 - 4,1425299.0,1.0
1,,0.1,,2,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,06/01/2014,home,11620,574,Rice,10,True,9,8,1,win,608921,697,1425299,2014,,9 - 8,1425299.0,1.0
1,,0.1,,1,1,1,1,1,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,06/02/2014,home,11620,703,Texas,9,True,1,4,-3,loss,608942,697,1425299,2014,,1 - 4,1425299.0,1.0
1,,1.0,,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,02/18/2014,home,11620,676,SFA,9,True,12,3,9,win,587592,697,1425304,2014,,12 - 3,1425304.0,1.0
1,,0.1,,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,2,0,02/22/2014,home,11620,102,Sacramento St.,9,True,7,5,2,win,588010,697,1425304,2014,,7 - 5,1425304.0,1.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,03/01/2014,away,11620,96,Fresno St.,9,True,5,6,-1,loss,589514,697,1425304,2014,,5 - 6,1425304.0,1.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,03/02/2014,away,11620,96,Fresno St.,9,True,0,1,-1,loss,589743,697,1425304,2014,,0 - 1,1425304.0,1.0
1,,1.0,,1,1,1,0,0,0,4,4,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,5,0,03/04/2014,away,11620,702,UT Arlington,9,True,5,4,1,win,590034,697,1425304,2014,,5 - 4,1425304.0,1.0
1,,0.1,,1,1,1,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,03/08/2014,home,11620,366,Louisiana Tech,9,True,6,5,1,win,590571,697,1425304,2014,,6 - 5,1425304.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,03/12/2014,home,11620,536,UTRGV,9,True,6,2,4,win,591943,697,1425304,2014,,6 - 2,1425304.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,03/18/2014,home,11620,158,Columbia,11,True,8,7,1,win,593498,697,1425304,2014,,8 - 7,1425304.0,1.0
1,,2.2,,2,0,0,0,3,0,8,8,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,4,0,03/23/2014,home,11620,235,Florida,11,True,4,3,1,win,595036,697,1425304,2014,,4 - 3,1425304.0,1.0
1,,0.2,,1,0,0,1,2,0,4,3,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,6,0,03/25/2014,home,11620,624,Sam Houston,9,True,1,8,-7,loss,595451,697,1425304,2014,,1 - 8,1425304.0,1.0
1,,0.0,,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,03/28/2014,away,11620,257,Georgia,9,True,2,3,-1,loss,595913,697,1425304,2014,,2 - 3,1425304.0,1.0
1,,0.2,,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,03/30/2014,away,11620,257,Georgia,9,True,9,5,4,win,596554,697,1425304,2014,,9 - 5,1425304.0,1.0
1,,1.0,,1,0,0,1,1,0,4,2,0,0,0,1,0,0,0,2,2,1,0,1,0,0,0,0,5,1,04/01/2014,home,11620,288,Houston,9,True,8,10,-2,loss,596999,697,1425304,2014,,8 - 10,1425304.0,1.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,04/08/2014,home,11620,553,Prairie View,9,True,8,2,6,win,599177,697,1425304,2014,,8 - 2,1425304.0,1.0
1,,1.0,,2,1,1,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,04/16/2014,home,11620,2,Abilene Christian,9,True,20,2,18,win,601449,697,1425304,2014,,20 - 2,1425304.0,1.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,04/18/2014,home,11620,334,Kentucky,9,True,3,6,-3,loss,601947,697,1425304,2014,,3 - 6,1425304.0,1.0
1,,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,04/22/2014,away,11620,574,Rice,9,True,6,5,1,win,603401,697,1425304,2014,,6 - 5,1425304.0,1.0
1,,1.1,,1,0,0,1,2,0,6,4,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,2,0,04/26/2014,away,11620,430,Mississippi St.,9,True,6,4,2,win,604346,697,1425304,2014,,6 - 4,1425304.0,1.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,05/09/2014,away,11620,31,Arkansas,9,True,2,3,-1,loss,607213,697,1425304,2014,,2 - 3,1425304.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,5,1,05/11/2014,away,11620,31,Arkansas,10,True,6,5,1,win,607690,697,1425304,2014,,6 - 5,1425304.0,1.0
1,,1.0,,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,0,05/13/2014,home,11620,624,Sam Houston,9,True,3,1,2,win,607802,697,1425304,2014,,3 - 1,1425304.0,1.0
1,,0.2,,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,0,05/16/2014,home,11620,433,Ole Miss,9,True,2,4,-2,loss,608067,697,1425304,2014,,2 - 4,1425304.0,1.0
1,,2.0,,1,0,0,1,1,0,7,6,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,4,0,05/17/2014,home,11620,433,Ole Miss,9,True,9,6,3,win,608259,697,1425304,2014,,9 - 6,1425304.0,1.0
1,,1.0,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,05/20/2014,home,11620,31,Arkansas,9,True,0,4,-4,loss,608475,697,1425304,2014,,0 - 4,1425304.0,1.0
1,,1.0,,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,05/31/2014,home,11620,248,George Mason,9,True,7,3,4,win,608895,697,1425304,2014,,7 - 3,1425304.0,1.0
1,,2.2,,3,2,2,1,3,0,12,10,0,0,1,0,0,0,0,1,0,1,0,3,2,1,0,0,5,0,06/01/2014,home,11620,574,Rice,10,True,9,8,1,win,608921,697,1425304,2014,,9 - 8,1425304.0,1.0
1,,1.0,,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,03/05/2014,home,11620,699,Texas Southern,9,True,6,0,6,win,590123,697,1425306,2014,,6 - 0,1425306.0,1.0
1,,1.0,,1,0,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,03/11/2014,home,11620,536,UTRGV,9,True,13,0,13,win,591685,697,1425306,2014,,13 - 0,1425306.0,1.0
1,,1.0,,1,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,04/16/2014,home,11620,2,Abilene Christian,9,True,20,2,18,win,601449,697,1425306,2014,,20 - 2,1425306.0,1.0
1,,7.0,,2,0,0,3,7,0,26,22,0,0,0,0,0,0,0,0,0,1,0,9,3,0,0,0,1,4,02/16/2014,home,11620,500,Northeastern,9,True,1,0,1,win,587324,697,1425307,2014,,1 - 0,1425307.0,1.0
1,,7.0,,5,0,0,1,2,0,26,25,2,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,1,0,02/23/2014,home,11620,102,Sacramento St.,9,True,5,0,5,win,588467,697,1425307,2014,,5 - 0,1425307.0,1.0
1,,5.1,,4,0,0,1,3,0,21,20,1,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,1,0,03/02/2014,away,11620,96,Fresno St.,9,True,0,1,-1,loss,589743,697,1425307,2014,,0 - 1,1425307.0,1.0
1,,6.2,,4,1,1,4,3,0,28,24,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,1,2,03/09/2014,home,11620,366,Louisiana Tech,9,True,1,5,-4,loss,591091,697,1425307,2014,,1 - 5,1425307.0,1.0
1,,8.0,,7,0,0,1,7,0,31,29,0,0,0,0,0,1,0,0,0,0,0,6,9,1,0,0,1,4,03/15/2014,away,11620,37,Auburn,9,True,9,0,9,win,592893,697,1425307,2014,,9 - 0,1425307.0,1.0
1,,5.2,,9,4,4,2,4,0,27,23,3,0,0,0,0,0,0,0,0,1,1,5,6,1,0,0,1,1,03/22/2014,home,11620,235,Florida,9,True,5,4,1,win,594393,697,1425307,2014,,5 - 4,1425307.0,1.0
1,,4.1,,8,4,4,0,2,0,20,20,3,1,0,0,0,0,0,0,0,0,0,3,7,0,1,0,1,2,03/29/2014,away,11620,257,Georgia,9,True,1,6,-5,loss,596132,697,1425307,2014,,1 - 6,1425307.0,1.0
1,,3.0,,6,4,4,2,2,0,17,14,0,0,0,0,1,0,0,0,0,0,1,3,4,0,0,0,1,1,04/05/2014,home,11620,8,Alabama,9,True,13,8,5,win,598190,697,1425307,2014,,13 - 8,1425307.0,1.0
1,,7.2,,11,2,2,1,4,0,32,30,1,0,0,0,0,0,0,0,0,0,1,7,8,1,0,0,1,3,04/13/2014,away,11620,736,Vanderbilt,9,True,8,2,6,win,601021,697,1425307,2014,,8 - 2,1425307.0,1.0
1,,8.0,,8,2,2,1,8,0,33,32,1,0,1,0,0,0,0,0,0,0,0,9,7,1,0,0,1,3,04/20/2014,home,11620,334,Kentucky,9,True,14,2,12,win,603080,697,1425307,2014,,14 - 2,1425307.0,1.0
1,,5.0,,10,4,4,1,2,0,26,25,0,0,0,1,0,0,0,0,0,0,0,3,10,1,0,0,1,0,04/26/2014,away,11620,430,Mississippi St.,9,True,6,4,2,win,604346,697,1425307,2014,,6 - 4,1425307.0,1.0
1,,6.0,,7,3,3,2,3,0,25,22,1,1,1,0,0,0,0,0,0,0,1,6,7,0,0,0,1,0,05/04/2014,home,11620,365,LSU,9,True,4,3,1,win,606559,697,1425307,2014,,4 - 3,1425307.0,1.0
1,,5.1,,4,3,2,3,1,0,22,18,0,0,0,2,0,0,0,0,0,1,0,9,4,0,0,0,1,0,05/10/2014,away,11620,31,Arkansas,9,True,3,7,-4,loss,607425,697,1425307,2014,,3 - 7,1425307.0,1.0
1,,6.0,,5,3,3,3,4,0,26,21,0,1,0,0,1,0,0,0,0,1,1,4,10,0,1,0,1,2,05/16/2014,home,11620,433,Ole Miss,9,True,2,4,-2,loss,608067,697,1425307,2014,,2 - 4,1425307.0,1.0
1,,4.1,,8,2,2,3,3,0,23,20,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,1,2,05/31/2014,home,11620,248,George Mason,9,True,7,3,4,win,608895,697,1425307,2014,,7 - 3,1425307.0,1.0
